,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,reply_to_count,replying_count
260275260,melissamollet,"Mollet, Melissa",WRC–TV / NBC–4,Traffic Reporter,F,6693,3205,4269,Thu Mar 03 15:15:58 +0000 2011,True,False,57.0,16.0,0.0,21.0,94.0,4,3
164383046,diannaheitz,"Heitz, Dianna",CNN,"Assistant Managing Editor, CNN Politics",F,4255,825,6580,Thu Jul 08 19:00:14 +0000 2010,True,False,3.0,0.0,6.0,2.0,11.0,4,3
15040812,vbagate,"Applegate, Van",WJLA–TV / Newschannel 8,Journalist and Documentary Film maker,M,3662,1103,31612,Sat Jun 07 19:26:53 +0000 2008,True,False,123.0,61.0,109.0,210.0,503.0,4,3
48125246,kathrynwolfe,"Wolfe, Kathryn A.",Politico,Deputy Transportation Editor,F,3266,765,7093,Wed Jun 17 21:33:56 +0000 2009,True,False,38.0,47.0,26.0,272.0,383.0,4,3
361974796,ceboudreau,"Boudreau, Catherine",Politico,Food & Agricultural Policy Reporter,F,1769,1331,3314,Thu Aug 25 16:58:36 +0000 2011,True,False,32.0,17.0,4.0,66.0,119.0,4,3
15365623,benjamin_oc,"O’Connell, Benjamin",C–SPAN,Managing Editor,M,1455,397,26395,Wed Jul 09 13:57:56 +0000 2008,False,False,216.0,107.0,627.0,141.0,1091.0,4,3
40532337,emrwilkins,"Wilkins, Emily",CQ Roll Call,"Education & Labor Policy Reporter, CQ Now",F,1327,1501,3924,Sat May 16 20:08:19 +0000 2009,True,False,94.0,39.0,14.0,37.0,184.0,4,3
69706170,tmawelsh,"Welsh, Teresa",McClatchy Newspapers,Reporter,F,1067,1468,7485,Fri Aug 28 21:58:21 +0000 2009,True,False,109.0,131.0,9.0,245.0,494.0,4,3
19710414,john_bevir,"Bevir, John",Feature Story News,Head of FSN Live,M,628,655,3145,Thu Jan 29 13:28:19 +0000 2009,False,False,9.0,1.0,39.0,1.0,50.0,4,3
177822689,umairfan,"Irfan, Umair",E&E News,Tech Reporter,M,528,750,2584,Fri Aug 13 04:12:37 +0000 2010,False,False,123.0,44.0,75.0,100.0,342.0,4,3
20474813,DomenicoNPR,"Montanaro, Domenico",National Public Radio,Lead Editor,M,64450,2361,33271,Mon Feb 09 22:44:33 +0000 2009,True,False,339.0,133.0,180.0,53.0,705.0,4,2
15458181,kate_sheppard,"Sheppard, Kate",Huffington Post,Political Reporter & Editor,F,61713,2086,32957,Wed Jul 16 19:01:55 +0000 2008,True,False,121.0,44.0,26.0,532.0,723.0,4,2
16170253,ryangrim,"Grim, Ryan",Huffington Post,Washington Bureau Chief,M,32051,3309,15050,Sun Sep 07 15:34:51 +0000 2008,True,False,103.0,44.0,134.0,189.0,470.0,4,2
59507002,Stephen_Sawchuk,"Sawchuk, Stephen A.",Education Week,Reporter,M,23762,730,9450,Thu Jul 23 16:07:32 +0000 2009,False,False,119.0,17.0,145.0,134.0,415.0,4,2
319689712,FPizarro_DC,"Pizarro, Fernando",Univision,Washington Affiliate Correspondent with Local Stations,M,7215,1588,19745,Sat Jun 18 15:20:28 +0000 2011,True,False,85.0,8.0,19.0,368.0,480.0,4,2
8162322,NikkiSchwab,"Schwab, Nicole E.",Daily Mail,U.S. Political Reporter,F,6874,5867,27607,Mon Aug 13 16:18:10 +0000 2007,True,False,88.0,21.0,37.0,122.0,268.0,4,2
593813785,DonnaYoungDC,"Young, Donna",S&P Global Market Intelligence,Senior Reporter,F,5894,1674,49967,Tue May 29 15:45:45 +0000 2012,False,False,1332.0,1327.0,15.0,1740.0,4414.0,4,2
78693573,acaldwellap,"Caldwell, Alicia",Associated Press,Immigration Reporter,F,3925,897,16735,Wed Sep 30 19:56:45 +0000 2009,True,False,239.0,17.0,5.0,409.0,670.0,4,2
41653798,PDShinkman,"Shinkman, Paul D.",U.S. News & World Report,National Security Correspondent,M,3876,3504,13683,Thu May 21 19:11:58 +0000 2009,True,False,216.0,115.0,56.0,168.0,555.0,4,2
187770145,camilletuutti,"Tuutti, Camille A.",Government Executive,"Executive Editor, Nextgov",F,3616,1101,17722,Tue Sep 07 02:58:26 +0000 2010,True,False,74.0,24.0,189.0,48.0,335.0,4,2
18804789,TimBella,"Bella, Timothy",,Freelance Digital Producer & Reporter,F,2197,2744,11988,Fri Jan 09 15:58:13 +0000 2009,True,False,77.0,46.0,52.0,35.0,210.0,4,2
2461913161,ArthurAllen202,"Allen, Arthur",Politico,"Editor, eHealth",M,2136,893,4242,Thu Apr 24 16:33:35 +0000 2014,False,False,32.0,6.0,79.0,171.0,288.0,4,2
1068503185,KelleeAzar,"Azar, Kellee",KATU News,Reporter,F,1978,1372,7950,Mon Jan 07 14:54:09 +0000 2013,True,False,116.0,27.0,24.0,28.0,195.0,4,2
42536486,brittanykamalei,"Peterson, Brittany",McClatchy,Video Journalist,F,1976,1843,9924,Tue May 26 01:41:44 +0000 2009,False,False,64.0,29.0,52.0,31.0,176.0,4,2
126369849,TCurry_Himself,"Curry, Thomas",CQ Roll Call,Staff Writer,M,1899,1107,12947,Thu Mar 25 17:05:10 +0000 2010,False,False,178.0,46.0,13.0,284.0,521.0,4,2
141070024,photojeskos,"Koscielniak, Jessica",McClatchy,Video Journalist,F,1437,1659,2938,Fri May 07 03:25:42 +0000 2010,True,False,7.0,1.0,16.0,4.0,28.0,4,2
72949789,benhulac,"Hulac, Benjamin",E&E News,"Business, Finance & Climate Change Reporter",M,1219,318,6371,Wed Sep 09 21:00:25 +0000 2009,False,False,112.0,23.0,50.0,61.0,246.0,4,2
2385642348,LaurettaBrown6,"Brown, Lauretta",TownHall,Editorial Coordinator,F,791,531,988,Wed Mar 12 18:27:50 +0000 2014,False,False,16.0,3.0,11.0,23.0,53.0,4,2
705183137136058369,lauradfrancis,"Francis, Laura D.",Bloomberg BNA,"Senior Legal Editor, Employment-Based Immigration",F,288,283,805,Thu Mar 03 00:08:56 +0000 2016,True,False,58.0,21.0,10.0,63.0,152.0,4,2
89820928,mitchellreports,"Mitchell, Andrea",NBC News,Chief News Correspondent,F,1388543,1079,32973,Fri Nov 13 23:28:11 +0000 2009,True,False,500.0,93.0,21.0,809.0,1423.0,4,1
43469833,kateashaw1,"Shaw, Katherine",ABC News,Supreme Court Contributor,F,4125,1246,154,Sat May 30 03:14:22 +0000 2009,False,False,4.0,6.0,19.0,0.0,29.0,4,1
52797896,haleybureau,"Edwards, Haley",Time Magazine,Correspondent,F,3156,1921,2791,Wed Jul 01 17:56:33 +0000 2009,False,False,11.0,13.0,18.0,39.0,81.0,4,1
1544781733,IBD_GRich,"Rich, Gillian",Investor’s Business Daily,"Energy, Aerospace & Defense Reporter",F,1711,629,4336,Tue Jun 25 04:10:49 +0000 2013,False,False,129.0,30.0,18.0,87.0,264.0,4,1
91471584,KaviChek,"Chekuru, Kavitha",Aljazeera English,"Reporter, Fault Lines",F,1480,780,1269,Sat Nov 21 01:28:10 +0000 2009,True,False,8.0,4.0,8.0,57.0,77.0,4,1
704826411719110656,MaryAnnePaz1,"Pazanowski, Mary Anne",Bloomberg BNA,Health Law Reporter,F,29,32,243,Wed Mar 02 00:31:26 +0000 2016,False,False,30.0,0.0,4.0,66.0,100.0,4,1
46213956,JamilSmith,"Smith, Jamil",MTV News,Senior National Correspondent,M,105720,1181,81826,Wed Jun 10 20:18:48 +0000 2009,True,False,781.0,129.0,212.0,244.0,1366.0,3,3
123327472,peterbakernyt,"Baker, Peter",New York Times,Chief White House Correspondent,M,96956,1986,17726,Mon Mar 15 18:55:27 +0000 2010,True,False,424.0,43.0,81.0,216.0,764.0,3,3
59676104,danbalz,"Balz, Daniel",Washington Post,Political Reporter,M,90819,1461,3185,Fri Jul 24 03:20:14 +0000 2009,True,False,32.0,18.0,0.0,48.0,98.0,3,3
87271106,BCAppelbaum,"Appelbaum, Binyamin",New York Times,Washington Correspondent,M,78272,834,23504,Tue Nov 03 20:10:35 +0000 2009,True,False,156.0,150.0,220.0,239.0,765.0,3,3
27055034,SabrinaSiddiqui,"Siddiqui, Sabrina",Guardian US,Political Reporter,F,53835,1122,53508,Fri Mar 27 17:45:08 +0000 2009,True,False,287.0,62.0,25.0,395.0,769.0,3,3
28181835,jpaceDC,"Pace, Julie",Associated Press,White House Correspondent,F,46017,579,6922,Wed Apr 01 20:05:09 +0000 2009,True,False,101.0,9.0,14.0,86.0,210.0,3,3
407396556,JDiamond1,"Diamond, Jeremy",CNN,White House Reporter,M,41946,1685,11185,Tue Nov 08 01:14:06 +0000 2011,True,False,197.0,70.0,29.0,229.0,525.0,3,3
21251668,DavidChalian,"Chalian, David",CNN,Political Director,M,36299,3917,8344,Wed Feb 18 22:52:31 +0000 2009,True,False,101.0,3.0,10.0,44.0,158.0,3,3
23232204,ShaneGoldmacher,"Goldmacher, Shane",Politico,Chief White House Correspondent,M,35989,2460,32146,Sat Mar 07 20:42:24 +0000 2009,True,False,166.0,186.0,47.0,248.0,647.0,3,3
16898332,Philip_Elliott,"Elliott III, Philip Robert",Time Magazine,Washington Correspondent,M,27733,5185,23562,Wed Oct 22 01:54:16 +0000 2008,True,False,356.0,153.0,178.0,326.0,1013.0,3,3
233933608,eunyangnbc,"Yang, Eun",WRC–TV / NBC–4,Anchor,F,20888,747,11602,Tue Jan 04 13:13:06 +0000 2011,True,False,89.0,28.0,35.0,17.0,169.0,3,3
92544900,evanperez,"Perez, Evan",CNN,Justice Correspondent,M,18283,1970,21012,Wed Nov 25 15:26:44 +0000 2009,True,False,51.0,75.0,12.0,362.0,500.0,3,3
26668729,John_Hudson,"Hudson, John",Foreign Policy,"Senior Reporter, Diplomacy & National Security",M,16373,2439,14065,Thu Mar 26 02:39:24 +0000 2009,True,False,257.0,81.0,208.0,181.0,727.0,3,3
926601,vermontgmg,"Graff, Garrett M.",Wired,Staff Writer,M,16110,3678,10067,Sun Mar 11 15:03:11 +0000 2007,True,False,99.0,194.0,137.0,786.0,1216.0,3,3
17466186,tomlobianco,"Lobianco, Thomas",CNN,Politics Reporter,M,14761,7958,18000,Tue Nov 18 15:50:13 +0000 2008,True,False,370.0,26.0,147.0,320.0,863.0,3,3
274294204,willsommer,"Sommer, William F.V.",The Hill,Campaign Editor,M,12261,2016,3941,Wed Mar 30 02:47:48 +0000 2011,True,False,268.0,93.0,467.0,133.0,961.0,3,3
118188665,mikeviqueira,"Viqueira, Mike",Aljazeera America,Former White House Correspondent,M,8229,831,6036,Sat Feb 27 21:53:55 +0000 2010,False,False,30.0,43.0,123.0,27.0,223.0,3,3
15129727,nickjuliano,"Juliano, Nicholas P.",Politico,Deputy Energy Editor,M,4748,1162,8872,Mon Jun 16 01:45:38 +0000 2008,True,False,18.0,52.0,29.0,155.0,254.0,3,3
347404913,RamirezReports,"Ramirez, Stephanie",WUSA–TV,Reporter / Multimedia Journalist,F,3725,3718,9762,Tue Aug 02 19:06:09 +0000 2011,True,False,135.0,55.0,28.0,185.0,403.0,3,3
16382386,McKennaEwen,"Ewen, McKenna",Washingtonpost.com,Video Journalist,M,3305,842,6165,Sat Sep 20 22:02:09 +0000 2008,True,False,4.0,0.0,9.0,14.0,27.0,3,3
20658469,Travis_Tritten,"Tritten, Travis",Stars and Stripes,Capitol Hill Reporter,M,2970,1310,11147,Thu Feb 12 06:24:50 +0000 2009,True,False,444.0,75.0,69.0,466.0,1054.0,3,3
357162119,AlexGangitano,"Gangitano, Alexandra",CQ Roll Call,"Reporter, Heard on the Hill",F,2415,616,4755,Wed Aug 17 23:14:26 +0000 2011,True,False,209.0,57.0,19.0,296.0,581.0,3,3
204823934,benjaminpenn,"Penn, Benjamin Surace",Bloomberg BNA,Reporter,M,1870,2074,2718,Tue Oct 19 15:03:33 +0000 2010,True,False,77.0,38.0,7.0,128.0,250.0,3,3
104938186,rachelpleven,"Leven, Rachel P.",Bloomberg BNA,Environmental Reporter,F,1643,808,3613,Thu Jan 14 21:27:47 +0000 2010,True,False,29.0,4.0,4.0,28.0,65.0,3,3
605608408,GWMacGillivray,"MacGillivray, Graham",C–SPAN,Associate Producer,M,760,1070,4857,Mon Jun 11 17:43:37 +0000 2012,False,False,98.0,26.0,33.0,74.0,231.0,3,3
237454771,kevinkirbs,"Kirby, Kevin",Fox News,Assignment Editor,M,269,1120,2159,Wed Jan 12 21:55:17 +0000 2011,False,False,4.0,90.0,9.0,158.0,261.0,3,3
522282462,JeffreyToobin,"Toobin, Jeffrey",New Yorker,Staff Writer,M,130395,423,4146,Mon Mar 12 14:11:28 +0000 2012,True,False,44.0,35.0,6.0,2.0,87.0,3,2
375662595,EricLiptonNYT,"Lipton, Eric",New York Times,Investigative Reporter,M,100822,727,12718,Sun Sep 18 14:38:03 +0000 2011,True,False,273.0,88.0,106.0,848.0,1315.0,3,2
16068266,TPCarney,"Carney, Timothy",Washington Examiner,Commentary Editor,M,40740,1096,61161,Sun Aug 31 17:01:56 +0000 2008,False,False,253.0,150.0,344.0,237.0,984.0,3,2
23621827,DavidNakamura,"Nakamura, David",Washington Post,White House Reporter,M,28836,1002,12077,Tue Mar 10 17:42:56 +0000 2009,True,False,194.0,74.0,65.0,29.0,362.0,3,2
27689907,McCormackJohn,"McCormack, John M.",Weekly Standard,Senior Writer,M,26048,1570,49301,Mon Mar 30 17:47:36 +0000 2009,False,False,133.0,113.0,145.0,1219.0,1610.0,3,2
304988603,NeilWMcCabe,"McCabe, Neil",Breitbart News,Political Correspondent,M,18903,7712,64673,Wed May 25 13:09:32 +0000 2011,False,False,680.0,625.0,537.0,7528.0,9370.0,3,2
80928773,JessBravin,"Bravin, Jess",Wall Street Journal / Dow Jones,Supreme Court Reporter,M,15786,2353,5741,Thu Oct 08 19:56:42 +0000 2009,True,False,63.0,108.0,40.0,82.0,293.0,3,2
11384102,mattizcoop,"Cooper, Matthew Stanley",Newsweek,Political Editor,M,15659,2679,17909,Thu Dec 20 20:53:28 +0000 2007,True,False,113.0,15.0,56.0,134.0,318.0,3,2
87498687,sppeoples,"Peoples, Steve",Associated Press,National Politics Reporter,M,14530,3097,7481,Wed Nov 04 18:25:48 +0000 2009,True,False,159.0,60.0,1.0,132.0,352.0,3,2
18722097,AdamTuss,"Tuss, Adam",WRC–TV / NBC–4,Transportation Reporter & Anchor,M,13441,100,23092,Wed Jan 07 14:14:25 +0000 2009,True,False,132.0,65.0,55.0,213.0,465.0,3,2
132482136,Yaro_RT,"Yaroshevsky, Alexey",RTTV America,Reporter,M,12968,407,26795,Tue Apr 13 10:43:03 +0000 2010,True,False,121.0,133.0,910.0,35.0,1199.0,3,2
8083262,jeremybowers,"Bowers, Jeremy",New York Times,"Senior Editor, News Applications",M,9975,3142,58033,Thu Aug 09 16:00:54 +0000 2007,True,False,223.0,265.0,666.0,244.0,1398.0,3,2
36510873,davidjoachim,"Joachim, David",Bloomberg News,Financial Crimes Editor,M,9826,2705,33595,Wed Apr 29 22:55:02 +0000 2009,True,False,479.0,428.0,106.0,544.0,1557.0,3,2
18810140,darrensands,"Sands, Darren",BuzzFeed,Political Reporter,M,7905,2463,27942,Fri Jan 09 18:40:36 +0000 2009,True,False,93.0,110.0,145.0,291.0,639.0,3,2
423804754,RachelSmolkin,"Smolkin, Rachel",CNN,"Executive Editor, CNN Politics",F,6845,1384,3286,Mon Nov 28 23:33:23 +0000 2011,True,False,17.0,10.0,10.0,48.0,85.0,3,2
45828171,BennettJohnT,"Bennett, John T.",CQ Roll Call,White House Correspondent,M,6175,916,24958,Tue Jun 09 12:44:57 +0000 2009,True,False,257.0,77.0,15.0,147.0,496.0,3,2
52612881,David_Culver,"Culver, David",WRC–TV / NBC–4,Reporter / Anchor,M,4875,518,5338,Wed Jul 01 03:00:30 +0000 2009,True,False,93.0,26.0,36.0,43.0,198.0,3,2
44951698,amaxsmith,"Smith, Max",WTOP Radio,"Reporter, Anchor & Editor",M,4726,4553,34601,Fri Jun 05 17:57:40 +0000 2009,False,False,266.0,49.0,536.0,76.0,927.0,3,2
42352386,rschles,"Schlesinger, Robert",U.S. News & World Report,"Managing Editor, Opinion",M,4553,2003,35375,Mon May 25 04:52:44 +0000 2009,True,False,109.0,617.0,89.0,1644.0,2459.0,3,2
94418344,mirandacgreen,"Green, Miranda",Scripps News,Reporter,F,4095,2109,17623,Thu Dec 03 21:31:21 +0000 2009,True,False,264.0,43.0,20.0,67.0,394.0,3,2
62820593,LarryMillerTV,"Miller, Larry",WUSA–TV,Reporter,M,4016,3514,6876,Tue Aug 04 13:42:25 +0000 2009,True,False,60.0,65.0,7.0,55.0,187.0,3,2
183341278,BmoreConetta,"Conetta, Christine",SB Nation,Video Producer,F,4015,1750,5025,Thu Aug 26 19:29:50 +0000 2010,True,False,23.0,15.0,18.0,11.0,67.0,3,2
46309291,AlliemalCNN,"Malloy, Allison",CNN,White House Producer,F,3671,744,3798,Thu Jun 11 04:00:00 +0000 2009,True,False,59.0,16.0,9.0,43.0,127.0,3,2
1247573930,WM_BBC,"McKenna, William",BBC,Producer & Editor,M,3292,2239,6469,Thu Mar 07 00:35:24 +0000 2013,False,False,192.0,47.0,58.0,301.0,598.0,3,2
1633828237,BrianJScheid,"Scheid, Brian J.",S&P Global Platts,Crude Oil Policy Reporter,M,2714,615,2999,Tue Jul 30 20:52:42 +0000 2013,False,False,75.0,5.0,26.0,121.0,227.0,3,2
147467535,JuliaEAinsley,"Edwards, Julia",Thomson Reuters,Justice Correspondent,F,2438,748,1591,Mon May 24 06:20:21 +0000 2010,False,False,28.0,1.0,1.0,14.0,44.0,3,2
78623653,KDooleyYoung,"Young, Kerry",CQ Roll Call,Reporter,F,2336,1189,8196,Wed Sep 30 15:06:50 +0000 2009,False,False,67.0,111.0,18.0,302.0,498.0,3,2
872421781,EricM_Katz,"Katz, Eric",Government Executive,Senior Correspondent,M,2140,373,2898,Wed Oct 10 20:00:25 +0000 2012,True,False,38.0,19.0,15.0,4.0,76.0,3,2
2251001292,RebeccaAdamsDC,"Adams, Rebecca",CQ Roll Call,Health Care Editor,F,1949,1034,2294,Tue Dec 17 21:35:09 +0000 2013,False,False,91.0,40.0,29.0,98.0,258.0,3,2
11702412,VickoftheHill,"Needham, Vicki",The Hill,Finance Reporter,F,1912,2323,14095,Tue Jan 01 00:10:51 +0000 2008,False,False,37.0,169.0,18.0,1390.0,1614.0,3,2
271160889,AmandaLeeHouse,"House, Amanda",Breitbart News,Deputy Political Editor,F,1882,1159,1673,Thu Mar 24 00:01:16 +0000 2011,True,False,190.0,108.0,1.0,192.0,491.0,3,2
35616518,PatrickTerpstra,"Terpstra, Patrick",Cox Broadcasting,Senior Washington News Producer,M,1846,1334,7732,Mon Apr 27 00:42:17 +0000 2009,True,False,65.0,16.0,48.0,2.0,131.0,3,2
28031398,ashleyalderman,"Alderman, Ashley",Fox News,Line Producer,F,937,740,19914,Wed Apr 01 02:37:01 +0000 2009,False,False,67.0,62.0,73.0,30.0,232.0,3,2
252773615,JusticeGGreen,"Gilpin-Green, Justice L.",The Hotline,Digital Editor,F,882,1032,711,Tue Feb 15 21:52:00 +0000 2011,True,False,49.0,15.0,9.0,38.0,111.0,3,2
36077613,eyezediting,"Johnson, Irene",WRC–TV / NBC–4,Photographer / Videographer,F,838,2214,3976,Tue Apr 28 14:26:30 +0000 2009,False,False,30.0,1.0,17.0,41.0,89.0,3,2
70776391,dibartz,"Bartz, Diane",Thomson Reuters,Antitrust Reporter,F,697,440,4390,Tue Sep 01 20:26:17 +0000 2009,False,False,103.0,14.0,54.0,157.0,328.0,3,2
4892094045,KristenKnebel,"Ricaurte Knebel, Kristen C.",Bloomberg BNA,"Senior Reporter, Retirement",F,142,180,162,Tue Feb 09 15:06:20 +0000 2016,False,False,15.0,6.0,13.0,29.0,63.0,3,2
56469385,PatCorcorFOX5DC,"Corcoran, Patricia",WTTG–Fox Television,Senior Planning Editor,F,103,89,1148,Mon Jul 13 19:35:24 +0000 2009,False,False,34.0,2.0,145.0,90.0,271.0,3,2
705706292,rebeccaballhaus,"Ballhaus, Rebecca",Wall Street Journal / Dow Jones,"Reporter, White House & Money in Politics",F,24638,1758,12004,Thu Jul 19 20:12:07 +0000 2012,True,False,397.0,77.0,6.0,218.0,698.0,3,1
212674482,PaulaReidCBS,"Reid, Paula",CBS News,Justice Correspondent,F,15096,2072,6664,Sat Nov 06 18:45:01 +0000 2010,True,False,123.0,55.0,14.0,84.0,276.0,3,1
11469852,RadioBabe,"Seabrook, Andrea",Scripps News,Managing Editior,F,12507,2153,6033,Mon Dec 24 05:12:36 +0000 2007,False,False,8.0,0.0,10.0,24.0,42.0,3,1
183351903,maryagnescarey,"Carey, Mary Agnes",Kaiser Health News,Partnerships Editor & Senior Correspondent,F,9046,643,9818,Thu Aug 26 20:01:59 +0000 2010,False,False,171.0,32.0,9.0,364.0,576.0,3,1
492293655,agreilingkeane,"Greiling Keane, Angela",Politico,"Deputy Tech Editor, Politico Pro",F,5743,3230,6299,Tue Feb 14 15:17:10 +0000 2012,True,False,35.0,45.0,2.0,44.0,126.0,3,1
174093269,Emily_DeRuy,"DeRuy, Emily",The atlantic,"Reporter for the Atlantic, formerly univison",F,2964,1321,12683,Tue Aug 03 02:38:39 +0000 2010,True,False,151.0,10.0,7.0,56.0,224.0,3,1
426690566,GreyMessenger,"Sullivan, Sean",S&P Global Market Intelligence,"Senior Reporter, FERC",M,2236,2265,6177,Fri Dec 02 15:24:50 +0000 2011,False,False,16.0,5.0,12.0,252.0,285.0,3,1
46991350,noreensnasir,"Nasir, Noreen",Associated Press,Video Producer,F,2157,1065,5069,Sun Jun 14 00:00:30 +0000 2009,False,False,16.0,4.0,19.0,9.0,48.0,3,1
206255858,tvandenbrook,"Vanden Brook, Tom",USA Today,Pentagon Correspondent,M,2116,910,2921,Fri Oct 22 15:53:25 +0000 2010,True,False,36.0,27.0,13.0,74.0,150.0,3,1
2841927731,KristynHyland,"Hyland, Kristyn",Bloomberg BNA,Deputy Editorial Director,F,1906,3186,15642,Thu Oct 23 14:06:34 +0000 2014,True,False,386.0,31.0,4.0,1082.0,1503.0,3,1
284340330,shefalil,"Luthra, Shefali",Kaiser Health News,Reporter,F,1747,991,1822,Tue Apr 19 03:18:42 +0000 2011,True,False,24.0,11.0,14.0,11.0,60.0,3,1
540296515,DLHNews5,"Harris, Donna",WJLA–TV / Newschannel 8,Journalist and Anchor,F,1434,1882,6328,Thu Mar 29 21:35:56 +0000 2012,False,False,44.0,173.0,77.0,80.0,374.0,3,1
15510768,beverstine,"Everstine, Brian W",Air Force Magazine,Pentagon Correspondent,M,1420,937,5091,Mon Jul 21 05:07:45 +0000 2008,True,False,26.0,7.0,19.0,47.0,99.0,3,1
517472576,JuliaHarte1,"Harte, Julia",Thomson Reuters,National Affairs Reporter,F,1375,1105,811,Wed Mar 07 11:02:42 +0000 2012,True,False,11.0,1.0,5.0,12.0,29.0,3,1
1002229862,HMRothmandc,"Rothman, Heather M.",Bloomberg BNA,News Director,F,518,546,2143,Mon Dec 10 18:37:13 +0000 2012,True,False,48.0,20.0,3.0,118.0,189.0,3,1
119513399,holland015,"Holland, William",S&P Global Market Intelligence,Senior Reporter for Gas News,M,330,101,345,Wed Mar 03 21:53:48 +0000 2010,False,False,14.0,12.0,23.0,6.0,55.0,3,1
50325797,chucktodd,"Todd, Chuck",NBC News,"Political Director / Moderator, Meet the Press",M,1781247,1769,47083,Wed Jun 24 14:53:20 +0000 2009,True,False,78.0,90.0,42.0,312.0,522.0,2,2
48802204,HardballChris,"Matthews, Chris",NBC News,"Host, Hardball",M,718330,350,1037,Fri Jun 19 19:29:58 +0000 2009,True,False,7.0,0.0,0.0,2.0,9.0,2,2
48459553,KatiePavlich,"Pavlich, Catherine",Townhall,Editor,F,408290,1515,42252,Thu Jun 18 19:29:32 +0000 2009,True,False,243.0,184.0,7.0,142.0,576.0,2,2
15766082,joshrogin,"Rogin, Josh",Washington Post,Columnist,M,181111,9542,35305,Thu Aug 07 17:17:22 +0000 2008,True,False,388.0,68.0,70.0,344.0,870.0,2,2
22129280,jimsciutto,"Sciutto, James",CNN,Chief National Security Correspondent,M,172012,503,19850,Fri Feb 27 11:07:05 +0000 2009,True,False,311.0,308.0,124.0,249.0,992.0,2,2
39155029,mkraju,"Raju, Manu K.",CNN,Senior Congressional Reporter,M,88366,3418,20066,Mon May 11 01:13:00 +0000 2009,True,False,587.0,35.0,50.0,284.0,956.0,2,2
130104942,BBCJonSopel,"Sopel, Jon",BBC,North America Editor,M,76088,632,5270,Tue Apr 06 09:37:41 +0000 2010,True,False,165.0,274.0,103.0,160.0,702.0,2,2
16097702,ChrisStirewalt,"Stirewalt, Chris",Fox News,"politics editor, fox news channel",M,67843,2041,7862,Tue Sep 02 15:04:20 +0000 2008,True,False,64.0,66.0,93.0,25.0,248.0,2,2
21768766,jonathanweisman,"Weisman, Jonathan",New York Times,Deputy Washington Editor,M,57549,911,16381,Tue Feb 24 16:34:48 +0000 2009,True,False,179.0,95.0,23.0,75.0,372.0,2,2
20975060,johnrobertsFox,"Roberts, John",Fox News,chief white house correspondent,M,46183,406,4038,Mon Feb 16 10:19:01 +0000 2009,True,False,123.0,17.0,27.0,3.0,170.0,2,2
325001316,KenDilanianNBC,"Dilanian, Ken",Associated Press,Intelligence & National Security Reporter,M,41311,1732,13039,Mon Jun 27 15:38:01 +0000 2011,True,False,293.0,119.0,35.0,375.0,822.0,2,2
38497702,dmartosko,"Martosko, David",Daily Mail (UK),US Political Editor,M,36978,698,6201,Thu May 07 19:28:31 +0000 2009,True,False,365.0,208.0,337.0,373.0,1283.0,2,2
731167584,RonBrownstein,"Brownstein, Ronald J.",National Journal,Editorial Director,M,36149,1763,12887,Wed Aug 01 18:06:34 +0000 2012,False,False,219.0,297.0,1.0,619.0,1136.0,2,2
14688489,lynnsweet,"Sweet, Lynn",Chicago Sun-Times,Columnist & Washington Bureau Chief,F,33195,1,21069,Wed May 07 16:37:02 +0000 2008,True,False,283.0,10.0,1.0,9.0,303.0,2,2
177028305,KFaulders,"Faulders, Katherine",ABC News,White House Correspondent,F,24568,2530,10197,Wed Aug 11 02:08:54 +0000 2010,True,False,86.0,28.0,7.0,186.0,307.0,2,2
292549803,PostRoz,"Helderman, Rosalind",Washington Post,Political Investigations & Enterprise Reporter,F,20966,1241,5187,Tue May 03 20:48:10 +0000 2011,True,False,116.0,1.0,7.0,27.0,151.0,2,2
118747545,eilperin,"Eilperin, Juliet",Washington Post,White House Bureau Chief,F,20483,521,13881,Mon Mar 01 16:47:13 +0000 2010,True,False,194.0,21.0,38.0,262.0,515.0,2,2
14517538,derekwillis,"Willis, Derek",ProPublica,News Applications Developer,M,18049,1174,79502,Thu Apr 24 20:48:23 +0000 2008,True,False,429.0,367.0,781.0,234.0,1811.0,2,2
437019753,TimothyNoah1,"Noah, Timothy R.",Politico,Labor Policy Editor,M,15090,2727,20527,Wed Dec 14 21:28:48 +0000 2011,True,False,305.0,146.0,531.0,183.0,1165.0,2,2
103087786,deirdrewalshcnn,"Walsh, Deirdre",CNN,Senior Congressional Reporter & Producer,F,15069,1793,11995,Fri Jan 08 21:17:01 +0000 2010,True,False,243.0,52.0,3.0,104.0,402.0,2,2
123738314,greggiroux,"Giroux, Gregory",Bloomberg News,"Reporter, Bloomberg Government's Congress Tracker",M,13070,3677,17400,Wed Mar 17 02:45:29 +0000 2010,True,False,122.0,17.0,180.0,93.0,412.0,2,2
16285830,philewing,"Ewing, Philip T.",National Public Radio,National Security Editor,M,9931,581,44276,Sun Sep 14 18:46:07 +0000 2008,True,False,121.0,470.0,232.0,659.0,1482.0,2,2
322830431,JulieCareyNBC,"Carey, Julie",WRC–TV / NBC–4,Northern Virginia Bureau Chief,F,8686,1718,9086,Thu Jun 23 20:25:17 +0000 2011,True,False,156.0,26.0,3.0,0.0,185.0,2,2
