,screen_name,name,organization,position,gender,followers_count,following_count,tweet_count,user_created_at,verified,protected,original,quote,reply,retweet,tweets_in_dataset,reply_to_count,replying_count
1110221918,Maya_Garg,"Garg, Maya",Aljazeera English,Senior Producer,F,1778,1894,5314,Mon Jan 21 22:51:59 +0000 2013,False,False,25.0,10.0,14.0,80.0,129.0,2,1
17417739,laurapdavison,"Davison, Laura P.",Bloomberg BNA,Congress & Tax Reporter,F,1441,1897,2242,Sun Nov 16 03:51:33 +0000 2008,True,False,8.0,6.0,6.0,12.0,32.0,2,1
17177287,eqhazzard,"Hazzard, Emily Q",ThinkProgress,Senior Editor,F,1255,477,3633,Wed Nov 05 02:17:04 +0000 2008,True,False,49.0,99.0,48.0,95.0,291.0,2,1
1687026697,Sheila_MacVicar,"MacVicar, Sheila",Aljazeera America,"Former ‎Host, Compass & Correspondent, America Tonight",F,1106,245,4503,Wed Aug 21 00:09:19 +0000 2013,True,False,5.0,28.0,43.0,200.0,276.0,2,1
132986633,bbarrettNC,"Barrett, Barbara",McClatchy Newspapers,National Editor,F,918,724,4213,Wed Apr 14 18:19:40 +0000 2010,True,False,85.0,19.0,4.0,99.0,207.0,2,1
30176025,LaurenFCarroll,"Carroll, Lauren",Tampa Bay Times,"Reporter, PolitiFact",F,866,499,1,Fri Apr 10 06:29:32 +0000 2009,False,False,14.0,6.0,7.0,17.0,44.0,2,1
227546632,nickirossoll,"Rossoll, Nicole",ABC News,Digital Producer,F,775,962,2642,Fri Dec 17 03:32:17 +0000 2010,True,False,45.0,14.0,3.0,66.0,128.0,2,1
63734363,NATASHACOPELAND,"Copeland, Natasha",WRC–TV / NBC–4,Assignment Editor,F,733,724,1904,Fri Aug 07 14:28:27 +0000 2009,False,False,39.0,5.0,5.0,24.0,73.0,2,1
307469596,justaliceli,"Li, Alice",Washingtonpost.com,Video Reporter,F,680,1263,1592,Sun May 29 17:59:02 +0000 2011,False,False,28.0,11.0,7.0,65.0,111.0,2,1
823772672,erinwusa9,"Van Der Bellen, Erin",WUSA–TV,Producer,F,652,1109,2908,Fri Sep 14 18:39:42 +0000 2012,False,False,105.0,0.0,2.0,41.0,148.0,2,1
38353028,SoooWhitty,"Ksiazek, Whitney",Fox News,Field Producer,F,650,2319,2475,Thu May 07 03:05:10 +0000 2009,True,False,19.0,9.0,5.0,14.0,47.0,2,1
70512637,RebeccaBeitsch,"Beitsch, Rebecca",Stateline.org,State Policy Reporter,F,531,222,2802,Mon Aug 31 21:58:30 +0000 2009,False,False,51.0,15.0,5.0,40.0,111.0,2,1
958323990,km_peters,"Peters, Katherine M.",Government Executive,Deputy Editor,F,478,237,544,Mon Nov 19 19:48:06 +0000 2012,False,False,20.0,15.0,0.0,28.0,63.0,2,1
111622423,rtiron,"Tiron, Roxana",Bloomberg News,Congress & National Security Reporter,F,462,172,789,Fri Feb 05 15:41:10 +0000 2010,False,False,23.0,3.0,7.0,143.0,176.0,2,1
608425107,Rachel_Fazio,"Fazio, Rachel",NBC News,Desk Assistant,F,413,286,4727,Thu Jun 14 17:52:37 +0000 2012,False,False,24.0,3.0,18.0,5.0,50.0,2,1
295340389,steph_griff,"Griffith, Stephanie",Agence France-Presse,Staff Editor,F,239,432,4185,Sun May 08 20:41:55 +0000 2011,False,False,12.0,13.0,4.0,84.0,113.0,2,1
1126215781,rebecca_wilhelm,"Wilhelm, Rebecca E.",Bloomberg BNA,Legal Editor,F,165,284,1564,Sun Jan 27 21:03:03 +0000 2013,False,False,3.0,17.0,3.0,62.0,85.0,2,1
46817943,brikeilarcnn,"Keilar, Brianna",CNN,Senior Washington Correspondent,F,105276,1009,4968,Sat Jun 13 03:39:35 +0000 2009,True,False,52.0,30.0,6.0,68.0,156.0,1,1
48144950,JudyWoodruff,"Woodruff, Judy",PBS NewsHour,Journalist / Anchor,F,64294,875,4347,Wed Jun 17 22:35:48 +0000 2009,True,False,144.0,20.0,19.0,9.0,192.0,1,1
22772264,carolelee,"Lee, Carol",Wall Street Journal / Dow Jones,White House Correspondent,F,31840,1376,2641,Wed Mar 04 13:49:56 +0000 2009,True,False,8.0,6.0,0.0,17.0,31.0,1,1
21027715,CarrieNBCNews,"Dann, Caroline",NBC News,Political Editor,F,31819,1106,11963,Mon Feb 16 21:04:53 +0000 2009,True,False,99.0,20.0,3.0,29.0,151.0,1,1
18996618,eliselabottcnn,"Labott, Elise",CNN,Global Affairs Correspondent,F,28582,3303,6708,Wed Jan 14 21:25:44 +0000 2009,True,False,29.0,9.0,27.0,47.0,112.0,1,1
15537855,KerryPicket,"Picket, Kerry",Daily Caller,Reporter,F,22726,3022,16168,Tue Jul 22 21:49:45 +0000 2008,True,False,233.0,49.0,28.0,70.0,380.0,1,1
875580120,MaraLiasson,"Liasson, Mara",National Public Radio,Correspondent,F,21734,785,462,Fri Oct 12 13:00:48 +0000 2012,True,False,6.0,33.0,1.0,134.0,174.0,1,1
57751453,AthenaCNN,"Jones, Athena",CNN,White House Correspondent,F,21698,3633,4830,Fri Jul 17 20:41:46 +0000 2009,True,False,21.0,19.0,11.0,29.0,80.0,1,1
14049145,JNSmall,"Newton-Small, Jay",Time Magazine,Contributor,F,19548,1303,13508,Wed Feb 27 14:39:24 +0000 2008,True,False,188.0,40.0,0.0,86.0,314.0,1,1
12670512,llerer,"Lerer, Lisa",Associated Press,National Politics Reporter,F,14099,1257,6903,Fri Jan 25 04:31:18 +0000 2008,True,False,3.0,8.0,1.0,35.0,47.0,1,1
176417261,darcyspencer,"Spencer, Darcy",WRC–TV / NBC–4,Reporter,F,11253,5381,28069,Mon Aug 09 13:47:55 +0000 2010,False,False,367.0,8.0,13.0,447.0,835.0,1,1
376234071,louiseradnofsky,"Radnofsky, Louise",Wall Street Journal / Dow Jones,White House & Health Policy Reporter,F,10529,2484,3666,Mon Sep 19 14:54:36 +0000 2011,True,False,119.0,0.0,1.0,209.0,329.0,1,1
612679579,MarciaCoyle,"Coyle, Marcia",National Law Journal,Chief Washington Correspondent,F,9005,349,504,Tue Jun 19 16:28:53 +0000 2012,False,False,10.0,6.0,2.0,34.0,52.0,1,1
17601988,helenecooper,"Cooper, Helene",New York Times,Pentagon Correspondent,F,8775,323,562,Mon Nov 24 21:38:36 +0000 2008,True,False,7.0,0.0,2.0,0.0,9.0,1,1
52112689,jennifereduffy,"Duffy, Jennifer",Cook Political Report,Senior Editor,F,8686,191,2820,Mon Jun 29 16:52:36 +0000 2009,False,False,7.0,2.0,19.0,9.0,37.0,1,1
22000269,ManilaChan,"Chan, Manila",RTTV America,Reporter,F,8455,1540,5879,Thu Feb 26 11:41:26 +0000 2009,True,False,33.0,12.0,7.0,107.0,159.0,1,1
30722743,Rene_MarshCNN,"Marsh, Rene",CNN,Government Regulation & Transportation Correspondent,F,7960,957,5098,Sun Apr 12 21:13:29 +0000 2009,True,False,23.0,0.0,8.0,29.0,60.0,1,1
170699708,WeijiaJiangTV,"Jiang, Weijia",CBS News,"Correspondent, CBS Newspath",F,7521,1695,6386,Sun Jul 25 14:33:00 +0000 2010,True,False,30.0,23.0,4.0,26.0,83.0,1,1
119107959,Arianedevogue,"de Vogue, Ariane",CNN,Supreme Court Reporter,F,7010,368,4039,Tue Mar 02 18:02:09 +0000 2010,True,False,86.0,6.0,5.0,103.0,200.0,1,1
16062247,PeggyTV,"Fox, Peggy",WUSA–TV,Northern Virginia Bureau Chief,F,6586,1070,10054,Sun Aug 31 03:24:24 +0000 2008,True,False,164.0,43.0,1.0,89.0,297.0,1,1
10162772,TabethaWatching,"Wallace, Tabetha",RTTV America,Investigative Journalist and Host,F,6498,1202,23073,Sun Nov 11 21:37:58 +0000 2007,True,False,128.0,295.0,156.0,396.0,975.0,1,1
18873711,kararowland,"Rowland, Kara",Fox News,capital hill producer,F,6396,5046,11790,Sun Jan 11 17:52:33 +0000 2009,False,False,139.0,24.0,3.0,382.0,548.0,1,1
14655023,IleanaMDiaz,"Diaz Waldman, Ileana",WUSA–TV,Freelance Reporter & Anchor,F,6340,807,4376,Mon May 05 03:06:27 +0000 2008,False,False,5.0,3.0,1.0,0.0,9.0,1,1
12654802,khennessey,"Hennessey, Kathleen",Associated Press,White House Reporter,F,5687,956,7888,Thu Jan 24 20:08:20 +0000 2008,True,False,38.0,7.0,0.0,177.0,222.0,1,1
22982676,LisaStark,"Stark, Lisa",Education Week,Correspondent,F,5684,626,732,Thu Mar 05 21:32:51 +0000 2009,True,False,21.0,1.0,8.0,15.0,45.0,1,1
747876121,JAscholtes,"Scholtes, Jennifer A.",Politico,Transportation Security Reporter,F,5528,4374,1414,Thu Aug 09 20:22:58 +0000 2012,False,False,3.0,0.0,0.0,3.0,6.0,1,1
3648061,swheaton,"Wheaton, Sarah",Politico,"Senior Health Reporter, Politico Europe",F,5469,2552,6170,Fri Apr 06 19:20:06 +0000 2007,True,False,20.0,9.0,3.0,45.0,77.0,1,1
36764306,libcasey,"Casey, Elizabeth",Washington Post,"Video Host, Politics",F,5415,3965,4186,Thu Apr 30 20:33:51 +0000 2009,False,False,85.0,18.0,3.0,90.0,196.0,1,1
19371141,DonovanSlack,"Slack, Donovan",USA Today,Washington Reporter,F,5375,2164,7431,Fri Jan 23 00:03:50 +0000 2009,True,False,12.0,5.0,4.0,48.0,69.0,1,1
1684234034,marianne_levine,"Levine, Marianne A.",Politico,"Labor Reporter, Politico Pro",F,4926,495,1153,Mon Aug 19 21:32:05 +0000 2013,True,False,17.0,3.0,1.0,29.0,50.0,1,1
451231386,MeaganNBCDC,"Fitzgerald, Megan",WRC–TV / NBC–4,Reporter,F,4857,1188,6541,Sat Dec 31 05:51:02 +0000 2011,True,False,151.0,2.0,2.0,22.0,177.0,1,1
12811862,ailsachang,"Chang, Ailsa",National Public Radio,Correspondent,F,4661,160,574,Tue Jan 29 02:35:07 +0000 2008,True,False,5.0,0.0,11.0,13.0,29.0,1,1
29455548,PamelaKirkland,"Kirkland, Pamela",PBS NewsHour,Politics Producer / Reporter,F,4584,3395,2377,Tue Apr 07 14:13:56 +0000 2009,True,False,3.0,4.0,5.0,12.0,24.0,1,1
257069028,MeganMcGrath4,"McGrath, Megan",WRC–TV / NBC–4,Reporter,F,4540,329,1878,Thu Feb 24 17:21:05 +0000 2011,True,False,59.0,0.0,0.0,6.0,65.0,1,1
637052996,6abcJeannette,"Reyes, Jeannette",WJLA–TV / Newschannel 8,Former Reporter,F,4290,847,8229,Mon Jul 16 15:28:07 +0000 2012,True,False,113.0,28.0,38.0,217.0,396.0,1,1
44295213,jackiefell,"Fell, Jackie",Cox Broadcasting,D.C. Correspondent,F,3985,640,24495,Wed Jun 03 04:44:25 +0000 2009,True,False,393.0,24.0,31.0,6.0,454.0,1,1
137789852,JanieVelencia,"Velencia, Xhensila",,Reporter,F,3895,1496,8916,Tue Apr 27 19:36:12 +0000 2010,True,False,3.0,10.0,4.0,44.0,61.0,1,1
15481070,fawnjohnson,"Johnson, Fawn",Bloomberg BNA,Managing Editor,F,3789,764,3938,Fri Jul 18 14:02:51 +0000 2008,False,False,8.0,1.0,0.0,2.0,11.0,1,1
19216998,mollyhooper,"Hooper, Molly",The Hill,Reporter,F,3771,1056,829,Tue Jan 20 03:10:53 +0000 2009,False,False,11.0,0.0,1.0,0.0,12.0,1,1
30295180,nbctracie,"Potts, Tracie",NBC Newschannel,Correspondent,F,3725,880,8296,Fri Apr 10 19:44:21 +0000 2009,False,False,34.0,0.0,8.0,9.0,51.0,1,1
139856067,deliangoncalves,"Goncalves Perry, Delia",WUSA–TV,Reporter,F,3552,2417,9287,Mon May 03 21:58:40 +0000 2010,True,False,58.0,30.0,6.0,55.0,149.0,1,1
525419131,cindysaine,"Saine-Spang, Cynthia",Voice of America,State Department Correspondent,F,3479,1874,22971,Thu Mar 15 14:28:29 +0000 2012,True,False,186.0,134.0,1.0,958.0,1279.0,1,1
16635505,mgroppe,"Groppe, Maureen",Gannett Washington Bureau,"Washington Correspondent, USA Today & Indy Star",F,3445,1334,8307,Tue Oct 07 19:44:39 +0000 2008,True,False,239.0,225.0,27.0,355.0,846.0,1,1
36776808,fschouten,"Schouten, Fredreka",USA Today,Reporter,F,3416,1420,4160,Thu Apr 30 21:23:11 +0000 2009,True,False,56.0,3.0,2.0,17.0,78.0,1,1
91010836,CatSzeltner,"Szeltner, Catherine",EWTN,"Host, EWTN Pro-Life Weekly",F,3331,1924,6844,Thu Nov 19 01:47:01 +0000 2009,True,False,100.0,33.0,45.0,55.0,233.0,1,1
199251548,C4KylieM,"Morris, Kylie",Independent Television News (ITN),"Washington Correspondent, Channel 4 News",F,3324,1104,2317,Wed Oct 06 12:04:45 +0000 2010,True,False,29.0,5.0,5.0,217.0,256.0,1,1
155973490,MeghanMcCarthy_,"McCarthy, Meghan",Morning Consult,Chief Content Officer,F,3200,1210,3640,Tue Jun 15 17:29:29 +0000 2010,False,False,1.0,0.0,1.0,7.0,9.0,1,1
482301201,m_rhodan,"Rhodan, Maya N.",Time Magazine,Reporter,F,2804,1201,6940,Fri Feb 03 19:09:19 +0000 2012,True,False,36.0,18.0,68.0,44.0,166.0,1,1
30226183,ABC7Suzanne,"Kennedy, Suzanne",WJLA–TV / Newschannel 8,Reporter,F,2794,1154,3613,Fri Apr 10 14:31:44 +0000 2009,True,False,95.0,12.0,10.0,9.0,126.0,1,1
45128645,ajdukakis,"Dukakis, Alexandra",ABC News,Digital Political Reporter,F,2587,2469,6663,Sat Jun 06 13:28:17 +0000 2009,True,False,66.0,17.0,15.0,121.0,219.0,1,1
1286925638,KellieMeyerNews,"Meyer, Kellie",Lilly Broadcasting,Multimedia Reporter,F,2438,2433,5183,Thu Mar 21 20:44:20 +0000 2013,True,False,134.0,2.0,16.0,21.0,173.0,1,1
22065061,jessicagresko,"Gresko, Jessica",Associated Press,Courts Reporter,F,2438,2151,2420,Thu Feb 26 21:30:26 +0000 2009,True,False,26.0,6.0,0.0,12.0,44.0,1,1
106565465,laurabernardini,"Bernardini, Laura",CNN,Washington Director of Coverage,F,2355,954,1894,Tue Jan 19 23:59:18 +0000 2010,True,False,18.0,5.0,6.0,35.0,64.0,1,1
22053966,wbenjaminson,"Benjaminson, Wendy",Associated Press,Acting Washington Bureau Chief,F,2279,540,1636,Thu Feb 26 20:05:02 +0000 2009,True,False,20.0,5.0,4.0,11.0,40.0,1,1
96230455,ABC7Suiters,"Suiters, Kimberly",WJLA–TV / Newschannel 8,Investigative Reporter,F,2249,298,3006,Fri Dec 11 23:28:30 +0000 2009,True,False,49.0,20.0,1.0,3.0,73.0,1,1
16910688,apeterka,"Peterka, Amanda E.",E&E News,Legal Reporter,F,2242,606,6389,Wed Oct 22 18:56:20 +0000 2008,False,False,174.0,33.0,7.0,73.0,287.0,1,1
339177761,lmarkoe,"Markoe, Lauren",Religion News Service,National Reporter,F,2186,1280,2697,Wed Jul 20 18:09:52 +0000 2011,False,False,73.0,0.0,1.0,9.0,83.0,1,1
21662510,mljamrisko,"Jamrisko, Michelle",Bloomberg News,U.S. Economy Reporter,F,2175,1079,3629,Mon Feb 23 15:54:00 +0000 2009,True,False,45.0,13.0,7.0,9.0,74.0,1,1
22695254,michelesalcedo,"Salcedo, Michele",Associated Press,Desk Editor,F,2141,1870,4706,Tue Mar 03 22:54:25 +0000 2009,True,False,18.0,34.0,1.0,18.0,71.0,1,1
16140124,sbondioli,"Bondioli, Sara",Huffington Post,Deputy Politics Editor,F,2080,1208,8587,Fri Sep 05 03:59:29 +0000 2008,True,False,57.0,19.0,2.0,20.0,98.0,1,1
486994518,MichelleTan32,"Tan, Michelle",Sightline Media Group,"Managing Editor, Army Times & Air Force Times",F,2060,613,1090,Wed Feb 08 22:04:24 +0000 2012,True,False,56.0,0.0,3.0,23.0,82.0,1,1
449027230,AnjKhem,"Khemlani, Anjalee",RTTV America,Deputy Managing Editor,F,2056,852,8364,Wed Dec 28 17:12:33 +0000 2011,True,False,92.0,24.0,18.0,117.0,251.0,1,1
106855680,carolyncerbin,"Cerbin, Carolyn",USA Today,"Senior News Editor, Podcast Producer",F,1959,1399,15441,Wed Jan 20 22:28:41 +0000 2010,False,False,180.0,26.0,7.0,559.0,772.0,1,1
45445240,ccamia,"Camia, Catalina",CQ Roll Call,Editor,F,1933,653,5062,Sun Jun 07 23:02:39 +0000 2009,False,False,17.0,12.0,0.0,18.0,47.0,1,1
25011411,linda_feldmann,"Feldmann, Linda",Christian Science Monitor,Washington Bureau Chief & White House Correspondent,F,1845,775,3688,Wed Mar 18 02:33:12 +0000 2009,True,False,15.0,0.0,4.0,36.0,55.0,1,1
221153484,marisa_schultz,"Schultz, Marisa",New York Post,Washington Reporter,F,1782,1534,2165,Mon Nov 29 22:00:45 +0000 2010,False,False,55.0,0.0,3.0,20.0,78.0,1,1
177427007,sarahheartsnews,"Chacko, Sarah",CQ Roll Call,Senior Reporter,F,1689,1504,6970,Thu Aug 12 03:02:52 +0000 2010,True,False,41.0,7.0,8.0,78.0,134.0,1,1
280744987,AshleyKoerber,"Koerber, Ashley",Fox News,Booking & Panel Producer,F,1607,1057,12065,Mon Apr 11 23:19:20 +0000 2011,False,False,10.0,1.0,3.0,14.0,28.0,1,1
134646416,mazrieva,"Mazrieva, Eva",Voice of America,International Journalist,F,1543,374,4777,Mon Apr 19 02:04:50 +0000 2010,False,False,102.0,31.0,4.0,11.0,148.0,1,1
16222086,ggrayson,"Grayson, Gisele",National Public Radio,Producer,F,1531,1224,1753,Wed Sep 10 15:12:24 +0000 2008,False,False,9.0,7.0,3.0,29.0,48.0,1,1
172673214,sstummeafp,"Stumme, Susan",Agence France-Presse,North America Desk Chief,F,1520,602,3983,Fri Jul 30 08:42:56 +0000 2010,True,False,43.0,9.0,13.0,17.0,82.0,1,1
96074197,juliepercha,"Percha, Julie",PBS NewsHour,Politics Producer,F,1451,1400,3412,Fri Dec 11 06:39:48 +0000 2009,True,False,63.0,18.0,3.0,63.0,147.0,1,1
64320126,AnnElizabeth18,"Snider, Ann E.",Politico,Water Reporter,F,1424,650,1588,Mon Aug 10 02:47:40 +0000 2009,False,False,4.0,2.0,0.0,16.0,22.0,1,1
159278421,AnnaMariaDP,"DiPietro, Annamaria",WJLA–TV / Newschannel 8,Former Investigative Producer,F,1408,498,9051,Thu Jun 24 23:30:17 +0000 2010,True,False,74.0,17.0,19.0,175.0,285.0,1,1
196290799,KatyODonnell_,"O’Donnell, Katy",Politico,Reporter,F,1389,1689,2518,Tue Sep 28 19:46:38 +0000 2010,False,False,13.0,9.0,8.0,158.0,188.0,1,1
4902064493,theabstoddard,"Stoddard, Alexandra B.",RealClearPolitics,Associate Editor & Columnist,F,1372,14,65,Fri Feb 12 18:14:22 +0000 2016,False,False,11.0,0.0,1.0,1.0,13.0,1,1
19250369,cphenicie,"Phenicie, Carolyn",The 74 Media,Education Reporter,F,1299,690,3118,Tue Jan 20 18:51:54 +0000 2009,True,False,65.0,2.0,2.0,33.0,102.0,1,1
56776309,Ellen_weiss,"Weiss, Ellen",Scripps News,VP & Bureau Chief,F,1276,992,1954,Tue Jul 14 18:41:28 +0000 2009,False,False,33.0,1.0,1.0,34.0,69.0,1,1
50303740,JillianBHughes,"Hughes, Jillian",CBS News,White House Producer,F,1222,805,1035,Wed Jun 24 13:26:32 +0000 2009,True,False,23.0,0.0,1.0,14.0,38.0,1,1
89760116,AdriUsero,"Usero, Adriana",Washington Post,Video Producer,F,1210,847,6335,Fri Nov 13 18:23:53 +0000 2009,False,False,30.0,30.0,5.0,48.0,113.0,1,1
323934044,SarahColeSmith,"Smith, Sarah",S&P Global Market Intelligence,Natural Gas Reporter,F,1196,976,1630,Sat Jun 25 17:53:48 +0000 2011,False,False,39.0,1.0,6.0,22.0,68.0,1,1
948430884,ChloeWhiteaker,"Whiteaker, Chloe",Bloomberg News,Visual Reporter,F,1138,565,2046,Wed Nov 14 20:25:57 +0000 2012,True,False,28.0,3.0,7.0,57.0,95.0,1,1
42854489,AshleySemlerBBC,"Semler, Ashley",BBC,Producer,F,1061,784,2023,Wed May 27 10:15:58 +0000 2009,False,False,35.0,3.0,1.0,7.0,46.0,1,1
178082389,LouiseDufresne,"Dufresne, Louise",CBS News,Producer,F,1052,1988,2391,Fri Aug 13 20:44:29 +0000 2010,True,False,12.0,7.0,3.0,8.0,30.0,1,1
41882703,allisonradio,"Keyes, Allison",CBS News,"Freelance Anchor & Reporter, CBS Radio",F,982,1983,5791,Fri May 22 19:31:11 +0000 2009,False,False,40.0,16.0,4.0,28.0,88.0,1,1
161307835,metainthenews,"Viers, Meta",McClatchy,Video Producer,F,880,1306,9368,Wed Jun 30 14:24:40 +0000 2010,False,False,74.0,7.0,14.0,8.0,103.0,1,1
28585396,CaroleFeldman,"Feldman, Carole",Associated Press,"Washington Director, News Operations & Finance",F,845,278,1281,Fri Apr 03 15:30:06 +0000 2009,True,False,146.0,6.0,1.0,65.0,218.0,1,1
78716595,JenniferDavisDC,"Davis, Jennifer",Freelance,Reporter / Writer / Video Producer,F,818,818,2373,Wed Sep 30 21:46:21 +0000 2009,False,False,7.0,13.0,0.0,6.0,26.0,1,1
49792913,ashleyebrown44,"Brown, Ashley",Morning Edition,Editor,F,738,1381,811,Mon Jun 22 22:37:57 +0000 2009,False,False,15.0,44.0,13.0,75.0,147.0,1,1
703948542038175745,magmanley,"Grena Manley, Mary Ann",Bloomberg BNA,"Deputy Editorial Director, EHS Division",F,618,1208,4830,Sun Feb 28 14:23:05 +0000 2016,False,False,73.0,9.0,25.0,568.0,675.0,1,1
598731841,rfoster18,"Foster, Rebecca",Feature Story News,Newsdesk Manager,F,613,290,1791,Sun Jun 03 22:53:07 +0000 2012,False,False,39.0,2.0,4.0,12.0,57.0,1,1
1013785220,KateAFarrell,"Farrell, Kate",BBC,Editor,F,607,793,831,Sat Dec 15 19:19:49 +0000 2012,False,False,19.0,6.0,0.0,37.0,62.0,1,1
2453025128,gloriaminott,"Minott, Gloria",WPFW–FM,Journalist and Radio Host,F,586,230,61473,Sat Apr 19 12:03:52 +0000 2014,False,False,1.0,0.0,22.0,21524.0,21547.0,1,1
19619179,CSPANAdrienne,"McGibbon, Adrienne",C–SPAN,"Producer, C-SPAN Cities Tour",F,562,990,1855,Tue Jan 27 21:51:53 +0000 2009,False,False,11.0,8.0,3.0,24.0,46.0,1,1
16069566,MichRem,"Remillard, Michele",C–SPAN,"Executive Producer, Washington Journal",F,486,553,701,Sun Aug 31 19:19:14 +0000 2008,False,False,2.0,0.0,5.0,17.0,24.0,1,1
1468117987,JennyMandel1,"Mandel, Jennifer A.",E&E News,"Reporter, Energywire",F,467,453,2002,Wed May 29 19:41:15 +0000 2013,False,False,13.0,53.0,6.0,130.0,202.0,1,1
25117051,TeneilleGibson,"Gibson, Teneille",WRC–TV / NBC–4,Content Producer,F,409,455,6558,Wed Mar 18 17:54:49 +0000 2009,False,False,2.0,3.0,15.0,6.0,26.0,1,1
17379292,wleaming,"Leaming, Whitney",Washingtonpost.com,Video Journalist,F,403,396,375,Fri Nov 14 03:17:22 +0000 2008,True,False,15.0,5.0,0.0,20.0,40.0,1,1
12030862,WhitneyMcKnight,"McKnight, Whitney",Frontline Medical Communications,Senior Reporter & Producer,F,402,189,1774,Wed Jan 09 15:51:22 +0000 2008,False,False,9.0,1.0,6.0,3.0,19.0,1,1
3461197721,nogryskoWFED,"Ogrysko, Nicole",Federal News Radio 1500 AM,"Reporter, Federal Government",F,356,166,533,Thu Aug 27 20:27:31 +0000 2015,False,False,70.0,1.0,3.0,2.0,76.0,1,1
412583449,nataliewins1,"Winston, Natalie",National Public Radio,Editor,F,311,445,178,Mon Nov 14 22:19:34 +0000 2011,False,False,7.0,1.0,2.0,10.0,20.0,1,1
135221641,DoinaChiacu,"Chiacu, Doina",Thomson Reuters,Reporter,F,307,762,952,Tue Apr 20 17:42:50 +0000 2010,False,False,78.0,8.0,2.0,28.0,116.0,1,1
3362533095,ncvetnic,"Cvetnic, Nicole",McClatchy,Video Producer,F,296,532,1082,Mon Jul 06 15:24:52 +0000 2015,False,False,11.0,3.0,0.0,15.0,29.0,1,1
217387239,HeidiJensenABC,"Jensen, Heidi",ABC News,Producer,F,282,221,7455,Fri Nov 19 11:40:54 +0000 2010,False,False,44.0,21.0,4.0,25.0,94.0,1,1
17138140,dparn22,"Parnass, Danielle",Bloomberg Government,Analyst,F,279,453,194,Mon Nov 03 19:49:34 +0000 2008,False,False,1.0,0.0,1.0,1.0,3.0,1,1
2636521628,cspanDebbie,"Lamb, Debbie",C–SPAN,Cities Tour Coordinating Producer,F,237,165,448,Sun Jul 13 13:12:54 +0000 2014,False,False,0.0,14.0,2.0,53.0,69.0,1,1
3449843548,msomersWFED,"Somers, Meredith",Federal News Radio 1500 AM,Digital News Writer & Editor,F,231,92,872,Wed Aug 26 18:57:10 +0000 2015,False,False,117.0,3.0,1.0,38.0,159.0,1,1
57057314,ladaisia,"Hunter, Melanie",CNSNews.com,White House Correspondent & Editor,F,199,1049,3097,Wed Jul 15 16:09:41 +0000 2009,False,False,52.0,1.0,0.0,2.0,55.0,1,1
112806153,ny_chung,"Chung, Nicole",PBS NewsHour,Production Assistant,F,175,586,207,Tue Feb 09 19:32:06 +0000 2010,False,False,24.0,0.0,4.0,1.0,29.0,1,1
3217279655,ProducedbyRita,"Chan, Rita",Aljazeera America,Writer & Producer,F,162,298,442,Tue Apr 28 14:02:38 +0000 2015,False,False,8.0,8.0,4.0,9.0,29.0,1,1
245484736,alanacbs,"Anyse, Alana",CBS News,Special Events and White House Producer,F,139,251,121,Mon Jan 31 20:13:40 +0000 2011,False,False,4.0,0.0,1.0,3.0,8.0,1,1
235307346,LaurieAsseo,"Asseo, Laurie",Bloomberg News,"Editor, Congress & Supreme Court",F,135,113,843,Fri Jan 07 21:30:05 +0000 2011,False,False,164.0,0.0,0.0,0.0,164.0,1,1
