Attribute,Measure,Group,Min,Mean,Max,Stddev,
LOCATION,weakComponentMembers-3,Somewhere deep in Ohio,1,1,1,0,
LOCATION,weakComponentMembers-3,"Hamburg, Germany",1,1,1,0,
LOCATION,weakComponentMembers-3,NYC,1,1,1,0,
LOCATION,weakComponentMembers-3,"Petworth, Washington DC",1,1,1,0,
LOCATION,weakComponentMembers-3,New York ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,AJE Washington DC,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.879163,-77.015666",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington/New York,1,1,1,0,
LOCATION,weakComponentMembers-3,New York NY ,15,15,15,0,
LOCATION,weakComponentMembers-3,"Washington DC, America",1,1,1,0,
LOCATION,weakComponentMembers-3,Copp.tara@stripes.com,1,1,1,0,
LOCATION,weakComponentMembers-3,Where the news takes me,1,1,1,0,
LOCATION,weakComponentMembers-3,1111 North Capitol NE,1,1,1,0,
LOCATION,weakComponentMembers-3,Washington dc,1,1,1,0,
LOCATION,weakComponentMembers-3,"Your radio, every day",1,1,1,0,
LOCATION,weakComponentMembers-3,"Frederick, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C., and Missouri",1,1,1,0,
LOCATION,weakComponentMembers-3,Blakesobczak at protonmail com,1,1,1,0,
LOCATION,weakComponentMembers-3,"London, UK",1,1,1,0,
LOCATION,weakComponentMembers-3,London,1,1,1,0,
LOCATION,weakComponentMembers-3,Los Angeles,1,1,1,0,
LOCATION,weakComponentMembers-3,Ajchavar.com,1,1,1,0,
LOCATION,weakComponentMembers-3,"New York, NY via Boston, MA",1,1,1,0,
LOCATION,weakComponentMembers-3,New york city,18,18,18,0,
LOCATION,weakComponentMembers-3,Washington D.C,1,1,1,0,
LOCATION,weakComponentMembers-3,"Oakland, CA",1,1,1,0,
LOCATION,weakComponentMembers-3,US,1,1,1,0,
LOCATION,weakComponentMembers-3,"ABC7 News Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,"Silver Spring, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Rockville, Maryland USA",21,21,21,0,
LOCATION,weakComponentMembers-3,HR - MGQ - LHR - DC.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Casper, WY",1,1,1,0,
LOCATION,weakComponentMembers-3,"Columbus, Ohio",22,22,22,0,
LOCATION,weakComponentMembers-3,"Wimberley, Texas",23,23,23,0,
LOCATION,weakComponentMembers-3,D.C./Northern VA/Maryland,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D. C.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Bedford, NH / Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,Maryland,1,31.200,152,60.400,
LOCATION,weakComponentMembers-3,Virginia,1,1,1,0,
LOCATION,weakComponentMembers-3,"Virginia, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Capitol Hill, Washington",1,1,1,0,
LOCATION,weakComponentMembers-3,D.C. ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Arlington, Va",1,1,1,0,
LOCATION,weakComponentMembers-3,"Annandale, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Memphis, TN",26,26,26,0,
LOCATION,weakComponentMembers-3,"Derwood, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Los Angeles, CA",1,15.875,120,39.356,
LOCATION,weakComponentMembers-3,"Washington DC, Atlanta GA",1,1,1,0,
LOCATION,weakComponentMembers-3,Capitol Hill ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Fredericksburg, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,Northern Virginia,1,1,1,0,
LOCATION,weakComponentMembers-3,On the leading edge of life,1,1,1,0,
LOCATION,weakComponentMembers-3,Kstewart@wtop.com,1,1,1,0,
LOCATION,weakComponentMembers-3,The luminiferous aether,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC via PA & OH",1,1,1,0,
LOCATION,weakComponentMembers-3,Wash DC,1,1,1,0,
LOCATION,weakComponentMembers-3,"Fairfax County, Virginia",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington D.C. USA,1,1,1,0,
LOCATION,weakComponentMembers-3,"Maryland, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington DC ,1,1,1,0,
LOCATION,weakComponentMembers-3,"DC, MD, VA ",1,1,1,0,
LOCATION,weakComponentMembers-3,Redacted,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, dc",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C. area",1,1,1,0,
LOCATION,weakComponentMembers-3,Wasington D.C.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Potomac, MD",29,29,29,0,
LOCATION,weakComponentMembers-3,"Ogden, UT",1,1,1,0,
LOCATION,weakComponentMembers-3,D.C. Metro Area,1,1,1,0,
LOCATION,weakComponentMembers-3,DC | NY,1,1,1,0,
LOCATION,weakComponentMembers-3,"Georgia, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC / nomad",1,1,1,0,
LOCATION,weakComponentMembers-3,Kwong@breitbart.com,1,1,1,0,
LOCATION,weakComponentMembers-3,San Francisco Bay Area,1,1,1,0,
LOCATION,weakComponentMembers-3,"#Washington, #DC ",1,1,1,0,
LOCATION,weakComponentMembers-3,Global,1,1,1,0,
LOCATION,weakComponentMembers-3,"London, England",1,66.500,196,76.008,
LOCATION,weakComponentMembers-3,"ÜT: 38.915848,-77.03604",1,1,1,0,
LOCATION,weakComponentMembers-3,"Bowie, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC * Missing NYC",1,1,1,0,
LOCATION,weakComponentMembers-3,"Madison, WI",36,36,36,0,
LOCATION,weakComponentMembers-3,DFW,37,37,37,0,
LOCATION,weakComponentMembers-3,"Annapolis, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,D.C. | Middlebury | London,1,1,1,0,
LOCATION,weakComponentMembers-3,Inside the beltway,1,1,1,0,
LOCATION,weakComponentMembers-3,The Green Mountains,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC/Northern VA",1,1,1,0,
LOCATION,weakComponentMembers-3,DC/Scenic Silver Spring,1,1,1,0,
LOCATION,weakComponentMembers-3,DCA to SFO,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 39.149989,-77.154816",1,1,1,0,
LOCATION,weakComponentMembers-3,**likely tracking protests,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC/Brooklyn, NY",1,1,1,0,
LOCATION,weakComponentMembers-3,"Takoma Park, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,N.J.,1,1,1,0,
LOCATION,weakComponentMembers-3,Now in D.C.,1,1,1,0,
LOCATION,weakComponentMembers-3,N.C. or D.C.,1,1,1,0,
LOCATION,weakComponentMembers-3,Davidson or D.C.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Mclean, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC area",1,1,1,0,
LOCATION,weakComponentMembers-3,Montréal Canada.,46,46,46,0,
LOCATION,weakComponentMembers-3,Voice of America,1,48.500,96,47.500,
LOCATION,weakComponentMembers-3,"505, 202",1,1,1,0,
LOCATION,weakComponentMembers-3,"Orlando, FL",1,1,1,0,
LOCATION,weakComponentMembers-3,"UNHQ, New York",1,1,1,0,
LOCATION,weakComponentMembers-3,"In and around Washington, D.C.",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington DC metro,1,1,1,0,
LOCATION,weakComponentMembers-3,Rhode Island,1,1,1,0,
LOCATION,weakComponentMembers-3,"Alexandria, VA",1,22.400,108,42.800,
LOCATION,weakComponentMembers-3,"Philadelphia, PA",1,49,97,48,
LOCATION,weakComponentMembers-3,"Boston, MA",58,58,58,0,
LOCATION,weakComponentMembers-3,"DC, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,RTs & links ≠ endorsements,1,1,1,0,
LOCATION,weakComponentMembers-3,"Las Vegas, NV",61,61,61,0,
LOCATION,weakComponentMembers-3,Ny/la/rva,1,1,1,0,
LOCATION,weakComponentMembers-3,"Miami Beach, FL",1,1,1,0,
LOCATION,weakComponentMembers-3,"Fairfax Station, Va",1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.985841,-77.471224",62,62,62,0,
LOCATION,weakComponentMembers-3,The nation's capital,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.892696,-77.044914",1,1,1,0,
LOCATION,weakComponentMembers-3,"DuPont Circle, Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,UK,1,1,1,0,
LOCATION,weakComponentMembers-3,The Swamp,1,1,1,0,
LOCATION,weakComponentMembers-3,Earth ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Mostly DC, sometimes CA",1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.922219,-77.031428",1,1,1,0,
LOCATION,weakComponentMembers-3,NJ-NY,1,1,1,0,
LOCATION,weakComponentMembers-3,Here and There,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C., and around.",1,1,1,0,
LOCATION,weakComponentMembers-3,Sometimes Washington D.C,1,1,1,0,
LOCATION,weakComponentMembers-3,Al Jazeera English ,1,1,1,0,
LOCATION,weakComponentMembers-3,ABC News Pentagon,1,1,1,0,
LOCATION,weakComponentMembers-3,"Kensington, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,Here for now,1,1,1,0,
LOCATION,weakComponentMembers-3,TX → DC,1,1,1,0,
LOCATION,weakComponentMembers-3,"CNN, Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.900063,-77.008976",1,1,1,0,
LOCATION,weakComponentMembers-3,"Seattle, WA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C./Maryland",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,NYC | Former DC & Miami ,1,1,1,0,
LOCATION,weakComponentMembers-3,The Matrix,1,1,1,0,
LOCATION,weakComponentMembers-3,The District,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.900076,-77.008962",1,1,1,0,
LOCATION,weakComponentMembers-3,Fox News Radio,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC.",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington DC metro area,1,1,1,0,
LOCATION,weakComponentMembers-3,"Maryland/Washington, D.C.",1,1,1,0,
LOCATION,weakComponentMembers-3,PA,1,1,1,0,
LOCATION,weakComponentMembers-3,Your Nation's Capitol,1,1,1,0,
LOCATION,weakComponentMembers-3,Displaced New Yorker,1,1,1,0,
LOCATION,weakComponentMembers-3,"Austin, Texas & San Diego",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC | New York, NY ",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC, U.S.A. ",1,1,1,0,
LOCATION,weakComponentMembers-3,"Rome, Lazio",1,1,1,0,
LOCATION,weakComponentMembers-3,Brooklyn,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 17.536681,-99.495555",1,1,1,0,
LOCATION,weakComponentMembers-3,"Kansas City, MO",1,1,1,0,
LOCATION,weakComponentMembers-3,D.C. via Baton Rouge,1,1,1,0,
LOCATION,weakComponentMembers-3,"Durham, N.C.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC, & Atlanta, GA",1,1,1,0,
LOCATION,weakComponentMembers-3,DMV,87,87,87,0,
LOCATION,weakComponentMembers-3,"Washington DC, Chicago, ROME",1,1,1,0,
LOCATION,weakComponentMembers-3,"North Beach, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC | #CapitalCity",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C. & Seattle",1,1,1,0,
LOCATION,weakComponentMembers-3,"Beast Belly, DC ",1,1,1,0,
LOCATION,weakComponentMembers-3,"Arlington, Virginia",1,1,1,0,
LOCATION,weakComponentMembers-3,NPR News,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington DC, N.E.",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington DC region,1,1,1,0,
LOCATION,weakComponentMembers-3,I wander...,1,1,1,0,
LOCATION,weakComponentMembers-3,"Manhattan, NY",99,99,99,0,
LOCATION,weakComponentMembers-3,Breanna.edwards@theroot.com,1,1,1,0,
LOCATION,weakComponentMembers-3,Marine Corps Times,1,1,1,0,
LOCATION,weakComponentMembers-3,Nepal,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC and airports",1,1,1,0,
LOCATION,weakComponentMembers-3,Eastern Market,1,1,1,0,
LOCATION,weakComponentMembers-3,California ✈ Washington DC ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Chapel Hill, NC",1,1,1,0,
LOCATION,weakComponentMembers-3,@GarneyG,109,109,109,0,
LOCATION,weakComponentMembers-3,"ÜT: 38.81626,-77.078307",112,112,112,0,
LOCATION,weakComponentMembers-3,DC/Chapel Hill/Berlin,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington D.C., mostly",1,1,1,0,
LOCATION,weakComponentMembers-3,Pacing in Capitol (ARK - DC),1,1,1,0,
LOCATION,weakComponentMembers-3,"Bethesda, Maryland",1,69.500,138,68.500,
LOCATION,weakComponentMembers-3,Washington d.c.,1,1,1,0,
LOCATION,weakComponentMembers-3,DC usually. MSP occasionally.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C. / Tampa Bay",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington | New York,1,1,1,0,
LOCATION,weakComponentMembers-3,Reuters Washington bureau,1,1,1,0,
LOCATION,weakComponentMembers-3,Washington D.C. and Jupiter Fl,1,1,1,0,
LOCATION,weakComponentMembers-3,"Raleigh, NC",1,1,1,0,
LOCATION,weakComponentMembers-3,Maine/NoVa/WDW,1,1,1,0,
LOCATION,weakComponentMembers-3,Irishman in Washington,1,1,1,0,
LOCATION,weakComponentMembers-3,Washington/Virginia ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Fairfax, VA",127,127,127,0,
LOCATION,weakComponentMembers-3,Washington & beyond,1,1,1,0,
LOCATION,weakComponentMembers-3,"Maryland/Washington, DC",129,129,129,0,
LOCATION,weakComponentMembers-3,"Washington, DC  ",1,1,1,0,
LOCATION,weakComponentMembers-3,DC via The Mitten,1,1,1,0,
LOCATION,weakComponentMembers-3,DC/Baltimore,1,1,1,0,
LOCATION,weakComponentMembers-3,The District of Columbia,132,132,132,0,
LOCATION,weakComponentMembers-3,Dherszenhorn@politico.eu,1,1,1,0,
LOCATION,weakComponentMembers-3,"Springfield, Va.",1,1,1,0,
LOCATION,weakComponentMembers-3,"New Jersey, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,"Brussels, Belgium",1,1,1,0,
LOCATION,weakComponentMembers-3,NW DC,1,1,1,0,
LOCATION,weakComponentMembers-3,"Arlington, Virginia, USA",1,1,1,0,
LOCATION,weakComponentMembers-3,Based in Annapolis & Covers DC,139,139,139,0,
LOCATION,weakComponentMembers-3,DC via NJ/VA,1,1,1,0,
LOCATION,weakComponentMembers-3,DC (via the Granite State),1,1,1,0,
LOCATION,weakComponentMembers-3,OC—Bay—Chicago—DC,1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC Metro",1,1,1,0,
LOCATION,weakComponentMembers-3,"Salisbury, MD",1,1,1,0,
LOCATION,weakComponentMembers-3, NYC / DC,1,1,1,0,
LOCATION,weakComponentMembers-3,NYC / DC,1,1,1,0,
LOCATION,weakComponentMembers-3,YWG to DCA,1,1,1,0,
LOCATION,weakComponentMembers-3,NE DC ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Trinidad, NE DC ",1,1,1,0,
LOCATION,weakComponentMembers-3,"Vienna, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,Arlington VA,1,1,1,0,
LOCATION,weakComponentMembers-3,"Alexandria, Va.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C. metro area",140,140,140,0,
LOCATION,weakComponentMembers-3,Washington/Princeton,1,1,1,0,
LOCATION,weakComponentMembers-3,Washington.dc/clarke county.va,1,1,1,0,
LOCATION,weakComponentMembers-3,Laurenmorello@protonmail.com,1,1,1,0,
LOCATION,weakComponentMembers-3,"In D.C., native of L.A. ",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C./Denver",1,1,1,0,
LOCATION,weakComponentMembers-3,"Bethesda, MD.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Laurel, MD/Washington, D.C.",1,1,1,0,
LOCATION,weakComponentMembers-3,Boston and D.C.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Bethesda, MD",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, D.C. / eenews.net",1,1,1,0,
LOCATION,weakComponentMembers-3,Silver Spring MD,1,1,1,0,
LOCATION,weakComponentMembers-3,Wandering,150,150,150,0,
LOCATION,weakComponentMembers-3,"Silver Spring, Md.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Berlin, Germany",1,1,1,0,
LOCATION,weakComponentMembers-3,"Paris, France",1,1,1,0,
LOCATION,weakComponentMembers-3,N 51°25' 0'' / W 0°12' 0'',151,151,151,0,
LOCATION,weakComponentMembers-3,"Bengaluru, India",1,1,1,0,
LOCATION,weakComponentMembers-3,Toronto,1,1,1,0,
LOCATION,weakComponentMembers-3,Dee Cee personal views,1,1,1,0,
LOCATION,weakComponentMembers-3,"D.C., personal views",1,1,1,0,
LOCATION,weakComponentMembers-3,D.C. or ✈️,1,1,1,0,
LOCATION,weakComponentMembers-3,"Shady Side, Md.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington,D.C. ",1,1,1,0,
LOCATION,weakComponentMembers-3,"D.C., No.Va.",155,155,155,0,
LOCATION,weakComponentMembers-3,"Outside Washington, D.C.",1,1,1,0,
LOCATION,weakComponentMembers-3,"Denver, CO",1,1,1,0,
LOCATION,weakComponentMembers-3,McLean Va./Silver Spring Md.,1,1,1,0,
LOCATION,weakComponentMembers-3,"Baltimore, MD USA",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington. DC,1,1,1,0,
LOCATION,weakComponentMembers-3,"Paris, Ile-de-France",163,163,163,0,
LOCATION,weakComponentMembers-3,"McLean, VA",166,166,166,0,
LOCATION,weakComponentMembers-3,John.shiffman@reuters.com,1,1,1,0,
LOCATION,weakComponentMembers-3,"Montevideo, Uruguay",169,169,169,0,
LOCATION,weakComponentMembers-3,"Brookland, Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington Bureau, Newsday",1,1,1,0,
LOCATION,weakComponentMembers-3,"College Park, Baltimore, DC",170,170,170,0,
LOCATION,weakComponentMembers-3,Instagram.com/victoriastmartin,1,1,1,0,
LOCATION,weakComponentMembers-3,Victoria@vstmartin.com,1,1,1,0,
LOCATION,weakComponentMembers-3,"Seoul, Republic of Korea",1,1,1,0,
LOCATION,weakComponentMembers-3,Washington DC or thereabouts,1,1,1,0,
LOCATION,weakComponentMembers-3,DC. ,1,1,1,0,
LOCATION,weakComponentMembers-3,"Dublin City, Ireland",1,1,1,0,
LOCATION,weakComponentMembers-3,"Shanghai, People's Republic of China",173,173,173,0,
LOCATION,weakComponentMembers-3,"Washington DC, USA ",175,175,175,0,
LOCATION,weakComponentMembers-3,WASHINGTON,1,1,1,0,
LOCATION,weakComponentMembers-3,Beijing,1,1,1,0,
LOCATION,weakComponentMembers-3,"Greater Washington, DC area",1,1,1,0,
LOCATION,weakComponentMembers-3,"Westminster, MD",178,178,178,0,
LOCATION,weakComponentMembers-3,"New York, Peaks Island, Jersey City and the ferries in between.",1,1,1,0,
LOCATION,weakComponentMembers-3,Topside. ,1,1,1,0,
LOCATION,weakComponentMembers-3,"    Washington, D.C.",1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 49.279186,-123.035336",1,1,1,0,
LOCATION,weakComponentMembers-3,"USA TODAY, McLean, VA",1,1,1,0,
LOCATION,weakComponentMembers-3,Land of Food and Wine,187,187,187,0,
LOCATION,weakComponentMembers-3,"New York, Washington",1,1,1,0,
LOCATION,weakComponentMembers-3,"Washington, DC / Indianapolis",1,1,1,0,
LOCATION,weakComponentMembers-3,DC Metro,189,189,189,0,
LOCATION,weakComponentMembers-3,Washington - Paris,1,1,1,0,
LOCATION,weakComponentMembers-3,"ÜT: 39.054624,-77.087734",198,198,198,0,
LOCATION,weakComponentMembers-3,Kaboul,202,202,202,0,
LOCATION,weakComponentMembers-3,No Value,1,13.397,203,38.944,
LOCATION,weakComponentMembers-4,Washington D.C.,1,121.785,708,198.953,
LOCATION,weakComponentMembers-4,"Washington, DC",1,98.229,755,195.561,
LOCATION,weakComponentMembers-4,United States,1,101.111,347,143.067,
LOCATION,weakComponentMembers-4,Washington DC,1,144.829,720,220.578,
LOCATION,weakComponentMembers-4,"Washington, D.C.",1,103.339,732,200.633,
LOCATION,weakComponentMembers-4,"San Francisco, CA",1,176.667,681,240.084,
LOCATION,weakComponentMembers-4,USA,1,204,432,201.900,
LOCATION,weakComponentMembers-4,New York metro area,8,8,8,0,
LOCATION,weakComponentMembers-4,"Portland, OR",1,18,35,17,
LOCATION,weakComponentMembers-4,"ÜT: 51.469447,-0.450387",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, DC & airplanes",1,1,1,0,
LOCATION,weakComponentMembers-4,The Capitol,1,1,1,0,
LOCATION,weakComponentMembers-4,"Palomina Farm, Orange, VA",1,1,1,0,
LOCATION,weakComponentMembers-4,Washington,1,158.800,744,264.819,
LOCATION,weakComponentMembers-4,"Adams Morgan, Washington",1,1,1,0,
LOCATION,weakComponentMembers-4,"Capitol Hill, Washington, D.C.",1,1,1,0,
LOCATION,weakComponentMembers-4,CLE - STL - ALX,1,1,1,0,
LOCATION,weakComponentMembers-4,A hallway in the Capitol.,1,1,1,0,
LOCATION,weakComponentMembers-4,"DC Based, Effective World Wide",1,1,1,0,
LOCATION,weakComponentMembers-4,"Arlington, VA",1,180.727,729,267.879,
LOCATION,weakComponentMembers-4,Washington D.C. ,1,136.875,601,237.032,
LOCATION,weakComponentMembers-4,"New York, New York",1,295,748,325.026,
LOCATION,weakComponentMembers-4,New York,1,184.400,634,248.281,
LOCATION,weakComponentMembers-4,"Chicago, IL",1,1,1,0,
LOCATION,weakComponentMembers-4,New Yorker in D.C. ,1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. ",1,125.292,727,218.278,
LOCATION,weakComponentMembers-4,"Washington, DC ",1,124.296,752,217.963,
LOCATION,weakComponentMembers-4,"The 703, 202 or on the road",1,1,1,0,
LOCATION,weakComponentMembers-4,"WH Beat, Washington, DC",19,19,19,0,
LOCATION,weakComponentMembers-4,"District of Columbia, USA",1,1,1,0,
LOCATION,weakComponentMembers-4,Capitol Hill,23,23,23,0,
LOCATION,weakComponentMembers-4,DC-area,1,1,1,0,
LOCATION,weakComponentMembers-4,DC,1,145.444,703,223.815,
LOCATION,weakComponentMembers-4,"New York, USA",1,43.250,170,73.179,
LOCATION,weakComponentMembers-4,#RiseUp,1,1,1,0,
LOCATION,weakComponentMembers-4,"London, United Kingdom",30,30,30,0,
LOCATION,weakComponentMembers-4,Illinois -- indiana -- dc,31,31,31,0,
LOCATION,weakComponentMembers-4,"Brooklyn, NY",1,138.556,474,166.927,
LOCATION,weakComponentMembers-4,"38.90238,-77.053065",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. // Texas",1,1,1,0,
LOCATION,weakComponentMembers-4,"New York, NY",1,145.516,700,227.777,
LOCATION,weakComponentMembers-4,Dc,1,1,1,0,
LOCATION,weakComponentMembers-4,"Baltimore, MD",1,115.286,273,101.958,
LOCATION,weakComponentMembers-4,Baltimore,1,1,1,0,
LOCATION,weakComponentMembers-4,"Capitol Hill, DC",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, DC/ Marriotts ",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, D.C., USA",1,1,1,0,
LOCATION,weakComponentMembers-4,Running between the wickets,1,1,1,0,
LOCATION,weakComponentMembers-4,"Arlington, Va.",1,167,677,287.583,
LOCATION,weakComponentMembers-4,The White House+points afield,1,1,1,0,
LOCATION,weakComponentMembers-4,"ÜT: 40.57206,-74.327759",1,1,1,0,
LOCATION,weakComponentMembers-4,Depends on the Day,1,1,1,0,
LOCATION,weakComponentMembers-4,District of Columbia ,1,1,1,0,
LOCATION,weakComponentMembers-4,New York City,1,89.250,302,124.652,
LOCATION,weakComponentMembers-4,Instagram,1,1,1,0,
LOCATION,weakComponentMembers-4,Location: DC,1,1,1,0,
LOCATION,weakComponentMembers-4,"Annandale, VA; Washington, DC",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, D.C. via Drogheda",1,1,1,0,
LOCATION,weakComponentMembers-4,NV → DC,1,1,1,0,
LOCATION,weakComponentMembers-4,DC ,1,1,1,0,
LOCATION,weakComponentMembers-4,D.C.,1,54.500,429,141.548,
LOCATION,weakComponentMembers-4,"Miami, FL",49,49,49,0,
LOCATION,weakComponentMembers-4,Washington ,1,1,1,0,
LOCATION,weakComponentMembers-4,The trough of disillusionment.,1,1,1,0,
LOCATION,weakComponentMembers-4,"D.C., via Karachi & New Haven.",1,1,1,0,
LOCATION,weakComponentMembers-4,"Atlanta, GA",51,134.333,185,59.382,
LOCATION,weakComponentMembers-4,"Washington, d.c.",1,1,1,0,
LOCATION,weakComponentMembers-4,"Martinsburg, WV",52,52,52,0,
LOCATION,weakComponentMembers-4,District of Columbia,1,105.500,635,210.772,
LOCATION,weakComponentMembers-4,DC via rural Illinois,1,1,1,0,
LOCATION,weakComponentMembers-4,"East Dover, VT",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington DC, Pale Blue Dot",1,1,1,0,
LOCATION,weakComponentMembers-4,"ÜT: 38.895844,-77.007033",1,1,1,0,
LOCATION,weakComponentMembers-4,"Washington, D.C.  ",1,1,1,0,
LOCATION,weakComponentMembers-4,Somewhere deep in Ohio,1,1,1,0,
LOCATION,weakComponentMembers-4,"Hamburg, Germany",1,1,1,0,
LOCATION,weakComponentMembers-4,NYC,1,1,1,0,
LOCATION,weakComponentMembers-4,"Petworth, Washington DC",1,1,1,0,
LOCATION,weakComponentMembers-4,New York ,71,71,71,0,
LOCATION,weakComponentMembers-4,"Washington, USA",72,72,72,0,
LOCATION,weakComponentMembers-4,AJE Washington DC,73,73,73,0,
LOCATION,weakComponentMembers-4,"ÜT: 38.879163,-77.015666",1,1,1,0,
LOCATION,weakComponentMembers-4,Washington/New York,1,1,1,0,
LOCATION,weakComponentMembers-4,New York NY ,80,80,80,0,
LOCATION,weakComponentMembers-4,"Washington DC, America",1,1,1,0,
LOCATION,weakComponentMembers-4,Copp.tara@stripes.com,1,1,1,0,
LOCATION,weakComponentMembers-4,Where the news takes me,1,1,1,0,
LOCATION,weakComponentMembers-4,1111 North Capitol NE,1,1,1,0,
LOCATION,weakComponentMembers-4,Washington dc,1,1,1,0,
LOCATION,weakComponentMembers-4,"Your radio, every day",1,1,1,0,
LOCATION,weakComponentMembers-4,"Frederick, MD",1,218,435,217,
LOCATION,weakComponentMembers-4,"Washington, D.C., and Missouri",1,1,1,0,
LOCATION,weakComponentMembers-4,Blakesobczak at protonmail com,1,1,1,0,
LOCATION,weakComponentMembers-4,"London, UK",93,93,93,0,
LOCATION,weakComponentMembers-4,London,95,187.333,243,65.749,
LOCATION,weakComponentMembers-4,Los Angeles,1,49.500,98,48.500,
