"ecarpeaux","913650914","Carpeaux, Emily","PBS NewsHour","Senior Producer","F","120","915","79","Tue Oct 30 01:41:12 +0000 2012","False","False"
"jaywonchoe","205904275","Choe, Jaywon","PBS NewsHour","Producer / Reporter","M","338","1345","539","Thu Oct 21 21:25:48 +0000 2010","False","False"
"ny_chung","112806153","Chung, Nicole","PBS NewsHour","Production Assistant","F","169","562","180","Tue Feb 09 19:32:06 +0000 2010","False","False"
"colesdavid","270401962","Coles, David","PBS NewsHour","Deputy Senior Producer","M","75","214","64","Tue Mar 22 15:11:06 +0000 2011","False","False"
"lisadnews","114050808","Estes, Diane","PBS NewsHour","Producer","F","27380","834","18262","Sat Feb 13 23:28:22 +0000 2010","True","False"
"mikewfritz","423667118","Fritz, Mike","PBS NewsHour","Producer / Videographer","M","613","463","1279","Mon Nov 28 19:54:47 +0000 2011","False","False"
"glguray","864802640","Guray, Geoffrey","PBS NewsHour","Producer / Reporter","M","392","1316","916","Sat Oct 06 14:48:24 +0000 2012","False","False"
"sarajust","18495954","Just, Sara","PBS NewsHour","Executive Producer","F","6435","1711","4577","Wed Dec 31 02:17:31 +0000 2008","True","False"
"jasokane","308148436","Kane, Jason","PBS NewsHour","Producer","M","641","161","374","Mon May 30 22:28:54 +0000 2011","True","False"
"pamelakirkland","29455548","Kirkland, Pamela","PBS NewsHour","Politics Producer / Reporter","F","4563","3387","2358","Tue Apr 07 14:13:56 +0000 2009","True","False"
"stephaniekotuby","32673051","Kotuby, Stephanie","PBS NewsHour","Senior Editorial Producer","F","1716","962","1436","Sat Apr 18 00:00:30 +0000 2009","False","False"
"bkovodc","108726910","Kovach, Bob","PBS NewsHour","Broadcast Journalist","M","2226","967","16292","Tue Jan 26 21:46:22 +0000 2010","False","False"
"lanesam","97135722","Lane, Sam","PBS NewsHour","Producer / Reporter","M","636","1556","6868","Wed Dec 16 04:38:47 +0000 2009","False","False"
"juliepercha","96074197","Percha, Julie","PBS NewsHour","Politics Producer","F","1425","1385","3325","Fri Dec 11 06:39:48 +0000 2009","True","False"
"dansagalyn","257514358","Sagalyn, Daniel","PBS NewsHour","Deputy Senior Producer","M","813","74","280","Fri Feb 25 15:53:39 +0000 2011","False","False"
"jskl","18623139","Scuiletti, Justin","PBS NewsHour","Digital Video Producer","M","876","1801","5571","Mon Jan 05 04:13:07 +0000 2009","True","False"
"elizsummers","216777407","Summers, Elizabeth","PBS NewsHour","Senior Producer","F","721","950","400","Wed Nov 17 17:56:34 +0000 2010","False","False"
"mtill50","1055956286","Till, Morgan","PBS NewsHour","Senior Producer","M","1947","2363","27845","Wed Jan 02 19:52:09 +0000 2013","True","False"
"jordanvesey","983581519","Vesey, Jordan","PBS NewsHour","Associate Producer","F","269","761","785","Sun Dec 02 00:10:54 +0000 2012","False","False"
"margaretwarner","122505050","Warner, Margaret","PBS NewsHour","Senior Correspondent ","F","5328","288","139","Fri Mar 12 23:25:48 +0000 2010","True","False"
"rachelwellford","211636625","Wellford, Rachel","PBS NewsHour","Elections Producer","F","974","2026","3208","Wed Nov 03 20:40:59 +0000 2010","True","False"
"judywoodruff","48144950","Woodruff, Judy","PBS NewsHour","Journalist / Anchor","F","62608","863","4204","Wed Jun 17 22:35:48 +0000 2009","True","False"
"videojrnlst","13504902","Yang, Daniel","PBS NewsHour","Assignment Editor","M","492","952","1638","Fri Feb 15 05:40:13 +0000 2008","False","False"
"reenajf","147666390","Flores, Reena","Politico","Video Producer","F","1353","2426","4998","Mon May 24 18:47:16 +0000 2010","False","False"
"bridgetmulc","1468256168","Mulcahy, Bridget","Politico","Producer, Podcasts","F","444","725","412","Wed May 29 21:03:29 +0000 2013","False","False"
"videochump","40958779","Sobocinski, Matthew","Politico","Executive Director of Video Operations & Partnerships","M","261","270","174","Mon May 18 20:23:38 +0000 2009","False","False"
"meerakat","16251475","Pal, Meera","Praetorian Digital","Multimedia Journalist / Social Media Strategist","F","3252","2763","8060","Fri Sep 12 02:05:43 +0000 2008","True","False"
"dordamjee","53123487","Damdul, Dorjee","Radio Free Asia","Senior Editior ","M","24","79","63","Thu Jul 02 17:14:03 +0000 2009","False","False"
"dolmar6","2461892725","Dolma, Rigdhen","Radio Free Asia","Journalist","","6","4","3","Thu Apr 24 16:15:51 +0000 2014","False","False"
"roseannegerin","1331888130","Gerin, Roseanne","Radio Free Asia","English News Editor ","F","27","15","410","Sat Apr 06 15:53:09 +0000 2013","False","False"
"kalden2017","829366924891009025","Lodoe, Kalden","Radio Free Asia","Managing Senior Editor ","M","8","73","2","Wed Feb 08 16:30:58 +0000 2017","False","False"
"param31","18392798","Ponnudurai, Parameswaran","Radio Free Asia","Vice President of Programming ","M","480","1142","2391","Fri Dec 26 18:24:20 +0000 2008","False","False"
"yeshitashi","108390954","Tashi, Yeshi","Radio Free Asia","Web Editor Supervisor and Television Production","M","55","5","261","Mon Jan 25 20:07:10 +0000 2010","False","False"
"heejyang","271115678","Yang, Hee","Radio Free Asia","Korean Broadcaster ","F","40","633","5","Wed Mar 23 22:01:11 +0000 2011","False","False"
"grandcanyonjeff","2674770602","Wilson, Jeffrey","Radio One","Senior Regional VP","M","22","41","5","Wed Jul 23 18:40:31 +0000 2014","False","False"
"tweetinggeet","345786040","Jeswani, Geet","Real Clear Politics","Producer","M","806","505","8618","Sun Jul 31 05:06:18 +0000 2011","False","False"
"jessica_reports","14537274","Desvarieux, Jessica","Real News Network","Capital Hill Correspondent/Producer","F","783","225","188","Sat Apr 26 00:30:11 +0000 2008","False","False"
"thomashedgestrn","1359737228","Hedges, Thomas","Real News Network","Producer/Reporter ","M","697","967","1097","Wed Apr 17 15:50:13 +0000 2013","False","False"
"pauljaytrnn","16316608","Jay, Paul","Real News Network","Senior Editor","M","249","35","27","Tue Sep 16 19:58:53 +0000 2008","False","False"
"kimlawtonrande","400294183","Lawton, Kim","Religion & Ethics Newsweekly","Managing Editor and Correspondent ","F","3403","167","2637","Fri Oct 28 20:09:56 +0000 2011","False","False"
"noellecs","54582378","Serper, Noelle","Religion & Ethics Newsweekly","Producer and News Editor ","F","17","40","6","Tue Jul 07 15:40:56 +0000 2009","False","False"
"nadinealfa","2687637696","Alfa, Nadine","Reuters Radio & TV","Former TV News Producer ","F","56","269","23","Mon Jul 28 14:30:15 +0000 2014","False","False"
"rudibakhtiar","25315560","Bakhtiar, Rudi","Reuters Radio & TV","Producer and Journalist ","F","7999","1076","3705","Thu Mar 19 15:19:57 +0000 2009","False","False"
"pfbullock","108605799","Bullock, Peter","Reuters Radio & TV","Sports Producer ","M","215","2216","405","Tue Jan 26 13:34:48 +0000 2010","False","False"
"danfastenberg","79023244","Fastenberg, Dan","Reuters Radio & TV","Digital Producer ","M","783","1751","3008","Thu Oct 01 22:37:29 +0000 2009","False","False"
"lizalatam","60791907","Feria, Liza","Reuters Radio & TV","TV Producer ","F","45","250","1","Tue Jul 28 03:00:36 +0000 2009","False","False"
"mariefrail","29124721","Frail, Marie","Reuters Radio & TV","Editior ","F","89","1153","58","Mon Apr 06 02:24:22 +0000 2009","False","False"
"njfrandino","36798116","Frandino, Nathan","Reuters Radio & TV","Journalist ","M","827","1041","12105","Thu Apr 30 22:44:04 +0000 2009","False","False"
"gavinogaray","228083697","Garay, Gavino","Reuters Radio & TV","Reporter and Producer ","M","4276","124","1471","Sat Dec 18 17:28:32 +0000 2010","False","False"
"guillelatam","1197797378","Garcia, Guillermo","Reuters Radio & TV","Latin American News Editor ","M","137","478","60","Tue Feb 19 16:08:50 +0000 2013","False","False"
"deborahgembara","918255152","Gembara, Deborah","Reuters Radio & TV","Reporter ","F","16","19","0","Thu Nov 01 04:48:17 +0000 2012","False","True"
"sarahirwindc","465628781","Irwin, Sarah","Reuters Radio & TV","Producer ","F","96","450","15","Mon Jan 16 15:28:18 +0000 2012","False","True"
"kiajohnson6","618500169","Johnson, Kia","Reuters Radio & TV","Producer ","F","69","123","8","Mon Jun 25 20:43:34 +0000 2012","False","False"
"jillkitchener","552226182","Kitchener, Jillian","Reuters Radio & TV","Producer ","F","154","64","52","Thu Apr 12 20:25:13 +0000 2012","False","False"
"coletteluke","874734542","Luke, Colette","Reuters Radio & TV","Producer ","F","179","292","130","Fri Oct 12 01:57:59 +0000 2012","False","False"
"don_reuters","157158598","Pessin, Don","Reuters Radio & TV","Producer ","M","1826","2612","9433","Sat Jun 19 01:13:28 +0000 2010","True","False"
"stevenphillips","16978736","Phillips, Steven","Reuters Radio & TV","Deputy News Editor","M","3","0","0","Sun Oct 26 10:09:37 +0000 2008","False","False"
"manarabiee","17128704","Rabiee, Mana","Reuters Radio & TV","Journalist ","F","526","142","1658","Mon Nov 03 10:37:27 +0000 2008","False","False"
"jane_reuters","113409534","Ross, Jane","Reuters Radio & TV","Producer ","F","245","236","71","Thu Feb 11 17:26:51 +0000 2010","True","False"
"tamerlag","81758473","Tamerlani, George","Reuters Radio & TV","TV Editor","M","348","1992","32","Mon Oct 12 04:06:26 +0000 2009","False","False"
"erinade","142130142","Ade, Erin","RTTV America","Reporter and Anchor","F","11313","1629","4245","Mon May 10 01:58:43 +0000 2010","False","False"
"apblake","15052671","Blake, Andrew","RTTV America","Reporter ","M","6657","2926","43309","Mon Jun 09 02:10:58 +0000 2008","True","False"
"leecamp","19580890","Camp, Lee","RTTV America","Host","M","63818","11157","49024","Tue Jan 27 06:53:46 +0000 2009","True","False"
"ameeradavid","33451168","David, Ameera","RTTV America","Reporter and Anchor","F","9725","404","3339","Mon Apr 20 07:05:25 +0000 2009","True","False"
"simonereports","349967181","Del Rosario, Simone","RTTV America","Anchor and Correspondent ","F","2946","787","3829","Sun Aug 07 00:34:05 +0000 2011","True","False"
"fischerkatie","96741013","Fischer, Kathryn","RTTV America","Chief Producer ","F","351","347","546","Mon Dec 14 11:07:14 +0000 2009","False","False"
"edwardnh","16400258","Harrison, Edward","RTTV America","Writer","M","22471","888","63565","Mon Sep 22 05:32:19 +0000 2008","True","False"
"kerrnewsnow","37983433","Kerr, Ryan","RTTV America","Reporter ","M","308","710","312","Tue May 05 18:21:34 +0000 2009","False","False"
"anjkhem","449027230","Khemlani, Anjalee","RTTV America","Deputy Managing Editor ","F","1984","812","8167","Wed Dec 28 17:12:33 +0000 2011","True","False"
"melissakolpak","1412065033","Kolpak, Melissa","RTTV America","Producer ","F","269","525","147","Wed May 08 05:48:09 +0000 2013","False","False"
"johnmechamrt","300507338","Mecham, John","RTTV America","Editor ","M","664","1814","2702","Tue May 17 21:48:23 +0000 2011","False","False"
"therealjfod","77630385","O’Donnell, John","RTTV America","Political Correspondent ","M","6958","1541","3584","Sun Sep 27 01:49:43 +0000 2009","True","False"
"anyaparampil","323494714","Parampil, Anya","RTTV America","Correspondent ","F","7770","1131","12163","Fri Jun 24 22:50:53 +0000 2011","True","False"
"manuel_rapalo","182085874","Rapalo, Manuel","RTTV America","Correspondent","M","3356","541","3244","Mon Aug 23 20:06:23 +0000 2010","False","False"
"samsacks","293750918","Sacks, Sam","RTTV America","Writer/Reporter ","M","7228","1271","9123","Thu May 05 22:26:05 +0000 2011","True","False"
"codysnell","184951471","Snell, Cody","RTTV America","Producer ","M","507","632","1334","Mon Aug 30 22:03:28 +0000 2010","False","False"
"tyrelwatching","3094004952","Ventura, Tyrel","RTTV America","Investigative Journalist and Host","M","3865","65","409","Tue Mar 17 15:03:36 +0000 2015","False","False"
"tabethawatching","10162772","Wallace, Tabetha","RTTV America","Investigative Journalist and Host","F","6380","1178","22595","Sun Nov 11 21:37:58 +0000 2007","True","False"
"bonhommewestfal","213851713","Westfall, Christopher","RTTV America","Producer ","M","364","2418","1983","Tue Nov 09 23:24:32 +0000 2010","False","False"
"yaro_rt","132482136","Yaroshevsky, Alexey","RTTV America","Reporter ","M","12806","403","26300","Tue Apr 13 10:43:03 +0000 2010","True","False"
"janetadkison","2363321760","Adkison, Janet","Rural TV News","News Bureau Chief","F","110","59","58","Wed Feb 26 23:34:46 +0000 2014","False","False"
"bmoreconetta","183341278","Conetta, Christine","SB Nation","Video Producer","F","4013","1740","4979","Thu Aug 26 19:29:50 +0000 2010","True","False"
"mirandacgreen","94418344","Green, Miranda","Scripps News","Reporter ","F","3984","2086","17378","Thu Dec 03 21:31:21 +0000 2009","True","False"
"greenblattmark","26005969","Greenblatt, Mark","Scripps News","Investigative Correspondent ","M","1824","1014","1578","Mon Mar 23 14:06:05 +0000 2009","False","False"
"angelamhill","22454166","Hill, Angela","Scripps News","Investigative Journalist ","F","492","794","813","Mon Mar 02 05:12:59 +0000 2009","False","False"
"rquester","360071347","Quester, Rachel","Scripps News","Producer ","F","597","840","1387","Mon Aug 22 16:55:15 +0000 2011","False","False"
"radiobabe","11469852","Seabrook, Andrea","Scripps News","Managing Editior ","F","12498","2121","6009","Mon Dec 24 05:12:36 +0000 2007","False","False"
"ellen_weiss","56776309","Weiss, Ellen","Scripps News","VP & Bureau Chief ","F","1259","988","1949","Tue Jul 14 18:41:28 +0000 2009","False","False"
"quinnbowman","14427403","Bowman, Quinn","Senate Democrats","Videographer","M","1457","1907","1837","Thu Apr 17 23:51:13 +0000 2008","False","False"
"sharylattkisson","203226736","Attkisson, Sharyl","Sinclair Broadcast Group","Investigative Journalist ","F","129255","4467","23035","Fri Oct 15 20:25:13 +0000 2010","True","False"
"lqwiththenew","866753547613995008","Banks, Laquasha","Sinclair Broadcast Group","Producer ","F","6","78","7","Mon May 22 20:32:04 +0000 2017","False","False"
"jeffbarnd","1151380410","Barnd, Jeff","Sinclair Broadcast Group","Anchor","M","709","29","180","Tue Feb 05 16:43:21 +0000 2013","False","False"
"kristinefrazao","15975951","Frazao, Kristine","Sinclair Broadcast Group","National Correspondent ","F","3127","860","4048","Mon Aug 25 02:20:55 +0000 2008","False","False"
"kaijacksonfox45","2953665201","Jackson, Kai","Sinclair Broadcast Group","Anchor ","M","1222","632","249","Wed Dec 31 20:21:09 +0000 2014","False","False"
"michellemactv","519819758","Macaluso, Michelle","Sinclair Broadcast Group","National Correspondent","F","2105","717","2364","Fri Mar 09 21:03:15 +0000 2012","False","False"
"1gal_n_dc","228708154","Reeves, Tralanenia","Sinclair Broadcast Group","Producer ","F","517","2016","2219","Mon Dec 20 13:10:59 +0000 2010","False","False"
"xbunderwood","2456730858","Underwood, Xavier","Sinclair Broadcast Group","Producer ","M","745","143","458","Mon Apr 21 15:03:01 +0000 2014","False","False"
"arightside","59482886","Williams, Armstrong","Sinclair Broadcast Group","Producer and Columnist","M","11312","501","7911","Thu Jul 23 14:44:08 +0000 2009","True","False"
"cwordock","139772126","Wordock, Colleen","Sinclair Broadcast Group","Washington Bureau Chief","F","828","2477","2448","Mon May 03 16:48:37 +0000 2010","False","False"
"frates","16698389","Frates, Chris","Sirius XM","Co-Host, ""Politics Inside Out""","M","9718","2378","11819","Sat Oct 11 18:05:18 +0000 2008","True","False"
"andreacambron","191938502","Cambron, Andrea","Sirius XM Satellite Radio","Radio Host ","F","304","1229","956","Fri Sep 17 19:11:56 +0000 2010","False","False"
"katcaperton","1095160518","Caperton, Katherine","Sirius XM Satellite Radio","Radio Producer","F","31","39","2","Wed Jan 16 13:13:06 +0000 2013","False","False"
"morningbriefing","16261445","Farley, Tim","Sirius XM Satellite Radio","Radio Host ","M","15827","896","23743","Fri Sep 12 18:57:01 +0000 2008","False","False"
"patrickferrise","319833947","Ferrise, Patrick","Sirius XM Satellite Radio","Radio Producer","M","258","149","63","Sat Jun 18 20:40:37 +0000 2011","False","False"
"kentsklein","122398961","Klein, Kent","Sirius XM Satellite Radio","Host ","M","341","280","222","Fri Mar 12 15:30:58 +0000 2010","False","False"
"juliemason","6904552","Mason, Julie","Sirius XM Satellite Radio","Radio Host of Press Poll","F","30411","1696","28343","Tue Jun 19 01:25:55 +0000 2007","True","False"
"jaredrizzi","19576571","Rizzi, Jared","Sirius XM Satellite Radio","White House Correspondent, SXMPOTUS","M","12277","5924","38049","Tue Jan 27 04:09:53 +0000 2009","True","False"
"skyawada","713773321037471745","Awada, Adam","Sky News","Producer, Sky News Arabia","M","82","681","37","Sat Mar 26 17:03:15 +0000 2016","False","False"
"bowdenatsky","49961378","Bowden, David","Sky News","Senior Correspondent","M","792","7","292","Tue Jun 23 12:27:18 +0000 2009","False","False"
"timskynews","48004801","Gallagher, Tim","Sky News","Bureau Chief","M","1076","898","624","Wed Jun 17 15:53:44 +0000 2009","False","False"
"carolinejames1","94587897","James, Caroline","Sky News","Sky News FOreign Desk ","F","717","1470","1760","Fri Dec 04 16:15:13 +0000 2009","False","False"
"gregmilamsky","24405752","Milam, Greg","Sky News","Correspondent","M","5398","255","3170","Sat Mar 14 18:14:05 +0000 2009","True","False"
"ninasaada","759174171247177728","Saada, Nina","Sky News","International Producer ","F","10","50","14","Fri Jul 29 23:50:02 +0000 2016","False","False"
"sheerinjude","192209368","Sheerin, Jude","Sky News","News Editior","M","2069","1460","5613","Sat Sep 18 13:59:03 +0000 2010","False","False"
"dominicwaghorn","91103484","Waghorn, Dominic","Sky News","Diplomatic Editor","M","6740","632","5376","Thu Nov 19 13:24:32 +0000 2009","True","False"
"walkerskynews","207397804","Walker, Amanda","Sky News","US Correspondent","F","12979","887","4874","Mon Oct 25 07:12:27 +0000 2010","True","False"
"peterhamby","5336752","Hamby, Peter","Snapchat","Head of News","M","81873","6019","19742","Fri Apr 20 15:53:03 +0000 2007","True","False"
"gregclugstondc","808489458681135104","Clugston, Gregory","SRN News (Salem)","White House Correspondent","M","161","32","52","Tue Dec 13 01:51:22 +0000 2016","False","False"
"jimhoward529","1246438250","Howard, Jim","St. Louis Public Radio","Washington Correspondent ","M","84","119","3603","Wed Mar 06 16:11:56 +0000 2013","False","False"
"rebeccabeitsch","70512637","Beitsch, Rebecca","Stateline.org","State Policy Reporter ","F","526","218","2732","Mon Aug 31 21:58:30 +0000 2009","False","False"
"jbergal","2561575580","Bergal, Jenni","Stateline.org","Reporter and Investigative Journalist","F","197","33","775","Wed Jun 11 15:40:27 +0000 2014","False","False"
"sarahbreit","25026217","Breitenbach, Sarah","Stateline.org","Reporrter ","F","661","510","1111","Wed Mar 18 04:14:03 +0000 2009","False","False"
"sgreenberger","1198644368","Greenberger, Scott","Stateline.org","Editor","M","1118","2079","4029","Tue Feb 19 21:00:55 +0000 2013","False","False"
"timhendersonsl","2494771993","Henderson, Tim","Stateline.org","Staff Writer ","M","181","168","996","Wed May 14 19:48:01 +0000 2014","False","False"
"michael_ollove","18319544","Ollove, Michael","Stateline.org","Senior Health Policy Reporter ","M","421","188","833","Mon Dec 22 22:41:00 +0000 2008","False","False"
"espovich","19975672","Povich, Elaine","Stateline.org","Journalist ","F","590","1081","2701","Tue Feb 03 15:01:51 +0000 2009","False","False"
"christinevestal","79262286","Vestal, Christine","Stateline.org","Healthcare Journalist","F","356","268","615","Fri Oct 02 19:11:10 +0000 2009","False","False"
"teresawiltz","45160107","Wiltz, Teresa","Stateline.org","Senior Staff Writer","F","1023","573","1519","Sat Jun 06 16:22:52 +0000 2009","False","False"
"edbutowsky","21633269","Butowsky, Ed","Talk Radio News Service","Guest Host for Financial Topics ","M","13171","846","7957","Mon Feb 23 05:16:45 +0000 2009","False","False"
"jduckham","47960407","Duckham, Justin","Talk Radio News Service","Senior Washington Correspondent ","M","1766","1439","2941","Wed Jun 17 13:32:18 +0000 2009","True","False"
"victoriajonesdc","45005446","Jones, Victoria","Talk Radio News Service","White House Correspondent","F","1109","252","2705","Fri Jun 05 21:45:58 +0000 2009","False","False"
"loreelew","879591559","Lewis, Loretta","Talk Radio News Service","Defense Reporter","F","322","2845","1244","Sun Oct 14 07:42:03 +0000 2012","False","False"
"markscarole","2301691683","Marks, Carole","Talk Radio News Service","Talk Show Host","F","25","52","13","Fri Jan 24 15:51:19 +0000 2014","False","False"
"ellenratner","10102072","Ratner, Ellen","Talk Radio News Service","Reporter ","F","1710","940","391","Fri Nov 09 16:11:19 +0000 2007","False","False"
"thecourier","16051714","Vargas, Luke","Talk Radio News Service","Chief Foreign Correspondent","M","1105","1040","3956","Sat Aug 30 04:51:18 +0000 2008","False","False"
"julianamons","397373712","Monsalve, Lizeth Juliana","Telemundo Network","Producer ","F","1142","100","830","Mon Oct 24 16:10:21 +0000 2011","False","False"
"lorimontenegro","60610799","Montenegro, Lori","Telemundo Network","Corespondent ","F","3775","1247","5304","Mon Jul 27 14:25:54 +0000 2009","False","False"
"serranonews","742033345","Serrano, Randy","Telemundo Network","DC Correspondent","M","7586","713","978","Tue Aug 07 03:14:18 +0000 2012","True","False"
"robhendin","16640598","Hendin, Robert","The Atlantic","Executive Producer, AtlanticLIVE","M","2382","1006","2742","Wed Oct 08 00:46:59 +0000 2008","False","False"
"adamserwer","16326882","Serwer, Adam","The Atlantic","Senior Editor","M","88443","1509","52248","Wed Sep 17 12:10:49 +0000 2008","True","False"
"ericjgarland","510651008","Garland, Eric","The Hill","Digital Content Producer","M","2991","1005","4851","Thu Mar 01 18:32:51 +0000 2012","True","False"
"mollyhooper","19216998","Hooper, Molly","The Hill","Reporter","F","3647","1055","827","Tue Jan 20 03:10:53 +0000 2009","False","False"
"wesjonesdc","172235658","Jones, Wes","The Hill","Video Producer","M","323","868","5753","Thu Jul 29 06:05:21 +0000 2010","False","False"
"lisaruhl","21495954","Ruhl, Lisa","The Hill","Video Producer","F","631","487","1298","Sat Feb 21 16:19:17 +0000 2009","True","False"
"maggievoelzke","339490785","Voelzke, Margaret","The Hill","‎Assistant Producer, The Hill Events","F","465","745","4296","Thu Jul 21 05:39:02 +0000 2011","False","False"
"ajchavar","17822855","Chavar, A.J.","The New York Times On The Web","Video Journalist ","M","5107","838","5872","Wed Dec 03 00:02:36 +0000 2008","True","False"
"malbertnews","36246939","Albert, Mark","The Voyage Report","Editor-in-Chief","M","3562","85","27449","Wed Apr 29 01:41:26 +0000 2009","True","False"
"thisisamericatv","851563304","Wholey, Dennis","This Is America with Dennis Wholey","Host and Owner ","M","683","2188","790","Fri Sep 28 18:55:00 +0000 2012","False","False"
"skapadiadc","1603818872","Kapadia, Shefali","Thom Hartmann Program","Producer","F","206","377","1036","Thu Jul 18 16:27:12 +0000 2013","False","False"
"mattlarotonda","163083221","Larotonda, Matt","Thomson Reuters","Reporter & Producer","M","650","297","999","Mon Jul 05 14:16:04 +0000 2010","True","False"
"geoffrbennett","19502995","Bennett, Geoffrey","Time Warner Cable","Congressional Reporter ","M","8409","2023","3914","Sun Jan 25 20:21:13 +0000 2009","False","False"
"sarah_k_brooks","20797842","Brooks-Grady, Sarah","Time Warner Cable","DC Bureau Chief ","F","1226","1842","3601","Fri Feb 13 19:27:14 +0000 2009","False","False"
"jonquilynhill","275778448","Hill, Jonquilyn","Time Warner Cable","Host and Reporter ","F","1769","1365","18162","Sat Apr 02 00:14:52 +0000 2011","True","False"
"avedam","317703752","Edem, Ariel","To The Contrary (Persephone Productions)","Associate Producer","F","4","599","0","Wed Jun 15 10:30:30 +0000 2011","False","False"
"bonnieerbe","468753712","Erbe, Bonnie","To The Contrary (Persephone Productions)","Host ","F","2248","202","4501","Thu Jan 19 21:44:30 +0000 2012","False","False"
"luism8989","133074740","Mazariegos, Luis","To The Contrary (Persephone Productions)","Producer","M","3706","2480","15510","Wed Apr 14 23:41:09 +0000 2010","False","False"
"carita18","19404971","Stein, Cari","To The Contrary (Persephone Productions)","Executive Producer ","F","70","134","144","Fri Jan 23 17:57:16 +0000 2009","False","False"
"laurettabrown6","2385642348","Brown, Lauretta","TownHall","Editorial Coordinator","F","757","530","954","Wed Mar 12 18:27:50 +0000 2014","False","False"
"ariashe","18737768","Ashe, Ari","Transport Topics","Reporter","M","2196","630","29664","Wed Jan 07 20:49:59 +0000 2009","False","False"
"erickstakelbeck","52724312","Stakelbeck, Erick","Trinity Broadcast Network","Host, The Watchman Show","M","10281","337","6306","Wed Jul 01 13:26:43 +0000 2009","False","False"
"pablogatodc","205414843","Gato, Pablo","Univision","CEO of Gato Communications","M","753","1973","137","Wed Oct 20 20:41:47 +0000 2010","False","False"
"tedhesson","25294855","Hesson, Ted: ","Politico","Immigration Reporter with Politico, formerly of Univison","M","5214","1133","12851","Thu Mar 19 13:42:31 +0000 2009","True","False"
"geneva_sands","16248209","Sands-Sadowitz, Geneva","Univision","Justice and Homeland Security Reporter ","F","783","517","3511","Thu Sep 11 21:37:53 +0000 2008","True","False"
"shannonraegreen","17049663","Green, Shannon","USA Today","Senior Multimedia Producer","F","3314","2353","7513","Wed Oct 29 19:47:22 +0000 2008","False","False"
"julesvideo","23591244","Iannuzzi, Julie","TheStreet","Head of Buisness and Development with TheStreet","F","768","348","1027","Tue Mar 10 13:32:23 +0000 2009","False","False"
"ibalkhy","27545271","Balkhy, Ibrahim","Vice News","Associate Producer","M","883","1065","11099","Mon Mar 30 00:46:18 +0000 2009","False","False"
"ajjaffe","28049266","Jaffe, Alexandra","Vice News","Producer, Vice News Tonight","F","28324","2449","33504","Wed Apr 01 04:19:21 +0000 2009","True","False"
"simonemperez","261962339","Perez, Simone","Vice News","Producer, VICE News Tonight on HBO","F","637","814","1761","Mon Mar 07 02:10:29 +0000 2011","False","False"
"shawna","1025521","Thomas, Shawna","Vice News","DC Bureau Chief","F","21033","7837","33267","Mon Mar 12 16:57:58 +0000 2007","True","False"
"wheelb","19932600","Wheeler, Brian","Vice News","Producer","M","751","1504","4848","Mon Feb 02 21:09:58 +0000 2009","False","False"
"brianmka","54760633","Allen, Brian","Voice of America","Multimedia Producer","M","314","208","1676","Wed Jul 08 01:56:25 +0000 2009","False","False"
"arasharabasadi","280490386","Arabasadi, Arash","Voice of America","Journalist","M","544","309","2537","Mon Apr 11 12:39:15 +0000 2011","False","False"
"87films","16979745","Azzizada, Arash","Voice of America","Producer","M","2132","4227","40807","Sun Oct 26 12:41:57 +0000 2008","False","False"
"carlababbvoa","16891240","Babb, Carla","Voice of America","Pentagon Correspondent","F","4871","980","5503","Tue Oct 21 18:49:46 +0000 2008","True","False"
"stevebaragona","35068637","Baragona, Steve","Voice of America","Science Reporter","M","770","643","2438","Fri Apr 24 22:55:07 +0000 2009","False","False"
"bensharon","36380089","Behn, Sharon","Voice of America","Foreign Correspondent","F","5","23","6","Wed Apr 29 15:10:57 +0000 2009","False","False"
"mbowmanvoa","2533025100","Bowman, Michael","Voice of America","Senate Correspondent","M","988","291","1149","Thu May 29 17:10:41 +0000 2014","True","False"
"miacbush","733772748","Bush, Mia","Voice of America","Hub Team Leader and Editor","F","279","258","564","Thu Aug 02 23:53:22 +0000 2012","False","False"
"carolcastielvoa","171215104","Castiel, Carol","Voice of America","Host of VOA's PCUSA and Encounter","F","4442","560","4205","Mon Jul 26 20:58:06 +0000 2010","False","False"
"rongxiang","140901881","Ching, Nike","Voice of America","State Department Correspondent ","F","2722","356","3702","Thu May 06 17:15:57 +0000 2010","False","False"
"rchoto","36756389","Choto, Raymond","Voice of America","Journalist ","M","395","375","157","Thu Apr 30 20:03:08 +0000 2009","False","False"
"peterclottey","460719183","Clottey, Peter","Voice of America","International Broadcaster","M","464","83","6772","Wed Jan 11 01:57:02 +0000 2012","False","False"
"sdehghanpour","49128639","Dehghanpour, Siamak","Voice of America","Journalist ","M","3803","1756","4681","Sat Jun 20 21:38:58 +0000 2009","False","False"
"joandeluca","919914685","Deluca, Joan","Voice of America","Journalist and Producer ","F","40","156","43","Thu Nov 01 21:51:18 +0000 2012","False","False"
"pdockinsvoa","2810732122","Dockins, Pamela","Voice of America","Producer ","F","59","42","0","Mon Oct 06 16:51:07 +0000 2014","False","False"
"mike_eckel","219189088","Eckel, Michael","Voice of America","Reporter","M","643","716","2974","Wed Nov 24 04:57:49 +0000 2010","False","False"
"henokfente","89323552","Fente, Henok","Voice of America","Journalist covering African Politics","M","10393","658","1718","Thu Nov 12 00:12:07 +0000 2009","False","False"
