Attribute,Measure,Group,Min,Mean,Max,Stddev,
LOCATION,twitter-potentialReach-1,"Washington, DC.",2.987e-05,2.987e-05,2.987e-05,0,
LOCATION,twitter-potentialReach-1,"Bozeman, MT",0,0,0,0,
LOCATION,twitter-potentialReach-1,NYC | Former DC & Miami,0,0,0,0,
LOCATION,twitter-potentialReach-1,"CNN, Washington, DC",3.892e-05,3.892e-05,3.892e-05,0,
LOCATION,twitter-potentialReach-1,TX → DC,7.143e-05,7.143e-05,7.143e-05,0,
LOCATION,twitter-potentialReach-1,Here for now,0,0,0,0,
LOCATION,twitter-potentialReach-1,Al Jazeera English,6.457e-05,6.457e-05,6.457e-05,0,
LOCATION,twitter-potentialReach-1,Lebanon,6.758e-06,6.758e-06,6.758e-06,0,
LOCATION,twitter-potentialReach-1,USA,0,6.098e-09,1.829e-08,8.624e-09,
LOCATION,twitter-potentialReach-1,"United Nations, New York",1.920e-05,1.920e-05,1.920e-05,0,
LOCATION,twitter-potentialReach-1,Here and There,3.763e-08,3.763e-08,3.763e-08,0,
LOCATION,twitter-potentialReach-1,New York ,9.183e-06,9.183e-06,9.183e-06,0,
LOCATION,twitter-potentialReach-1,"ÜT: 38.922219,-77.031428",8.643e-05,8.643e-05,8.643e-05,0,
LOCATION,twitter-potentialReach-1,Dc,6.208e-05,6.208e-05,6.208e-05,0,
LOCATION,twitter-potentialReach-1,"ÜT: 38.895844,-77.007033",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Delhi, India",7.414e-05,7.414e-05,7.414e-05,0,
LOCATION,twitter-potentialReach-1,Location: DC,3.268e-05,3.268e-05,3.268e-05,0,
LOCATION,twitter-potentialReach-1,U.S.,1.114e-05,1.114e-05,1.114e-05,0,
LOCATION,twitter-potentialReach-1,"Kensington, MD",1.065e-05,1.065e-05,1.065e-05,0,
LOCATION,twitter-potentialReach-1,Sometimes Washington D.C,3.530e-05,3.530e-05,3.530e-05,0,
LOCATION,twitter-potentialReach-1,Boston,2.027e-05,2.027e-05,2.027e-05,0,
LOCATION,twitter-potentialReach-1,"Columbus, OH",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Maryland/Washington, DC",0,0,0,0,
LOCATION,twitter-potentialReach-1,New york city,0,0,0,0,
LOCATION,twitter-potentialReach-1,Montréal Canada.,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Fairfax Station, Va",5.439e-06,5.439e-06,5.439e-06,0,
LOCATION,twitter-potentialReach-1,"Silver Spring, MD",0,0,0,0,
LOCATION,twitter-potentialReach-1,Where the news takes me,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Washington, DC/Brooklyn, NY",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Palo Alto, CA",7.580e-06,7.580e-06,7.580e-06,0,
LOCATION,twitter-potentialReach-1,"Anywhere, USA",9.352e-05,9.352e-05,9.352e-05,0,
LOCATION,twitter-potentialReach-1,"Washington, D.C./Maryland",2.706e-06,2.706e-06,2.706e-06,0,
LOCATION,twitter-potentialReach-1,"North Beach, MD",7.555e-06,7.555e-06,7.555e-06,0,
LOCATION,twitter-potentialReach-1,"Washington DC, Chicago, ROME",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Denver, Colorado",7.708e-05,7.708e-05,7.708e-05,0,
LOCATION,twitter-potentialReach-1,"DC Based, Effective World Wide",1.408e-05,1.408e-05,1.408e-05,0,
LOCATION,twitter-potentialReach-1,"Washington DC, USA ",7.973e-06,7.973e-06,7.973e-06,0,
LOCATION,twitter-potentialReach-1,NJ-NY,0,0,0,0,
LOCATION,twitter-potentialReach-1,@GarneyG,0,0,0,0,
LOCATION,twitter-potentialReach-1,"East Dover, VT",0,0,0,0,
LOCATION,twitter-potentialReach-1,"C-SPAN - Washington, DC",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Martinsburg, WV",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Miami, FL",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Washington, DC | #CapitalCity",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Washington, USA",1.622e-05,1.622e-05,1.622e-05,0,
LOCATION,twitter-potentialReach-1,"London, United Kingdom",0,0,0,0,
LOCATION,twitter-potentialReach-1,The District of Columbia,0,0,0,0,
LOCATION,twitter-potentialReach-1,Wash DC,0,1.536e-06,3.071e-06,1.536e-06,
LOCATION,twitter-potentialReach-1,"Moscow, Russia",0,0,0,0,
LOCATION,twitter-potentialReach-1,"ÜT: 38.985841,-77.471224",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Milwaukee, WI",0,0,0,0,
LOCATION,twitter-potentialReach-1,"San Antonio, TX",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Fairfax, VA",0,0,0,0,
LOCATION,twitter-potentialReach-1,Now in D.C.,0,0,0,0,
LOCATION,twitter-potentialReach-1,PA,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Raleigh, NC",7.771e-05,7.771e-05,7.771e-05,0,
LOCATION,twitter-potentialReach-1,"Washington Bureau, Newsday",2.464e-04,2.464e-04,2.464e-04,0,
LOCATION,twitter-potentialReach-1,DMV,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Shady Side, Md.",4.591e-05,4.591e-05,4.591e-05,0,
LOCATION,twitter-potentialReach-1,"WH Beat, Washington, DC",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Madison, WI",0,0,0,0,
LOCATION,twitter-potentialReach-1,New York metro area,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Austin, Texas & San Diego",3.565e-05,3.565e-05,3.565e-05,0,
LOCATION,twitter-potentialReach-1,"ÜT: 38.81626,-77.078307",0,0,0,0,
LOCATION,twitter-potentialReach-1,"ÜT: 17.536681,-99.495555",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Memphis, TN",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Washington, D.C. / Tampa Bay",1.455e-09,1.455e-09,1.455e-09,0,
LOCATION,twitter-potentialReach-1,"Bowling Green, KY",0,0,0,0,
LOCATION,twitter-potentialReach-1,Earth ,0,0,0,0,
LOCATION,twitter-potentialReach-1,"London, UK",0,0,0,0,
LOCATION,twitter-potentialReach-1,Capitol Hill ,0,0,0,0,
LOCATION,twitter-potentialReach-1,Irishman in Washington,9.493e-05,9.493e-05,9.493e-05,0,
LOCATION,twitter-potentialReach-1,DC/Baltimore,3.256e-05,3.256e-05,3.256e-05,0,
LOCATION,twitter-potentialReach-1,"Charlottesville, VA",1.467e-05,1.467e-05,1.467e-05,0,
LOCATION,twitter-potentialReach-1,"ÜT: 49.279186,-123.035336",0,0,0,0,
LOCATION,twitter-potentialReach-1,"    Washington, D.C.",1.458e-05,1.458e-05,1.458e-05,0,
LOCATION,twitter-potentialReach-1,McLean Va./Silver Spring Md.,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Greater Washington, DC area",1.356e-09,1.356e-09,1.356e-09,0,
LOCATION,twitter-potentialReach-1,Beijing,0,0,0,0,
LOCATION,twitter-potentialReach-1,Singapore,7.264e-06,7.264e-06,7.264e-06,0,
LOCATION,twitter-potentialReach-1,"D.C., personal views",2.839e-05,2.839e-05,2.839e-05,0,
LOCATION,twitter-potentialReach-1,Washington - Paris,0,0,0,0,
LOCATION,twitter-potentialReach-1,DC Metro,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Washington,D.C. ",1.957e-05,1.957e-05,1.957e-05,0,
LOCATION,twitter-potentialReach-1,"Seoul, Republic of Korea",1.076e-06,1.076e-06,1.076e-06,0,
LOCATION,twitter-potentialReach-1,Shanghai,0,0,0,0,
LOCATION,twitter-potentialReach-1,"College Park, Baltimore, DC",0,0,0,0,
LOCATION,twitter-potentialReach-1,Victoria.stmartin@nd.edu,0,0,0,0,
LOCATION,twitter-potentialReach-1,Reuters Washington bureau,4.434e-05,4.434e-05,4.434e-05,0,
LOCATION,twitter-potentialReach-1,Beirut,0,0,0,0,
LOCATION,twitter-potentialReach-1,Washington. DC,1.259e-05,1.259e-05,1.259e-05,0,
LOCATION,twitter-potentialReach-1,"Cambridge, MA",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Outside Washington, D.C.",0,0,0,0,
LOCATION,twitter-potentialReach-1,"McLean, VA",0,0,0,0,
LOCATION,twitter-potentialReach-1,Somewhere in the Middle East,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Montevideo, Uruguay",0,0,0,0,
LOCATION,twitter-potentialReach-1,"Paris, Ile-de-France",1.457e-08,1.457e-08,1.457e-08,0,
LOCATION,twitter-potentialReach-1,DC ,1.440e-04,1.440e-04,1.440e-04,0,
LOCATION,twitter-potentialReach-1,YWG to DCA,0,0,0,0,
LOCATION,twitter-potentialReach-1,DC. ,0,0,0,0,
LOCATION,twitter-potentialReach-1,"Sydney, New South Wales",0,0,0,0,
LOCATION,twitter-potentialReach-1,Kaboul,0,0,0,0,
LOCATION,twitter-potentialReach-1,"ÜT: 39.054624,-77.087734",4.872e-06,4.872e-06,4.872e-06,0,
LOCATION,twitter-potentialReach-1,"Laguna Hills, CA",0,0,0,0,
LOCATION,twitter-potentialReach-1,No Value,0,6.958e-05,5.716e-04,9.890e-05,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Centralia, WA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC",0,0.012,0.726,0.045,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D. C.",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"I wander...Journalist, author, wanderer. Founder of @Fundaorth",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC ",0,0.007,0.055,0.017,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C.",0,0.015,0.419,0.050,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington DC,0,0.005,0.145,0.019,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Springfield, Va.",0.026,0.026,0.026,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Task & Purpose,0.033,0.033,0.033,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Arlington, Va.",0,0.048,0.274,0.091,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington,0,0.027,0.857,0.129,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Eastern Market,0.024,0.024,0.024,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Laurel, MD/Washington, D.C.",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington D.C.,0,0.012,0.364,0.057,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Los Angeles, CA",0,0.002,0.029,0.007,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,District of Columbia,0,0.001,0.007,0.002,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C., and Missouri",0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"New York, NY",0,0.012,0.269,0.046,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,New Yorker in D.C. ,0.069,0.069,0.069,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Capitol Hill, Washington, D.C.",0.319,0.319,0.319,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Arlington, VA",0,0.008,0.155,0.031,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Miami Beach, FL",0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Capitol Hill, DC",0.483,0.483,0.483,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,A hallway in the Capitol.,0.376,0.376,0.376,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC & airplanes",0.090,0.090,0.090,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"The 703, 202, 504 or on the road",0.757,0.757,0.757,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,DC,0,0.019,0.269,0.057,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Ajchavar.com,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,NY | DC,0.081,0.081,0.081,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Davidson or D.C. or ...,0.031,0.031,0.031,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, d.c.",0,0.006,0.024,0.010,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The Capitol,0.524,0.524,0.524,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,New York City,0,0.003,0.012,0.005,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C., USA",0.005,0.056,0.107,0.051,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,DC-area,0.064,0.064,0.064,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Cecil D. Andrus-White Clouds Wilderness,0.036,0.036,0.036,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Capitol Hill, Washington",0,0.012,0.036,0.017,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,D.C. | Middlebury | London,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The White House+points afield,0.021,0.021,0.021,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The District,0,0.029,0.057,0.029,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,D.C. Metro Area,0,0.001,0.002,0.001,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC via    & Miami.",0.014,0.014,0.014,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington dc,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,NV → DC,0.021,0.021,0.021,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington(ish),0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington D.C. and Jupiter Fl,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,United States,0,0.015,0.117,0.036,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Arlington, Virginia, USA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Arlington, Virginia",0,0.002,0.005,0.002,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Jersey City, NJ",0.045,0.045,0.045,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Alexandria, VA",0,0.002,0.005,0.002,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,CLE-STL-ALX,0.012,0.012,0.012,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Shaker Heights, OH",0.012,0.012,0.012,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Kristinawong@protonmail.com ,0.019,0.019,0.019,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Email: kwong@breitbart.com ,0.019,0.019,0.019,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Adams Morgan, Washington",0.186,0.186,0.186,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Brussels, Belgium",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Displaced New Yorker,0.017,0.017,0.017,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C. ",0,0.001,0.005,0.002,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,DC via The Mitten,0.033,0.033,0.033,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C. area",0,0.008,0.017,0.008,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Blakesobczak at protonmail com,0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington D.C,0,0.008,0.017,0.008,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"ÜT: 40.57206,-74.327759",0.029,0.029,0.029,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C. / eenews.net",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,D.C. via Baton Rouge,0.038,0.038,0.038,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The Matrix,0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington DC region,0.010,0.010,0.010,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C./Denver",0.019,0.019,0.019,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Brooklyn, NY",0,0.002,0.017,0.005,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"San Jose, CA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Las Vegas, NV",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Baltimore, MD",0,0.001,0.007,0.003,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC, USA",0,0.001,0.005,0.002,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Durham, N.C.",0.010,0.010,0.010,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,D.C.,0,0.015,0.090,0.028,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,DC/Scenic Silver Spring,0.017,0.017,0.017,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Running between the wickets,0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,N 51°25' 0'' / W 0°12' 0'',0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Maine/NoVa/WDW,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Instagram,0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Beast Belly, DC",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Rome, Lazio",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,District of Columbia ,0.048,0.048,0.048,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,California ✈ Washington DC ,0.012,0.012,0.012,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,DC (via the Granite State),0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,1111 North Capitol NE,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington.dc/clarke county.va,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"In and around Washington, D.C.",0.007,0.007,0.007,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"ÜT: 38.915848,-77.03604",0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The Green Mountains,0.021,0.021,0.021,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Bedford, NH / Washington, DC",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Pacing in Capitol (ARK - DC),0.019,0.019,0.019,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,MSP,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington d.c.,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Kansas City, MO",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,DC via NJ/VA,0.007,0.007,0.007,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, dc",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Harlem,0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC/ Marriotts",0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Brookland, Washington DC",0.033,0.033,0.033,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Petworth, Washington DC",0.033,0.033,0.033,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Your Nation's Capitol,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Chapel Hill, NC",0.007,0.007,0.007,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,NYC/DC/on the road,0.038,0.038,0.038,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The trough of disillusionment.,0.007,0.007,0.007,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"San Francisco, CA",0,4.762e-04,0.002,9.524e-04,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Silver Spring, Md.",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Boston, MA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Los Angeles,0,0.005,0.010,0.005,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Seattle, WA",0,0.002,0.007,0.003,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington DC, N.E.",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington D.C. ,0,0.008,0.017,0.007,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"DC right now, Upstate New York forever",0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC/Northern VA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,NYC / DC,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Maryland,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"In D.C., homesick for L.A.",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"In D.C., native of L.A.",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The luminiferous aether,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC, U.S.A. ",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington D.C., mostly",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The Wing,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"New York, Washington",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Salisbury, MD",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Annandale, VA; Washington, DC",0.026,0.026,0.026,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Arlington, Va",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Vienna, VA",0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,NE DC,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC area",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"District of Columbia, USA",0,6.803e-04,0.002,0.001,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Arlington VA,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C. metro area",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Chicago, IL",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Alexandria, Va.",0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,NW DC,0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC/Oakton, VA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington/Princeton,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,South Asia,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,OC—Bay—Chicago—DC,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Baltimore,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Puerto Rico, USA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"D.C., via Karachi & New Haven.",0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"ÜT: 51.469447,-0.450387",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Capitol Hill,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C.  ",0.021,0.021,0.021,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC Metro",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Bethesda, Maryland",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Berlin, Germany",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Topside.,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"38.90238,-77.053065",0.010,0.010,0.010,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Bethesda, MD",0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,USA ,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Your radio, every day",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Dc ,0.005,0.005,0.005,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Depends on the Day,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"505, 202",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Northern Virginia,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,NYC,0,0.001,0.002,0.001,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington | New York,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Silver Spring MD,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"ÜT: 38.900076,-77.008962",0.033,0.033,0.033,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"San Francisco, Calif. --",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Laurenmorello@protonmail.com,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Dublin City, Ireland",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,ABC News Pentagon,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington via Tennessee, UNC, and Boston",0.007,0.007,0.007,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"#Washington, #DC",0.019,0.019,0.019,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,New York,0,0.001,0.007,0.003,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Dherszenhorn@politico.eu,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"New York, New York",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Based in Annapolis & Covers DC,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC / nomad",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Savannah, GA",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Bengaluru, India",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, D.C. via Drogheda",0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,The Island of Manhattan,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,UK,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,D.C. or ✈️,0.052,0.052,0.052,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Breanna.edwards@theroot.com,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Washington ,0,0,0,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,"Washington, DC via PA & OH",0.002,0.002,0.002,0,
LOCATION,twitter-reciprocalMentionsCliqueCount-1,Chicago West,0,0,0,0,
