"catszeltner","91010836","Szeltner, Catherine","EWTN","Host, EWTN Pro-Life Weekly","F","White","2948","1877","6605","Thu Nov 19 01:47:01 +0000 2009","True","False"
"andreaarenas1","36259543","Arenas, Andrea","Feature Story News","English & Spanish-Language Correspondent","F","Hispanic","443","1170","1172","Wed Apr 29 02:28:21 +0000 2009","False","False"
"abevir1","20100835","Bevir, Adriana","Feature Story News","Freelance Producer","F","Unsure","189","793","95","Wed Feb 04 22:16:20 +0000 2009","False","False"
"john_bevir","19710414","Bevir, John","Feature Story News","Head of FSN Live","M","White","617","635","3081","Thu Jan 29 13:28:19 +0000 2009","False","False"
"katefishertv","116197447","Fisher, Kate","Feature Story News","Reporter","F","White","3514","1784","4305","Sun Feb 21 14:51:15 +0000 2010","False","False"
"rfoster18","598731841","Foster, Rebecca","Feature Story News","Newsdesk Manager","F","White","585","284","1724","Sun Jun 03 22:53:07 +0000 2012","False","False"
"phuffdaddy","26061966","Huff, Priscilla","Feature Story News","Producer & Correspondent","F","White","1032","1657","14690","Mon Mar 23 18:46:28 +0000 2009","True","False"
"simonmarksfsn","15486163","Marks, Simon","Feature Story News","President & Chief Correspondent","M","White","6588","3575","37682","Fri Jul 18 20:45:38 +0000 2008","False","False"
"dc_mcaleese","338472722","McAleese, Kevin","Feature Story News","Reporter","M","White","458","1062","1751","Tue Jul 19 16:48:29 +0000 2011","False","False"
"ninamariapotts","339728383","Potts, Nina-Maria","Feature Story News","Director of News Coverage","F","White","2489","2074","4997","Thu Jul 21 15:24:57 +0000 2011","False","False"
"danielryntjes","16798126","Ryntjes, Daniel","Feature Story News","Business News Editor & Correspondent","M","White","800","700","2983","Thu Oct 16 00:47:32 +0000 2008","False","False"
"lornashaddick","29188200","Shaddick, Lorna","Feature Story News","New York Correspondent","F","White","2114","1534","2244","Mon Apr 06 12:14:29 +0000 2009","False","False"
"rmsilverman","898527536","Silverman, Rachel","Feature Story News","Executive Producer","F","White","376","151","136","Mon Oct 22 22:05:28 +0000 2012","False","False"
"mcauseywfed","50452463","Causey, Mike","Federal News Radio 1500 AM","Senior Correspondent & Radio Host","M","White","1863","32","2466","Wed Jun 24 21:48:25 +0000 2009","False","False"
"jasonfornicola","3392068630","Fornicola, Jason","Federal News Radio 1500 AM","Director of Custom Media","M","","11","0","0","Tue Jul 28 13:16:10 +0000 2015","False","False"
"jheckmanwfed","3064430963","Heckman, Jory","Federal News Radio 1500 AM","Digital News Writer & Editor ","M","White","20","47","190","Fri Feb 27 15:09:30 +0000 2015","False","False"
"llarsonwfed","17645174","Larson, Lauren","Federal News Radio 1500 AM","Senior Producer & Broadcast Operations Manager","F","White","252","865","2084","Wed Nov 26 07:53:44 +0000 2008","False","False"
"jmillerwfed","19052248","Miller, Jason","Federal News Radio 1500 AM","Executive Editor","M","White","5481","173","16146","Fri Jan 16 03:09:45 +0000 2009","False","False"
"moconnellwfed","419592311","O’Connell, Michael","Federal News Radio 1500 AM","Senior Digital Editor","M","White","402","108","524","Wed Nov 23 14:59:08 +0000 2011","False","False"
"nogryskowfed","3461197721","Ogrysko, Nicole","Federal News Radio 1500 AM","Reporter, Federal Government","F","White","301","159","451","Thu Aug 27 20:27:31 +0000 2015","False","False"
"jserbuwfed","237853203","Serbu, Jared","Federal News Radio 1500 AM","Deputy Editor & DoD Reporter","M","White","895","370","454","Thu Jan 13 19:56:35 +0000 2011","False","False"
"msomerswfed","3449843548","Somers, Meredith","Federal News Radio 1500 AM","Digital News Writer & Editor","F","White","198","91","708","Wed Aug 26 18:57:10 +0000 2015","False","False"
"tteminwfed","17845212","Temin, Thomas","Federal News Radio 1500 AM","Anchor & Columnist","M","White","1688","94","3926","Wed Dec 03 19:13:47 +0000 2008","False","False"
"lwolfe_wfed","39580081","Wolfe, Lisa","Federal News Radio 1500 AM","Program Director","F","White","250","34","26","Tue May 12 19:55:33 +0000 2009","False","False"
"cngrssnl","1051474788","Carney, Keith","FedNet","President","M","","27","100","40","Tue Jan 01 00:30:03 +0000 2013","False","False"
"makmakirby","16535495","Kirby, Michael","FedNet","Managing Editor","M","White","152","1592","1717","Tue Sep 30 21:46:51 +0000 2008","False","True"
"peterbarnestv","630719458","Barnes, Peter","Fox Business Network","Senior Washington Correspondent","M","White","2393","380","162","Mon Jul 09 02:37:17 +0000 2012","True","False"
"brucebecker1","244146565","Becker, Bruce","Fox Business Network","D.C. Bureau Chief","M","White","414","559","269","Fri Jan 28 16:31:59 +0000 2011","False","False"
"blakeburman","61200555","Burman, Blake","Fox Business Network","Washington Correspondent","M","White","2771","245","4815","Wed Jul 29 13:59:53 +0000 2009","True","False"
"sylvia_hall","18219197","Hall, Sylvia","Fox Business Network","Producer","F","White","837","1693","3799","Thu Dec 18 17:13:54 +0000 2008","False","False"
"kristinrudman","176830107","Rudman, Kristin","Fox Business Network","Former Producer","F","","595","778","2147","Tue Aug 10 15:13:06 +0000 2010","False","False"
"jenniferisms","107443640","Schonberger, Jennifer","Fox Business Network","Assignment Editor","F","White","987","144","2513","Fri Jan 22 15:41:28 +0000 2010","False","False"
"ashleyalderman","28031398","Alderman, Ashley","Fox News","Line Producer","F","White","906","740","19622","Wed Apr 01 02:37:01 +0000 2009","False","False"
"bretbaier","18646108","Baier, Bret","Fox News","Chief Political Anchor & Anchor & Executive Editor, Special Report","M","White","1044953","6882","49599","Mon Jan 05 21:05:43 +0000 2009","True","False"
"juddberger","1973358372","Berger, Judson","Fox News","Senior Politics Editor, FoxNews.com","M","White","748","186","551","Sun Oct 20 01:12:46 +0000 2013","False","False"
"bboughtonfnc","16345832","Boughton, Bryan","Fox News","Washington Bureau Chief","M","White","240","197","175","Thu Sep 18 12:10:40 +0000 2008","False","False"
"jennbfoxnewsdc","109030713","Bowman, Jennifer","Fox News","White House Producer","F","White","860","829","6232","Wed Jan 27 19:15:42 +0000 2010","False","False"
"shannonbream","18983793","Bream, Shannon","Fox News","Correspondent","F","White","208469","1289","24563","Wed Jan 14 17:21:51 +0000 2009","True","False"
"kristincbrown","72670063","Brown, Kristin","Fox News","White House Producer","F","White","297","189","84","Tue Sep 08 21:10:47 +0000 2009","False","False"
"jkbuchholz","36483962","Buchholz, Jenny","Fox News","Producer","F","White","438","1048","479","Wed Apr 29 21:15:47 +0000 2009","False","False"
"carlcameronfox","2990092989","Cameron, Carl","Fox News","Chief Political Correspondent","M","White","1801","2","1","Wed Jan 21 16:08:12 +0000 2015","False","False"
"kevincorke","33908800","Corke, Kevin","Fox News","White House Correspondent","M","Black","212501","16301","362","Tue Apr 21 13:51:33 +0000 2009","True","False"
"lpcowin","129771357","Cowin, Lauren","Fox News","Former Booking Producer","F","White","404","418","2569","Mon Apr 05 10:27:28 +0000 2010","False","False"
"jodieraecurtis","128283647","Curtis, Jodie","Fox News","Senior Assignment Editor","F","White","326","965","1178","Wed Mar 31 17:30:11 +0000 2010","False","False"
"mattfirewall","2321131076","Dean, Matthew","Fox News","Former Justice & Homeland Security Producer for Fox News","M","White","345","224","173","Fri Jan 31 17:34:25 +0000 2014","False","False"
"bdoh","15821824","Doherty, Brian","Fox News","Producer","M","White","1642","1954","21161","Tue Aug 12 12:58:19 +0000 2008","False","False"
"jason_donner","783887263","Donner, Jason","Fox News","Producer","M","White","747","780","1987","Mon Aug 27 05:26:27 +0000 2012","True","False"
"pdoocy","56749157","Doocy, Peter","Fox News","Correspondent","M","White","100820","1164","4466","Tue Jul 14 17:00:39 +0000 2009","True","False"
"richedsondc","213767250","Edson, Rich","Fox News","Washington Correspondent, State Department","M","White","3998","1395","5234","Tue Nov 09 19:04:56 +0000 2010","True","False"
"mikeemanuelfox","129879105","Emanuel, Mike","Fox News","Senior Political & Chief Congressional Correspondent","M","White","30511","1765","14031","Mon Apr 05 17:52:26 +0000 2010","True","False"
"tylerevansdc","1404956491","Evans, Tyler","Fox News","Field Producer","M","White","331","310","678","Sun May 05 12:23:46 +0000 2013","False","False"
"amyefenton","249447466","Fenton, Amy","Fox News","Associate Producer, Special Report","F","White","368","1017","1816","Wed Feb 09 02:09:22 +0000 2011","False","False"
"kristinfisher","16336098","Fisher, Kristin","Fox News","White House Correspondent","F","White","23530","368","5556","Wed Sep 17 20:03:50 +0000 2008","True","False"
"jakebgibson","34329929","Gibson, Jake","Fox News","Producer","M","White","947","1001","534","Wed Apr 22 17:09:33 +0000 2009","False","False"
"finnygo","19455864","Gomez, Serafin","Fox News","White House Producer","M","Hispanic","13605","8098","24561","Sat Jan 24 18:01:32 +0000 2009","True","False"
"jengriffinfnc","885149478","Griffin, Jennifer","Fox News","National Security Correspondent","F","White","69605","277","6331","Tue Oct 16 19:42:55 +0000 2012","True","False"
"cgthecenter","49190327","Grzech, Cherie","Fox News","Director, News and Politics","F","Unsure","75","135","4","Sun Jun 21 01:47:25 +0000 2009","False","False"
"katadhall","276718097","Hall, Kata","Fox News","","F","White","202","521","5083","Sun Apr 03 23:16:08 +0000 2011","False","False"
"laceyhalpern","17152216","Halpern, Lacey","Fox News","Line Producer, Media Buzz","F","White","313","662","593","Tue Nov 04 09:35:38 +0000 2008","False","False"
"aehasenberg","28745625","Hasenberg, Amy","Fox News","Former Production Assistant","F","White","150","254","100","Sat Apr 04 05:14:57 +0000 2009","False","False"
"billhemmer","21010214","Hemmer, Bill","Fox News","Anchor, America's Newsroom","M","White","281248","408","8485","Mon Feb 16 18:22:41 +0000 2009","True","False"
"edhenry","16157855","Henry, Ed","Fox News","Chief National Correspondent","M","White","250846","7159","27056","Sat Sep 06 16:00:37 +0000 2008","True","False"
"joannakhill","1686054156","Hill, Joanna","Fox News","","F","","227","427","31","Tue Aug 20 15:43:17 +0000 2013","False","False"
"scotthimelein","1035497406","Himelein, Scott","Fox News","Associate Producer, Special Report","M","White","95","624","481","Tue Dec 25 20:00:00 +0000 2012","False","False"
"brithume","112047805","Hume, Brit","Fox News","Senior Political Analyst","M","White","707458","604","12499","Sun Feb 07 02:55:13 +0000 2010","True","False"
"elenacisella","17424082","Isella, Elena","Fox News","Freelance Associate Producer","F","White","208","333","559","Sun Nov 16 16:19:30 +0000 2008","False","False"
"lesajansenfnc","23387224","Jansen, Lesa","Fox News","White House Producer","F","White","1485","563","657","Mon Mar 09 02:00:52 +0000 2009","False","False"
"japaridze","25825515","Japaridze, Nunu","Fox News","Politics Producer","F","White","120","256","37","Sun Mar 22 14:48:17 +0000 2009","False","False"
"griffjenkins","346781925","Jenkins, William G.","Fox News","Correspondent","M","White","6256","2839","1680","Mon Aug 01 20:45:40 +0000 2011","True","False"
"nickkalmanfn","486900479","Kalman, Nick","Fox News","Politics Producer","M","White","2676","874","4355","Wed Feb 08 19:56:45 +0000 2012","True","False"
"stephenkanicka","408988360","Kanicka, Stephen","Fox News","Photojournalist ","M","White","37","33","21","Thu Nov 10 04:17:06 +0000 2011","False","False"
"kevinkirbs","237454771","Kirby, Kevin","Fox News","Assignment Editor","M","White","262","1091","1868","Wed Jan 12 21:55:17 +0000 2011","False","False"
"ashleykoerber","280744987","Koerber, Ashley","Fox News","Booking & Panel Producer","F","White","1556","1034","12037","Mon Apr 11 23:19:20 +0000 2011","False","False"
"kate_krup","66348830","Krupnik, Kathryn","Fox News","Producer, Fox News Sunday","F","White","341","475","1280","Mon Aug 17 13:04:31 +0000 2009","False","False"
"sooowhitty","38353028","Ksiazek, Whitney","Fox News","Field Producer","F","White","625","2308","2426","Thu May 07 03:05:10 +0000 2009","True","False"
"howardkurtz","15731368","Kurtz, Howard","Fox News","Host, Media Buzz","M","White","169647","215","18839","Tue Aug 05 02:49:06 +0000 2008","True","False"
"joyindc","486911734","Lin, Joy","Fox News","Producer, This Week","F","Asian","4269","2558","6717","Wed Feb 08 20:11:58 +0000 2012","True","False"
"jesiday","16262635","Loker, Jessica","Fox News","Executive Producer, Fox News Sunday","F","White","621","502","165","Fri Sep 12 19:59:56 +0000 2008","False","False"
"dougluzader","34394460","Luzader, Doug","Fox News","Reporter","M","White","1972","234","1525","Wed Apr 22 20:53:53 +0000 2009","True","False"
"constance_mcd","21066818","McDonough, Constance","Fox News","","F","","52","290","1184","Tue Feb 17 05:24:41 +0000 2009","False","True"
"terry_mcn","1408877150","McEachern, Terrance","Fox News","media? ","M","","278","235","1448","Mon May 06 22:35:13 +0000 2013","False","False"
"dougmckelway","251105718","McKelway, Doug","Fox News","reporter for fox news based in DC","M","white","2507","927","1915","Sat Feb 12 13:06:17 +0000 2011","False","False"
"tiffanymullon","162088517","Mullon, Tiffany","Fox News","producer","F","B?","409","958","1240","Fri Jul 02 17:32:05 +0000 2010","False","False"
"cheriepaq","182502065","Paquette, Cherie","Fox News","guest booker/producer for @foxnews @americannewsroom","F","W","755","1052","3441","Tue Aug 24 19:06:53 +0000 2010","False","False"
"chadpergram","16187637","Pergram, Chad","Fox News","congressional reporter for fox news","M","W","48216","15255","58541","Mon Sep 08 17:25:20 +0000 2008","True","False"
"elizabethprann","12577632","Prann, Elizabeth","Fox News","reporter @foxnews","F","W","20616","506","2313","Wed Jan 23 03:05:00 +0000 2008","True","False"
"davidrenken","761682445","Renken, David","Fox News","lighting director","M","W","39","118","92","Thu Aug 16 14:42:27 +0000 2012","False","False"
"katyricalde","213368745","Ricalde, Katheryn","Fox News","the daily bret blog (http://www.thedailybret.com/)","F","W","3337","1328","3645","Mon Nov 08 18:58:48 +0000 2010","False","False"
"lsanfuentes","236799614","Rizzolo, Lisa","Fox News","assignment manager fox news channel","F","H","56","250","17","Tue Jan 11 11:56:33 +0000 2011","False","False"
"svop18","62811244","Robbins, Christina","Fox News","talent producer ","F","W","267","972","378","Tue Aug 04 13:03:17 +0000 2009","False","False"
"johnrobertsfox","20975060","Roberts, John","Fox News","chief white house correspondent","M","W","38533","387","3852","Mon Feb 16 10:19:01 +0000 2009","True","False"
"dougrohrbeck","468615950","Rohrbeck, Douglas","Fox News","executive producer fox news","M","N","2425","788","1828","Thu Jan 19 18:40:29 +0000 2012","False","False"
"jamesrosentv","48029066","Rosen, James","Fox News","chief washington correspondent","M","W","171950","51513","23821","Wed Jun 17 16:58:41 +0000 2009","True","False"
"kararowland","18873711","Rowland, Kara","Fox News","capital hill producer","F","W","6365","4830","11183","Sun Jan 11 17:52:33 +0000 2009","False","False"
"ajason007","155965574","Scanlon, Jason","Fox News","news editor and producer","M","","189","497","3898","Tue Jun 15 17:03:43 +0000 2010","False","False"
"fnckimberlys","563031187","Schwandt, Kimberly","Fox News","""white house correspondent for fox news covering elections""","F","W","22","9","1","Wed Apr 25 16:54:26 +0000 2012","False","False"
"chrisstirewalt","16097702","Stirewalt, Chris","Fox News","politics editor, fox news channel","M","W","64728","1973","7583","Tue Sep 02 15:04:20 +0000 2008","True","False"
"kel80mak","132279461","Summers, Kelly","Fox News","google cache says host of tucker carlson live, but not on bio","F","","2","16","0","Mon Apr 12 20:10:26 +0000 2010","False","False"
"stansundel","215873907","Sundel, Stanley","Fox News","no longer a journalist","M","W","246","1229","2508","Mon Nov 15 04:24:58 +0000 2010","False","False"
"jensuzara","467501507","Suzara, Jennifer","Fox News","white house producer","F","","14","8","0","Wed Jan 18 14:55:11 +0000 2012","False","False"
"garrett_foxnews","350426737","Tenney, Garrett","Fox News","national correspondent for fox news","M","W","3655","1373","4004","Sun Aug 07 19:12:55 +0000 2011","True","False"
"lucasfoxnews","1176004076","Tomlinson, Lucas","Fox News","pentagon, state dept producer","M","W","8293","544","7349","Wed Feb 13 16:40:59 +0000 2013","True","False"
"washingtanne","238370837","Trabandt, Anne","Fox News","Producer","F","White","620","336","927","Sat Jan 15 01:02:14 +0000 2011","False","False"
"bptracey","125187129","Tracey, Bree","Fox News","Producer","F","White","602","1032","941","Mon Mar 22 00:43:22 +0000 2010","False","False"
"hayleyturner1","592187521","Turner, Hayley","Fox News","Producer","F","White","235","627","872","Sun May 27 22:16:28 +0000 2012","False","False"
"lelandvittert","21010253","Vittert, Leland","Fox News","Anchor & Correspondent","M","White","11079","742","1299","Mon Feb 16 18:23:10 +0000 2009","True","False"
"kelleybvlahos","246815887","Vlahos, Kelley Beaucar","Fox News","Political Reporter","F","White","1783","332","6569","Thu Feb 03 14:43:12 +0000 2011","False","False"
"pbvogel","52393892","Vogel, Phil","Fox News","Line Producer, Special Report","M","White","497","580","8031","Tue Jun 30 13:29:12 +0000 2009","False","False"
"joelwaldmanfox","394234511","Waldman, Joel","Fox News","Correspondent","M","White","2124","1019","7344","Wed Oct 19 19:36:03 +0000 2011","True","False"
"jlwthird","440862581","Wallace, John L.","Fox News","Capitol Hill Photojournalist","M","White","42","100","30","Mon Dec 19 13:58:32 +0000 2011","False","False"
"warddpatrick","3353220134","Ward, Patrick","Fox News","Associate Producer, Fox News Sunday","M","White","2199","921","7160","Wed Aug 26 23:04:21 +0000 2015","True","False"
"josephweber19","825248874","Webber, Joseph","Fox News","National Politics Reporter","M","White","96","22","87","Sat Sep 15 13:23:19 +0000 2012","False","False"
"amywehinger","787429538","Wehinger, Amy","Fox News","Producer & Editor","F","White","86","166","106","Tue Aug 28 17:05:56 +0000 2012","False","False"
"meghankwelsh","16026911","Welsh, Meghan","Fox News","Producer","F","White","790","1392","2629","Thu Aug 28 13:51:05 +0000 2008","True","False"
"carolinewhitema","29310299","Whiteman, Caroline","Fox News","Associate Producer & Booker","F","White","57","216","18","Mon Apr 06 22:25:25 +0000 2009","False","True"
"walterwhitley","182080987","Whitley, Walter","Fox News","Editor","M","Black","64","46","874","Mon Aug 23 19:51:48 +0000 2010","False","False"
"iisharief","4874020739","Sharief, Islam","Fox News Channel","Technical Director","M","Middle Eastern","37","99","99","Wed Feb 03 14:08:53 +0000 2016","False","False"
"bonewaldatfox","2351783544","Bonewald, Jason","Fox News Radio","Reporter","M","White","228","256","1009","Wed Feb 19 14:37:07 +0000 2014","True","False"
"jessicawcurtis","274624592","Curtis, Jessica","Fox News Radio","","F","","4609","2046","2407","Wed Mar 30 17:18:19 +0000 2011","False","False"
"jaredhalpern","18611256","Halpern, Jared","Fox News Radio","National Correspondent","M","White","3141","1133","26587","Sun Jan 04 20:54:15 +0000 2009","True","False"
"kirstinmcnary","2540519054","McNary, Kirstin","Fox News Radio","Producer & Writer","F","White","20","46","9","Mon Jun 02 01:01:41 +0000 2014","False","False"
"gurnalscott","41963949","Scott, Gurnal","Fox News Radio","National Correspondent","M","Black","345","215","1213","Sat May 23 03:17:48 +0000 2009","True","False"
"sutherlandfox","2421093038","Sutherland, Rachel","Fox News Radio","Washington Correspondent","F","White","5464","5104","1196","Mon Mar 31 21:34:41 +0000 2014","True","False"
"johnatfox","2394304430","Sylvester, John","Fox News Radio","Senior Director, Operations, Production and Programming","M","White","58","204","201","Mon Mar 17 12:19:36 +0000 2014","False","False"
"taylorsa7","17600097","Taylor, Stephen","Fox News Radio","Former Reporter","M","","64","74","274","Mon Nov 24 20:21:53 +0000 2008","False","False"
"philipindc","160547588","Crowther, Philip","France24","White House Correspondent","M","White","6963","1684","11761","Mon Jun 28 13:38:19 +0000 2010","True","False"
"gallaghereport","54301047","Fenwick, Gallagher","France24","Reporter","M","White","1760","1755","323","Mon Jul 06 19:12:51 +0000 2009","False","False"
"giantsquidao","191538404","Och, Andy","freelance ","multimedia production company president","M","white","207","230","734","Thu Sep 16 18:08:31 +0000 2010","False","False"
"carolinencooper","78080911","West, Caroline","Full Measure with Sharyl Attkisson","News Producer","F","White","120","182","60","Mon Sep 28 18:15:08 +0000 2009","False","False"
"adamraney","16872251","Raney, Adam","Fusion","Supervising Producer","M","White","1076","295","2222","Mon Oct 20 18:55:43 +0000 2008","False","False"
"atwaheed","246318153","Waheed, Amina","Fusion","Senior Producer","F","Middle Eastern","5647","794","3525","Wed Feb 02 15:34:00 +0000 2011","True","False"
"larsschwetje","17313998","Schwetje, Lars","Gannett Government Media Corp","Video Director, Defense News & Military Times","M","White","1199","1109","1243","Tue Nov 11 17:11:57 +0000 2008","False","False"
"haddadmedia","17354416","Haddad, Tammy","Haddad Media","President & CEO","F","White","4886","727","1268","Thu Nov 13 02:02:14 +0000 2008","False","False"
"riegerreport","62734246","Rieger, John","Huffington Post","Producer","M","White","3244","1984","22197","Tue Aug 04 06:02:30 +0000 2009","False","False"
"danraviv","19083676","Raviv, Daniel","i24NEWS","Washington Reporter","M","White","24013","2034","8083","Fri Jan 16 20:27:09 +0000 2009","True","False"
"erinmcpike","35027698","McPike, Erin","Independent Journal Review","White House Correspondent","F","White","26841","2140","10711","Fri Apr 24 20:21:13 +0000 2009","True","False"
"robyoon","620618811","Yoon, Robert","Inside Elections","Contributing Reporter & Analyst","M","Asian","11451","848","3457","Thu Jun 28 02:03:06 +0000 2012","True","False"
"maggiemazzetti","19184955","Mazzetti, Margaret","Internews Network","Content Coordinator","F","White","597","395","816","Mon Jan 19 14:39:29 +0000 2009","False","False"
"emilyakopp","303434772","Kopp, Emily","Kaiser Health News","Investigative Reporter","F","White","1149","1009","5901","Sun May 22 21:23:56 +0000 2011","False","False"
"taramergener","2964982463","Mergener, Tara","KWTX-TV","Evening Anchor & Executive Producer","F","White","225","388","224","Tue Jan 06 21:24:42 +0000 2015","False","False"
"realfrankbass","549372725","Bass, Frank","MapLight","Reporter","M","White","115","116","351","Mon Apr 09 16:53:03 +0000 2012","False","False"
"tfitzsimons","17666172","Fitzsimons, Tim","Freelance ","Journalist","M","White","1194","2098","9140","Thu Nov 27 01:47:16 +0000 2008","False","False"
"marshallgenzer","285203010","Marshall-Genzer, Nancy","Marketplace Radio","Reporter","F","White","1298","562","6072","Wed Apr 20 18:28:43 +0000 2011","False","False"
"daveshaw00","27251064","Shaw, Dave","Scripps News","Podcast Maker","M","White","1412","1435","2706","Sat Mar 28 15:51:52 +0000 2009","True","False"
"tongscott","14489465","Tong, Scott","Marketplace Radio","Reporter","M","Asian","2091","1749","943","Wed Apr 23 08:26:27 +0000 2008","False","False"
"ncvetnic","3362533095","Cvetnic, Nicole","McClatchy","Video Producer","F","White","282","503","1051","Mon Jul 06 15:24:52 +0000 2015","False","False"
"natsfert","27481883","Fertig, Natalie","McClatchy","Video Producer","F","White","1294","1488","15328","Sun Mar 29 19:08:38 +0000 2009","True","False"
"jforsythe23","395295796","Forsythe, Jonathan","McClatchy","Director","M","White","1483","2214","4428","Fri Oct 21 13:04:06 +0000 2011","True","False"
"photojeskos","141070024","Koscielniak, Jessica","McClatchy","Video Journalist","F","White","1416","1638","2910","Fri May 07 03:25:42 +0000 2010","True","False"
"jmckellogg","86776199","McKellogg, Julieann","McClatchy","Video Journalist","F","White","1287","1897","4429","Sun Nov 01 18:44:39 +0000 2009","False","False"
"pergam","6828802","Pergam, Andrew","McClatchy","Vice President, Video and New Ventures","M","White","4379","2060","5575","Fri Jun 15 08:25:09 +0000 2007","False","False"
"brittanykamalei","42536486","Peterson, Brittany","McClatchy","Video Journalist","F","White","1932","1759","9741","Tue May 26 01:41:44 +0000 2009","False","False"
"mcrizvi","3015900740","Rizvi, Ali","McClatchy","Video Journalist","M","","262","287","5310","Mon Feb 09 22:06:38 +0000 2015","False","False"
"meghanjsims","740649630","Sims, Meghan","McClatchy","Director of Strategic Video Initiatives","F","White","632","1200","1014","Mon Aug 06 13:41:27 +0000 2012","False","False"
"sarahwhitmire","16206631","Whitmire, Sarah","McClatchy","Social Media Editor","F","White","1345","1443","5724","Tue Sep 09 18:15:10 +0000 2008","True","False"
"markpmeredith","54065433","Meredith, Mark","Media General","National Reporter","M","White","3024","1387","8742","Mon Jul 06 01:15:52 +0000 2009","True","False"
"jimosman","20264590","Osman, Jim","Media General","Political and Investigative Reporter","M","White","1656","2725","4471","Fri Feb 06 19:43:30 +0000 2009","False","False"
"alexhschuman","1845526555","Schuman, Alex","Informavore Media, LLC","Journalist","M","White","722","690","2251","Mon Sep 09 13:01:22 +0000 2013","False","False"
"chanceseales","21921150","Seales, Chance","Nexstar Media Group","National Correspondent","M","White","1253","538","7090","Wed Feb 25 21:24:29 +0000 2009","False","False"
"brettneely","107207846","Neely, Brett","National Public Radio","Editor","M","White","1487","686","1541","Thu Jan 21 21:16:39 +0000 2010","False","False"
"realbritthughes","29220591","Hughes, Brittany","MRCTV","Managing Editor","F","White","2665","357","1641","Mon Apr 06 15:20:08 +0000 2009","False","False"
"schineman","54745529","Scheiner, Eric","MRCTV","Anchor, Reporter, Video Producer, & Director ","M","White","1296","2080","1164","Wed Jul 08 01:01:22 +0000 2009","False","False"
"abbydanzig","16338087","Danzig, Abby","MSNBC","Producer, For the Record","F","White","278","879","1541","Wed Sep 17 22:10:27 +0000 2008","False","False"
"greta","16031927","Van Susteren, Greta","MSNBC","Anchor, For the Record","F","White","1161874","2059","111535","Thu Aug 28 20:04:54 +0000 2008","True","False"
"npracle","1374707665","Acle, Elizabeth","National Public Radio","Technical Director","F","Hispanic","43","71","30","Tue Apr 23 14:23:47 +0000 2013","False","False"
"theobalcomb","45860849","Balcomb, Theo","New York Times","","F","White","1662","338","1070","Tue Jun 09 15:27:23 +0000 2009","False","False"
"robertbenincasa","77028989","Benincasa, Robert","National Public Radio","Reporter","M","","808","1533","80","Thu Sep 24 20:01:53 +0000 2009","True","False"
"nprmelissablock","293303534","Block, Melissa","National Public Radio","Special Correspondent","F","White","58240","1297","6971","Thu May 05 03:25:19 +0000 2011","True","False"
"brakktonbooker","575705670","Booker, Brakkton","National Public Radio","Reporter","M","Black","4636","1911","6422","Wed May 09 19:43:38 +0000 2012","True","False"
"gbrumfiel","24876649","Brumfiel, Geoff","National Public Radio","Editor / Science Correspondent","M","White","6203","992","10118","Tue Mar 17 12:54:31 +0000 2009","True","False"
"ailsachang","12811862","Chang, Ailsa","National Public Radio","Correspondent","F","Asian","4536","154","535","Tue Jan 29 02:35:07 +0000 2008","True","False"
"nprdancharles","427059614","Charles, Dan","National Public Radio","Correspondent","M","White","5207","640","3182","Sat Dec 03 02:00:21 +0000 2011","True","False"
"npraudie","31448660","Cornish-Emery, Audie","National Public Radio","Co-Host NPR's All Things Considered","F","Black","103961","889","5822","Wed Apr 15 16:34:06 +0000 2009","True","False"
"mcullennpr","287971738","Cullen, Michael","National Public Radio","Technical Director","M","","17","105","2","Tue Apr 26 00:59:43 +0000 2011","False","False"
"rebec","11402492","Davis, Rebecca","National Public Radio","Producer","F","White","69","201","21","Fri Dec 21 12:29:10 +0000 2007","False","True"
"davisusan","151444950","Davis, Susan","National Public Radio","Congressional Reporter","F","White","22999","3260","6732","Thu Jun 03 12:33:41 +0000 2010","True","False"
"jdeahl","88319273","Deahl, Jess","National Public Radio","Assistant Editor","F","","154","0","160","Sun Nov 08 01:29:21 +0000 2009","False","False"
"bridgetdechagas","376975761","DeChagas, Bridget","National Public Radio","Editorial Assistant","F","","93","107","33","Tue Sep 20 20:18:30 +0000 2011","False","False"
"nprgreg","1685886054","Dixon, Greg","National Public Radio","Producer ","M","White","680","290","420","Tue Aug 20 14:23:18 +0000 2013","False","False"
"bethdonovannpr","20532690","Donovan, Beth","National Public Radio","Editor","F","White","5","969","1","Tue Feb 10 18:30:54 +0000 2009","False","True"
"nprrelving","301750247","Elving, Ronald","National Public Radio","Senior Editor / Correspondent","M","White","29191","1376","1003","Fri May 20 00:32:20 +0000 2011","True","False"
"pamelafessler","2484564181","Fessler, Pam","National Public Radio","Correspondent","F","White","1888","147","751","Thu May 08 20:28:31 +0000 2014","False","False"
"geewaxnpr","15908898","Geewax, Marilyn","National Public Radio","Senior Business Editor","F","White","3997","653","2490","Tue Aug 19 20:11:04 +0000 2008","True","False"
"dongonyea","61285110","Gonyea, Don","National Public Radio","Journalist / National Political Correspondent","M","White","44195","2189","11817","Wed Jul 29 20:17:15 +0000 2009","True","False"
"bgordemer","108317890","Gordemer, Barry","National Public Radio","Senior Producer","M","White","234","35","96","Mon Jan 25 15:17:54 +0000 2010","False","False"
