Token,Uid,Link
MichaelLaRosaDC,269314519,https://twitter.com/MichaelLaRosaDC
MKhan47,24844300,https://twitter.com/MKhan47
GarrettHaake,47991586,https://twitter.com/GarrettHaake
jade_liversidge,397421657,https://twitter.com/jade_liversidge
evangdixon,25102326,https://twitter.com/evangdixon
ckubeNBC,48795600,https://twitter.com/ckubeNBC
PeterAlexander,91386979,https://twitter.com/PeterAlexander
EmilyMiller,21434408,https://twitter.com/EmilyMiller
LetsGoLos,33141117,https://twitter.com/LetsGoLos
sarahblackwill,20539024,https://twitter.com/sarahblackwill
HornMultimedia,125100680,https://twitter.com/HornMultimedia
staceypklein,2372364212,https://twitter.com/staceypklein
kristindonnelly,28713695,https://twitter.com/kristindonnelly
Curious_Kurz,325277943,https://twitter.com/Curious_Kurz
lauraevans_DC,17059095,https://twitter.com/lauraevans_DC
journalistabex,29077144,https://twitter.com/journalistabex
KellieMeyerNews,1286925638,https://twitter.com/KellieMeyerNews
ellisonbarber,808840952,https://twitter.com/ellisonbarber
glguray,864802640,https://twitter.com/glguray
nell_sci_NPR,20529914,https://twitter.com/nell_sci_NPR
photojeskos,141070024,https://twitter.com/photojeskos
Abs_NBC,10476272,https://twitter.com/Abs_NBC
katcaperton,1095160518,https://twitter.com/katcaperton
mikewfritz,423667118,https://twitter.com/mikewfritz
SamSacks,293750918,https://twitter.com/SamSacks
elizsummers,216777407,https://twitter.com/elizsummers
LauraSullivaNPR,19727255,https://twitter.com/LauraSullivaNPR
stevenphillips,16978736,https://twitter.com/stevenphillips
NPRGreg,1685886054,https://twitter.com/NPRGreg
TabethaWatching,10162772,https://twitter.com/TabethaWatching
JSkl,18623139,https://twitter.com/JSkl
DanSagalyn,257514358,https://twitter.com/DanSagalyn
newyscruggs,174491217,https://twitter.com/newyscruggs
Meerakat,16251475,https://twitter.com/Meerakat
aseitzwald,82167518,https://twitter.com/aseitzwald
MaraLiasson,875580120,https://twitter.com/MaraLiasson
WardDPatrick,3353220134,https://twitter.com/WardDPatrick
ecarpeaux,913650914,https://twitter.com/ecarpeaux
Param31,18392798,https://twitter.com/Param31
ManilaChan,22000269,https://twitter.com/ManilaChan
andreacambron,191938502,https://twitter.com/andreacambron
HayleyTurner1,592187521,https://twitter.com/HayleyTurner1
dwelna,121479718,https://twitter.com/dwelna
bridgetmulc,1468256168,https://twitter.com/bridgetmulc
BenjySarlin,16006592,https://twitter.com/BenjySarlin
nadinealfa,2687637696,https://twitter.com/nadinealfa
stephaniekotuby,32673051,https://twitter.com/stephaniekotuby
svop18,62811244,https://twitter.com/svop18
shirleyhenrydc,41196210,https://twitter.com/shirleyhenrydc
nbctracie,30295180,https://twitter.com/nbctracie
colesdavid,270401962,https://twitter.com/colesdavid
DonGonyea,61285110,https://twitter.com/DonGonyea
rachelwellford,211636625,https://twitter.com/rachelwellford
MarshallGenzer,285203010,https://twitter.com/MarshallGenzer
mtill50,1055956286,https://twitter.com/mtill50
JaredRizzi,19576571,https://twitter.com/JaredRizzi
PamelaKirkland,29455548,https://twitter.com/PamelaKirkland
JasoKane,308148436,https://twitter.com/JasoKane
jmckellogg,86776199,https://twitter.com/jmckellogg
kwelkernbc,297532865,https://twitter.com/kwelkernbc
GuilleLATAM,1197797378,https://twitter.com/GuilleLATAM
grandcanyonjeff,2674770602,https://twitter.com/grandcanyonjeff
KenStricklandDC,150110556,https://twitter.com/KenStricklandDC
marcgeorges,73046281,https://twitter.com/marcgeorges
rrichardh,172774474,https://twitter.com/rrichardh
NPRnie,95573246,https://twitter.com/NPRnie
EvaCStone,813303104,https://twitter.com/EvaCStone
TyrelWatching,3094004952,https://twitter.com/TyrelWatching
brakktonbooker,575705670,https://twitter.com/brakktonbooker
LucasFoxNews,1176004076,https://twitter.com/LucasFoxNews
ManaRabiee,17128704,https://twitter.com/ManaRabiee
1Gal_N_DC,228708154,https://twitter.com/1Gal_N_DC
ChrisStirewalt,16097702,https://twitter.com/ChrisStirewalt
__Quentin__,28546320,https://twitter.com/__Quentin__
KerrNewsNow,37983433,https://twitter.com/KerrNewsNow
pamelafessler,2484564181,https://twitter.com/pamelafessler
joesbigidea,14410756,https://twitter.com/joesbigidea
MargaretWarner,122505050,https://twitter.com/MargaretWarner
BonHommeWestfal,213851713,https://twitter.com/BonHommeWestfal
bkovoDC,108726910,https://twitter.com/bkovoDC
nprDanCharles,427059614,https://twitter.com/nprDanCharles
frankthorp,14007532,https://twitter.com/frankthorp
JordanVesey,983581519,https://twitter.com/JordanVesey
rachel_witkin,313080999,https://twitter.com/rachel_witkin
Jane_Reuters,113409534,https://twitter.com/Jane_Reuters
LeeCamp,19580890,https://twitter.com/LeeCamp
RadioBabe,11469852,https://twitter.com/RadioBabe
MeghanjSims,740649630,https://twitter.com/MeghanjSims
CydneyWeiner,152050134,https://twitter.com/CydneyWeiner
WalkerSkyNews,207397804,https://twitter.com/WalkerSkyNews
LindsayFrance,76166586,https://twitter.com/LindsayFrance
natsfert,27481883,https://twitter.com/natsfert
kararowland,18873711,https://twitter.com/kararowland
LisaDNews,114050808,https://twitter.com/LisaDNews
RSiegel47,248820522,https://twitter.com/RSiegel47
bptracey,125187129,https://twitter.com/bptracey
KaiJacksonFox45,2953665201,https://twitter.com/KaiJacksonFox45
rquester,360071347,https://twitter.com/rquester
cwordock,139772126,https://twitter.com/cwordock
ncvetnic,3362533095,https://twitter.com/ncvetnic
jaywonchoe,205904275,https://twitter.com/jaywonchoe
alexhschuman,1845526555,https://twitter.com/alexhschuman
Garrett_FoxNews,350426737,https://twitter.com/Garrett_FoxNews
KatyRicalde,213368745,https://twitter.com/KatyRicalde
MorningBriefing,16261445,https://twitter.com/MorningBriefing
AmeeraDavid,33451168,https://twitter.com/AmeeraDavid
KimLawtonRandE,400294183,https://twitter.com/KimLawtonRandE
NinaTotenberg,76715323,https://twitter.com/NinaTotenberg
patrickferrise,319833947,https://twitter.com/patrickferrise
fischerkatie,96741013,https://twitter.com/fischerkatie
JeffBarnd,1151380410,https://twitter.com/JeffBarnd
markpmeredith,54065433,https://twitter.com/markpmeredith
frankncarlson,15814757,https://twitter.com/frankncarlson
TheRealJFOD,77630385,https://twitter.com/TheRealJFOD
Matt_Ozug,280630448,https://twitter.com/Matt_Ozug
TaleshaNow,26109055,https://twitter.com/TaleshaNow
tamerlag,81758473,https://twitter.com/tamerlag
Josh_Barrage,111423859,https://twitter.com/Josh_Barrage
meghankwelsh,16026911,https://twitter.com/meghankwelsh
asilverman,15180772,https://twitter.com/asilverman
michelekelemen,116870616,https://twitter.com/michelekelemen
jackienortham,159217087,https://twitter.com/jackienortham
RebeccaBeitsch,70512637,https://twitter.com/RebeccaBeitsch
ailsachang,12811862,https://twitter.com/ailsachang
chucktodd,50325797,https://twitter.com/chucktodd
AnjKhem,449027230,https://twitter.com/AnjKhem
PFBullock,108605799,https://twitter.com/PFBullock
juliepercha,96074197,https://twitter.com/juliepercha
JudyWoodruff,48144950,https://twitter.com/JudyWoodruff
AmyWehinger,787429538,https://twitter.com/AmyWehinger
tamarakeithNPR,15483390,https://twitter.com/tamarakeithNPR
walterwhitley,182080987,https://twitter.com/walterwhitley
sheerinjude,192209368,https://twitter.com/sheerinjude
JohnMechamRT,300507338,https://twitter.com/JohnMechamRT
codysnell,184951471,https://twitter.com/codysnell
LSanfuentes,236799614,https://twitter.com/LSanfuentes
kcwassman,230768222,https://twitter.com/kcwassman
VideoChump,40958779,https://twitter.com/VideoChump
videojrnlst,13504902,https://twitter.com/videojrnlst
ascritch,250686344,https://twitter.com/ascritch
juliemason,6904552,https://twitter.com/juliemason
PBVogel,52393892,https://twitter.com/PBVogel
rivera,7274772,https://twitter.com/rivera
joelwaldmanFOX,394234511,https://twitter.com/joelwaldmanFOX
sarajust,18495954,https://twitter.com/sarajust
ColetteLuke,874734542,https://twitter.com/ColetteLuke
jimosman,20264590,https://twitter.com/jimosman
GiddyUpJon,252744672,https://twitter.com/GiddyUpJon
quinnbowman,14427403,https://twitter.com/quinnbowman
jforsythe23,395295796,https://twitter.com/jforsythe23
svitorovich,102680612,https://twitter.com/svitorovich
gbrumfiel,24876649,https://twitter.com/gbrumfiel
LelandVittert,21010253,https://twitter.com/LelandVittert
aluminumfalco,1096959422,https://twitter.com/aluminumfalco
wleaming,17379292,https://twitter.com/wleaming
MarksCarole,2301691683,https://twitter.com/MarksCarole
kimsenginaction,81606160,https://twitter.com/kimsenginaction
HenokFente,89323552,https://twitter.com/HenokFente
dianalogreira,108988789,https://twitter.com/dianalogreira
WordsOfSarah,65535700,https://twitter.com/WordsOfSarah
CarolynVOA,388543931,https://twitter.com/CarolynVOA
kgyp,34737729,https://twitter.com/kgyp
ChadPergram,16187637,https://twitter.com/ChadPergram
RoseanneGerin,1331888130,https://twitter.com/RoseanneGerin
kentsklein,122398961,https://twitter.com/kentsklein
KristineFrazao,15975951,https://twitter.com/KristineFrazao
Michael_Ollove,18319544,https://twitter.com/Michael_Ollove
ShannonRaeGreen,17049663,https://twitter.com/ShannonRaeGreen
VOAHilleary,257592414,https://twitter.com/VOAHilleary
miacbush,733772748,https://twitter.com/miacbush
BonnieErbe,468753712,https://twitter.com/BonnieErbe
Mike_Eckel,219189088,https://twitter.com/Mike_Eckel
rchoto,36756389,https://twitter.com/rchoto
GuofuYang,2375901116,https://twitter.com/GuofuYang
TimHendersonSL,2494771993,https://twitter.com/TimHendersonSL
PinaultNicolas,1690569474,https://twitter.com/PinaultNicolas
MGongadze,132737162,https://twitter.com/MGongadze
mollyhooper,19216998,https://twitter.com/mollyhooper
judemarfil,34260735,https://twitter.com/judemarfil
CarolCastielVOA,171215104,https://twitter.com/CarolCastielVOA
jonquilynhill,275778448,https://twitter.com/jonquilynhill
wesjonesDC,172235658,https://twitter.com/wesjonesDC
LuisVOA,487720782,https://twitter.com/LuisVOA
utamihussin,247590747,https://twitter.com/utamihussin
justaliceli,307469596,https://twitter.com/justaliceli
LisaRuhl,21495954,https://twitter.com/LisaRuhl
masalinasVOA,3000497104,https://twitter.com/masalinasVOA
Manzarpour,48069413,https://twitter.com/Manzarpour
NKMESSENGER,258194985,https://twitter.com/NKMESSENGER
GeraldFSeib,18915795,https://twitter.com/GeraldFSeib
cindysaine,525419131,https://twitter.com/cindysaine
jseldin,583821006,https://twitter.com/jseldin
JulianaMons,397373712,https://twitter.com/JulianaMons
jorgecontreras,35544970,https://twitter.com/jorgecontreras
Peterclottey,460719183,https://twitter.com/Peterclottey
tedhesson,25294855,https://twitter.com/tedhesson
sdehghanpour,49128639,https://twitter.com/sdehghanpour
avedam,317703752,https://twitter.com/avedam
loreelew,879591559,https://twitter.com/loreelew
TetianaV,42937478,https://twitter.com/TetianaV
jayneore,20811261,https://twitter.com/jayneore
mazrieva,134646416,https://twitter.com/mazrieva
AlexvWESH,284107865,https://twitter.com/AlexvWESH
SarahBreit,25026217,https://twitter.com/SarahBreit
brianmka,54760633,https://twitter.com/brianmka
Sasha_Gong,486782537,https://twitter.com/Sasha_Gong
thisisamericatv,851563304,https://twitter.com/thisisamericatv
jeromesoco,240883847,https://twitter.com/jeromesoco
stevebaragona,35068637,https://twitter.com/stevebaragona
GuitaVOA,252135395,https://twitter.com/GuitaVOA
sgreenberger,1198644368,https://twitter.com/sgreenberger
jasonaldag,115554920,https://twitter.com/jasonaldag
thecourier,16051714,https://twitter.com/thecourier
pablogatoDC,205414843,https://twitter.com/pablogatoDC
ClaudiaUceda,32985112,https://twitter.com/ClaudiaUceda
Enrique_Acevedo,44000905,https://twitter.com/Enrique_Acevedo
ABC7Stephen,57074215,https://twitter.com/ABC7Stephen
leepowellTV,41129876,https://twitter.com/leepowellTV
AlisonStarling7,787969735,https://twitter.com/AlisonStarling7
kylacalvert,22425874,https://twitter.com/kylacalvert
ABC7Jay,63191700,https://twitter.com/ABC7Jay
NC8Dave,17322401,https://twitter.com/NC8Dave
traceymadigan,28562615,https://twitter.com/traceymadigan
abc7Richard,447625080,https://twitter.com/abc7Richard
whitneyshefte,14375789,https://twitter.com/whitneyshefte
ABC7Brad,57071314,https://twitter.com/ABC7Brad
jmdefeo,21026927,https://twitter.com/jmdefeo
MeganRowls,3154876841,https://twitter.com/MeganRowls
nestorbravoc,190339588,https://twitter.com/nestorbravoc
6abcJeannette,637052996,https://twitter.com/6abcJeannette
ABC7Horace,63190717,https://twitter.com/ABC7Horace
SilvanaQuirozDC,450654201,https://twitter.com/SilvanaQuirozDC
ABC7Mike,22422168,https://twitter.com/ABC7Mike
DianeWCVB,300204927,https://twitter.com/DianeWCVB
ABC7Kevin,41312893,https://twitter.com/ABC7Kevin
Randolph_Smith_,18068780,https://twitter.com/Randolph_Smith_
JamesScott2,15597976,https://twitter.com/JamesScott2
NatashaRudnick,52323164,https://twitter.com/NatashaRudnick
ProducerSass,252703085,https://twitter.com/ProducerSass
kwrightnbc4,1166242050,https://twitter.com/kwrightnbc4
ldemarcofox5,303394187,https://twitter.com/ldemarcofox5
LlewellynKing2,2789298739,https://twitter.com/LlewellynKing2
RealLeonHarris,2375549899,https://twitter.com/RealLeonHarris
tomrousseyABC7,130971502,https://twitter.com/tomrousseyABC7
TsitsikiFelix,622412749,https://twitter.com/TsitsikiFelix
sarasuarezv22,1157584921,https://twitter.com/sarasuarezv22
marcelarnews,2515367536,https://twitter.com/marcelarnews
nbcmatt,84311498,https://twitter.com/nbcmatt
CameraCrazyFox5,2434734717,https://twitter.com/CameraCrazyFox5
nhageradio,17113349,https://twitter.com/nhageradio
bhaseltonWTOP,132552684,https://twitter.com/bhaseltonWTOP
milynnde,107200605,https://twitter.com/milynnde
FitzFox5DC,1181134878,https://twitter.com/FitzFox5DC
EdeJermin,562474320,https://twitter.com/EdeJermin
DJFoleyWTOP,3308309151,https://twitter.com/DJFoleyWTOP
OhMyGOFF,15219854,https://twitter.com/OhMyGOFF
FishCamFOXDC,3437497707,https://twitter.com/FishCamFOXDC
NBCJason,219386702,https://twitter.com/NBCJason
ztkiesch,381521345,https://twitter.com/ztkiesch
patcollins4,94093747,https://twitter.com/patcollins4
MeganMcGrath4,257069028,https://twitter.com/MeganMcGrath4
KateRyanWTOP,18734076,https://twitter.com/KateRyanWTOP
JimHandly,252681042,https://twitter.com/JimHandly
bbeyer7353,76066744,https://twitter.com/bbeyer7353
BrettHNews,336004914,https://twitter.com/BrettHNews
shomaristone,264924050,https://twitter.com/shomaristone
JohnAaronWTOP,179478740,https://twitter.com/JohnAaronWTOP
JournalistNikki,83200882,https://twitter.com/JournalistNikki
DMarcheseWTOP,211582600,https://twitter.com/DMarcheseWTOP
SegravesNBC4,19198755,https://twitter.com/SegravesNBC4
MikeMurilloWTOP,36918479,https://twitter.com/MikeMurilloWTOP
PatCorcorFOX5DC,56469385,https://twitter.com/PatCorcorFOX5DC
cmartinez400,77832056,https://twitter.com/cmartinez400
kelvin_robinson,26648594,https://twitter.com/kelvin_robinson
markastephens,21034829,https://twitter.com/markastephens
barnardfox5dc,48937174,https://twitter.com/barnardfox5dc
JulieCareyNBC,322830431,https://twitter.com/JulieCareyNBC
amorris991,17241440,https://twitter.com/amorris991
gmanboogie,173476336,https://twitter.com/gmanboogie
Sarah_M_Jacobs,622980472,https://twitter.com/Sarah_M_Jacobs
tarikwarner,1469787481,https://twitter.com/tarikwarner
CaseyNBC,256563903,https://twitter.com/CaseyNBC
Brollpatrol,1469697144,https://twitter.com/Brollpatrol
chashenrynews,2864876597,https://twitter.com/chashenrynews
mattacklandfox5,16877032,https://twitter.com/mattacklandfox5
LarryBullard39,1288205348,https://twitter.com/LarryBullard39
SimmonsFox5,19145536,https://twitter.com/SimmonsFox5
eunyangnbc,233933608,https://twitter.com/eunyangnbc
MeaganNBCDC,451231386,https://twitter.com/MeaganNBCDC
MColeau,1662427441,https://twitter.com/MColeau
rnania,21965274,https://twitter.com/rnania
ClohertyWTOP,16034316,https://twitter.com/ClohertyWTOP
melissamollet,260275260,https://twitter.com/melissamollet
Aiacone,154934260,https://twitter.com/Aiacone
KRCOOPER,21820908,https://twitter.com/KRCOOPER
nelsonjwttg5,1954509632,https://twitter.com/nelsonjwttg5
David_Culver,52612881,https://twitter.com/David_Culver
MelanieNews8,562929500,https://twitter.com/MelanieNews8
JJGreenWTOP,336076781,https://twitter.com/JJGreenWTOP
WisdomFOX5,194375797,https://twitter.com/WisdomFOX5
HeatherMCurtis1,459895889,https://twitter.com/HeatherMCurtis1
RonnieMcCrayJr,32878795,https://twitter.com/RonnieMcCrayJr
AdamTuss,18722097,https://twitter.com/AdamTuss
TeneilleGibson,25117051,https://twitter.com/TeneilleGibson
StvBurns,52490295,https://twitter.com/StvBurns
JDDsays,27584242,https://twitter.com/JDDsays
DougRohrbeck,468615950,https://twitter.com/DougRohrbeck
JamesRosenTV,48029066,https://twitter.com/JamesRosenTV
jgrovum,16115811,https://twitter.com/jgrovum
Jduckham,47960407,https://twitter.com/Jduckham
julesvideo,23591244,https://twitter.com/julesvideo
joandeluca,919914685,https://twitter.com/joandeluca
Kalden2017,829366924891009025,https://twitter.com/Kalden2017
emilyakopp,303434772,https://twitter.com/emilyakopp
DJAliMeyer,223732445,https://twitter.com/DJAliMeyer
DougLuzader,34394460,https://twitter.com/DougLuzader
frates,16698389,https://twitter.com/frates
Aleksander_Lee,3172410434,https://twitter.com/Aleksander_Lee
PAnastasi,28142795,https://twitter.com/PAnastasi
melimacaya,189726903,https://twitter.com/melimacaya
mattyhoyeCNN,18778634,https://twitter.com/mattyhoyeCNN
danmericaCNN,36890646,https://twitter.com/danmericaCNN
EricMarrapodi,28397634,https://twitter.com/EricMarrapodi
tomlobianco,17466186,https://twitter.com/tomlobianco
BarinM,274212554,https://twitter.com/BarinM
amirpayam,47010947,https://twitter.com/amirpayam
GeeWotshela,192909885,https://twitter.com/GeeWotshela
gretabrawner,15839947,https://twitter.com/gretabrawner
BBCBarbaraPlett,125656811,https://twitter.com/BBCBarbaraPlett
shogustus,329719319,https://twitter.com/shogustus
awzurcher,52573702,https://twitter.com/awzurcher
brajup,36725454,https://twitter.com/brajup
BBCRajiniV,240879503,https://twitter.com/BBCRajiniV
CraigCaplan,317980134,https://twitter.com/CraigCaplan
cspanJeremy,183667282,https://twitter.com/cspanJeremy
LauraTrevelyan,125182878,https://twitter.com/LauraTrevelyan
BBCJonSopel,130104942,https://twitter.com/BBCJonSopel
SASvoboda,246216987,https://twitter.com/SASvoboda
Garneygary,1725241710,https://twitter.com/Garneygary
MarthaRaddatz,30249306,https://twitter.com/MarthaRaddatz
daniahy,251282331,https://twitter.com/daniahy
tracybrown_dc,48481809,https://twitter.com/tracybrown_dc
BBCKimGhattas,44638576,https://twitter.com/BBCKimGhattas
shihab_rattansi,21657801,https://twitter.com/shihab_rattansi
gclarenne,44090800,https://twitter.com/gclarenne
AtallahAmjad,289037143,https://twitter.com/AtallahAmjad
steveturnham,2205363357,https://twitter.com/steveturnham
Maya_Garg,1110221918,https://twitter.com/Maya_Garg
TARANEILL,175076396,https://twitter.com/TARANEILL
johnhendren,48075214,https://twitter.com/johnhendren
OWGabriel2,1481661127,https://twitter.com/OWGabriel2
rBumstedAP,88785489,https://twitter.com/rBumstedAP
HadiNili,175330919,https://twitter.com/HadiNili
dmatmorrison,128663336,https://twitter.com/dmatmorrison
matzamax,28214518,https://twitter.com/matzamax
trowynt,132517191,https://twitter.com/trowynt
BBCBlindGazza,56565843,https://twitter.com/BBCBlindGazza
jparkABC,26596727,https://twitter.com/jparkABC
Sheila_MacVicar,1687026697,https://twitter.com/Sheila_MacVicar
DwyerShapiro,466663726,https://twitter.com/DwyerShapiro
telecamfilms,225843318,https://twitter.com/telecamfilms
ChrisSheridan34,485842327,https://twitter.com/ChrisSheridan34
KianpourWorld,17763819,https://twitter.com/KianpourWorld
whitney_hurst,309670240,https://twitter.com/whitney_hurst
Tara_Mckelvey,902971052,https://twitter.com/Tara_Mckelvey
hamiltja,15764903,https://twitter.com/hamiltja
KateAFarrell,1013785220,https://twitter.com/KateAFarrell
marwanbishara,458234232,https://twitter.com/marwanbishara
matmountain,47467960,https://twitter.com/matmountain
KimberlyHalkett,22006244,https://twitter.com/KimberlyHalkett
MathewFriedman,15909423,https://twitter.com/MathewFriedman
taylorkatebrown,14578230,https://twitter.com/taylorkatebrown
LMartinezABC,20267484,https://twitter.com/LMartinezABC
YoungRJeremy,238204655,https://twitter.com/YoungRJeremy
ProducedbyRita,3217279655,https://twitter.com/ProducedbyRita
KatharynGillam,270900012,https://twitter.com/KatharynGillam
lynsea,16030469,https://twitter.com/lynsea
katedailey,16099513,https://twitter.com/katedailey
kateashaw1,43469833,https://twitter.com/kateashaw1
joshrushing,19498721,https://twitter.com/joshrushing
LoomansAP,257083809,https://twitter.com/LoomansAP
sarahkolinovsky,32964877,https://twitter.com/sarahkolinovsky
WM_BBC,1247573930,https://twitter.com/WM_BBC
AJOThomas,28864271,https://twitter.com/AJOThomas
kellydaschle,109315470,https://twitter.com/kellydaschle
KennethMoton,282609416,https://twitter.com/KennethMoton
BenBevington,518166437,https://twitter.com/BenBevington
franzstrasser,12491732,https://twitter.com/franzstrasser
pdanahar,311989458,https://twitter.com/pdanahar
mikeviqueira,118188665,https://twitter.com/mikeviqueira
padmananda,19049530,https://twitter.com/padmananda
KattyKayBBC,43996908,https://twitter.com/KattyKayBBC
alex_mallin,384335594,https://twitter.com/alex_mallin
karentravers,48038024,https://twitter.com/karentravers
zuleqa,19414637,https://twitter.com/zuleqa
svohra,17046038,https://twitter.com/svohra
Ilonavon,1051255058,https://twitter.com/Ilonavon
KaviChek,91471584,https://twitter.com/KaviChek
kkiang,10466802,https://twitter.com/kkiang
JasonDornAP,23305057,https://twitter.com/JasonDornAP
JordynPhelps,78397856,https://twitter.com/JordynPhelps
GarciaJon,130267706,https://twitter.com/GarciaJon
MartiJohnson,17975055,https://twitter.com/MartiJohnson
tom_geoghegan,247729807,https://twitter.com/tom_geoghegan
AshleySemlerBBC,42854489,https://twitter.com/AshleySemlerBBC
nicomaounis,112223837,https://twitter.com/nicomaounis
David_Kerley,36696370,https://twitter.com/David_Kerley
kdhirten,111121582,https://twitter.com/kdhirten
AleemMaqbool,135162675,https://twitter.com/AleemMaqbool
audreytaylor2,21773212,https://twitter.com/audreytaylor2
Tiffani_Davis,23522532,https://twitter.com/Tiffani_Davis
HowardN1DC,412538089,https://twitter.com/HowardN1DC
nicolegrether,21707346,https://twitter.com/nicolegrether
fgfaerber,138465415,https://twitter.com/fgfaerber
RADIOEDD,82148377,https://twitter.com/RADIOEDD
GeorgeDSanchez,14247783,https://twitter.com/GeorgeDSanchez
colmonews,399730564,https://twitter.com/colmonews
BBCSamFarzaneh,920855820,https://twitter.com/BBCSamFarzaneh
anarvirji,34305464,https://twitter.com/anarvirji
WRatliffAP,15372845,https://twitter.com/WRatliffAP
LailaAlarian,18989685,https://twitter.com/LailaAlarian
edenaregay,195139274,https://twitter.com/edenaregay
RosJordanAJE,209787354,https://twitter.com/RosJordanAJE
BBCMehrnoush,925764475,https://twitter.com/BBCMehrnoush
FaisalAlkadiri,296416564,https://twitter.com/FaisalAlkadiri
devindwyer,18993104,https://twitter.com/devindwyer
Lhartzenbusch,64632598,https://twitter.com/Lhartzenbusch
mjahanna,31397174,https://twitter.com/mjahanna
erindooley,238252964,https://twitter.com/erindooley
ajdukakis,45128645,https://twitter.com/ajdukakis
TimBella,18804789,https://twitter.com/TimBella
RandallPinkston,1113035743,https://twitter.com/RandallPinkston
dougmckelway,251105718,https://twitter.com/dougmckelway
Karl_de_Vries,247832362,https://twitter.com/Karl_de_Vries
pdicarlocnn,22675685,https://twitter.com/pdicarlocnn
laurabernardini,106565465,https://twitter.com/laurabernardini
TeddyDavisCNN,371889510,https://twitter.com/TeddyDavisCNN
ericbradner,54322823,https://twitter.com/ericbradner
karincaifaCNN,108806652,https://twitter.com/karincaifaCNN
KevinBohnCNN,128659076,https://twitter.com/KevinBohnCNN
ACrutchfield14,517633752,https://twitter.com/ACrutchfield14
StCollinson,17897395,https://twitter.com/StCollinson
WesleyBruer,266391425,https://twitter.com/WesleyBruer
MarinaReports,1198730922,https://twitter.com/MarinaReports
WJCadigan,472270797,https://twitter.com/WJCadigan
gregclarycnn,168281322,https://twitter.com/gregclarycnn
jsbraun,3339861,https://twitter.com/jsbraun
DanaBashCNN,108617810,https://twitter.com/DanaBashCNN
LeslieABentz,21401086,https://twitter.com/LeslieABentz
PamelaBrownCNN,63188873,https://twitter.com/PamelaBrownCNN
cnnfiegel,27719762,https://twitter.com/cnnfiegel
DWGracey,1485939590,https://twitter.com/DWGracey
KristenhCNN,20696334,https://twitter.com/KristenhCNN
MatthewHilk,58208587,https://twitter.com/MatthewHilk
joejohnscnn,119245817,https://twitter.com/joejohnscnn
mj_lee,139738464,https://twitter.com/mj_lee
jclopezcnn,113120733,https://twitter.com/jclopezcnn
Rene_MarshCNN,30722743,https://twitter.com/Rene_MarshCNN
moody,18963809,https://twitter.com/moody
ryanobles,16625082,https://twitter.com/ryanobles
moralesisa,21699606,https://twitter.com/moralesisa
SteveNannes,92567483,https://twitter.com/SteveNannes
evanperez,92544900,https://twitter.com/evanperez
CNNKatelyn,2680112214,https://twitter.com/CNNKatelyn
CNNWade,743964506,https://twitter.com/CNNWade
AlexRosenCNN,2670188232,https://twitter.com/AlexRosenCNN
BrianRokusCNN,770220331,https://twitter.com/BrianRokusCNN
MarkIronsMedia,807212926104911872,https://twitter.com/MarkIronsMedia
CassieSpodak,255620328,https://twitter.com/CassieSpodak
reynoldscat,16529160,https://twitter.com/reynoldscat
Kimja91,351077088,https://twitter.com/Kimja91
Jennasakwa,131630960,https://twitter.com/Jennasakwa
DuncanMcKenna,411742797,https://twitter.com/DuncanMcKenna
1wardo,16021038,https://twitter.com/1wardo
markknoller,31127446,https://twitter.com/markknoller
jeffpeguescbs,1552776714,https://twitter.com/jeffpeguescbs
staceyssamuel,17331053,https://twitter.com/staceyssamuel
Mosheh,14153020,https://twitter.com/Mosheh
Scott_McCrary,370763752,https://twitter.com/Scott_McCrary
matthadro,113039126,https://twitter.com/matthadro
stevenportnoy,24703826,https://twitter.com/stevenportnoy
CBSDianaQuinn,2596513261,https://twitter.com/CBSDianaQuinn
SamLitzinger,191964162,https://twitter.com/SamLitzinger
CaraKorte,470540654,https://twitter.com/CaraKorte
60MinutesHoward,390346559,https://twitter.com/60MinutesHoward
timpperry91,3362553969,https://twitter.com/timpperry91
WyattGoolsby,47852292,https://twitter.com/WyattGoolsby
MonicaTrauzzi,56475632,https://twitter.com/MonicaTrauzzi
MarkWalzCNN,386781145,https://twitter.com/MarkWalzCNN
jeffzeleny,85131054,https://twitter.com/jeffzeleny
Deena_CNN,58926235,https://twitter.com/Deena_CNN
markgjudge,328457819,https://twitter.com/markgjudge
alisonnews,33995378,https://twitter.com/alisonnews
grayjustin,29077161,https://twitter.com/grayjustin
CNSCrane,309677012,https://twitter.com/CNSCrane
CatSzeltner,91010836,https://twitter.com/CatSzeltner
rfoster18,598731841,https://twitter.com/rfoster18
JenGriffinFNC,885149478,https://twitter.com/JenGriffinFNC
MikeEmanuelFox,129879105,https://twitter.com/MikeEmanuelFox
kevincorke,33908800,https://twitter.com/kevincorke
tteminWFED,17845212,https://twitter.com/tteminWFED
ShannonBream,18983793,https://twitter.com/ShannonBream
MattFirewall,2321131076,https://twitter.com/MattFirewall
JennBFoxNewsDC,109030713,https://twitter.com/JennBFoxNewsDC
Jenniferisms,107443640,https://twitter.com/Jenniferisms
SimonMarksFSN,15486163,https://twitter.com/SimonMarksFSN
lwolfe_wfed,39580081,https://twitter.com/lwolfe_wfed
jkbuchholz,36483962,https://twitter.com/jkbuchholz
finnygo,19455864,https://twitter.com/finnygo
RMSilverman,898527536,https://twitter.com/RMSilverman
