Token,Uid,Link
BenBrodyDC,193353562,https://twitter.com/BenBrodyDC
carolelee,22772264,https://twitter.com/carolelee
dancarney301,17072632,https://twitter.com/dancarney301
ArielCohen37,320627457,https://twitter.com/ArielCohen37
DaveClark_AFP,164273824,https://twitter.com/DaveClark_AFP
danfreedma,217242074,https://twitter.com/danfreedma
ccamia,45445240,https://twitter.com/ccamia
ARiquier,363048803,https://twitter.com/ARiquier
CAMcGrady,71630958,https://twitter.com/CAMcGrady
CraigMWhitlock,993972252,https://twitter.com/CraigMWhitlock
chollyTED,302105813,https://twitter.com/chollyTED
asfram,17813820,https://twitter.com/asfram
brian_mcgill,55650547,https://twitter.com/brian_mcgill
asiddons,21769429,https://twitter.com/asiddons
ByBrianBennett,49700792,https://twitter.com/ByBrianBennett
CMorelloWP,570158749,https://twitter.com/CMorelloWP
anitakumar01,48581849,https://twitter.com/anitakumar01
byPeterEisler,820267986,https://twitter.com/byPeterEisler
ColbyItkowitz,103927659,https://twitter.com/ColbyItkowitz
CarterD,19902826,https://twitter.com/CarterD
connorobrienNH,190360266,https://twitter.com/connorobrienNH
ByBerkowitz,831314911,https://twitter.com/ByBerkowitz
brkend,844158102,https://twitter.com/brkend
davelawder,4322869372,https://twitter.com/davelawder
briandabbs,93082722,https://twitter.com/briandabbs
blambrecht,15938122,https://twitter.com/blambrecht
AxiosNick,329809276,https://twitter.com/AxiosNick
cflav,242893326,https://twitter.com/cflav
ColleenMNelson,29244617,https://twitter.com/ColleenMNelson
ArthurDelaneyHP,24196684,https://twitter.com/ArthurDelaneyHP
DavidGSavage,108474241,https://twitter.com/DavidGSavage
chrisjcondon,330565637,https://twitter.com/chrisjcondon
BobDrogin,36388506,https://twitter.com/BobDrogin
APkfreking,257091348,https://twitter.com/APkfreking
CarlPLeubsdorf,1256732358,https://twitter.com/CarlPLeubsdorf
breakfastguy,15564173,https://twitter.com/breakfastguy
aterkel,15727317,https://twitter.com/aterkel
CoralMDavenport,48075643,https://twitter.com/CoralMDavenport
ByronTau,16125224,https://twitter.com/ByronTau
cdoering,241165319,https://twitter.com/cdoering
bbarrettNC,132986633,https://twitter.com/bbarrettNC
BCAppelbaum,87271106,https://twitter.com/BCAppelbaum
ByErikBrady,104854108,https://twitter.com/ByErikBrady
ashuppy,345158526,https://twitter.com/ashuppy
bwingfield,23642217,https://twitter.com/bwingfield
bradheath,14362404,https://twitter.com/bradheath
dalykyle,248088312,https://twitter.com/dalykyle
betsyscribeindc,95072551,https://twitter.com/betsyscribeindc
AP_Joan_Lowy,16636428,https://twitter.com/AP_Joan_Lowy
CheyHopkins,121469977,https://twitter.com/CheyHopkins
AnneKFlaherty,20601037,https://twitter.com/AnneKFlaherty
DannyDougherty,6325812,https://twitter.com/DannyDougherty
ayesharascoe,100802089,https://twitter.com/ayesharascoe
chuckabbott1,195840785,https://twitter.com/chuckabbott1
annekimdc,749375898,https://twitter.com/annekimdc
bklapperAP,154233179,https://twitter.com/bklapperAP
arappeport,14480378,https://twitter.com/arappeport
CLGrossman,55638250,https://twitter.com/CLGrossman
BerylAdcock,479146840,https://twitter.com/BerylAdcock
chrisgeidner,22891564,https://twitter.com/chrisgeidner
APLaurieKellman,96781334,https://twitter.com/APLaurieKellman
anobleDC,15051061,https://twitter.com/anobleDC
cleabenson,9660752,https://twitter.com/cleabenson
AnnieLinskey,37965812,https://twitter.com/AnnieLinskey
AnneRenaut,402155622,https://twitter.com/AnneRenaut
bsternbe,360846426,https://twitter.com/bsternbe
damianpaletta,115718513,https://twitter.com/damianpaletta
bobdavis187,232437461,https://twitter.com/bobdavis187
barneyjopson,369746299,https://twitter.com/barneyjopson
davidamichaels,15887713,https://twitter.com/davidamichaels
BondBuyergirl,166226535,https://twitter.com/BondBuyergirl
DanielPMalloy,65091778,https://twitter.com/DanielPMalloy
ASimendinger,55394190,https://twitter.com/ASimendinger
APAndrewTaylor,245412130,https://twitter.com/APAndrewTaylor
BloombergHughes,180880414,https://twitter.com/BloombergHughes
annaedney,57124794,https://twitter.com/annaedney
aviswanatha,15529730,https://twitter.com/aviswanatha
BillMcConnellIV,287710661,https://twitter.com/BillMcConnellIV
CWetzWashTms,1444627322,https://twitter.com/CWetzWashTms
AndrewBeatty,27058591,https://twitter.com/AndrewBeatty
AngieHolan,14091197,https://twitter.com/AngieHolan
arelisrhdz,14766917,https://twitter.com/arelisrhdz
Autumnsan1,442319975,https://twitter.com/Autumnsan1
Brendan_McGarry,1322522821,https://twitter.com/Brendan_McGarry
cphenicie,19250369,https://twitter.com/cphenicie
lawrencehurley,29771100,https://twitter.com/lawrencehurley
marcgeorges,73046281,https://twitter.com/marcgeorges
KThomasDC,15463486,https://twitter.com/KThomasDC
Allison_Good1,24398702,https://twitter.com/Allison_Good1
ACapaccio,301628954,https://twitter.com/ACapaccio
LightmanDavid,388456346,https://twitter.com/LightmanDavid
AlexClearfield,3739469775,https://twitter.com/AlexClearfield
MarkWeinerDC,567865993,https://twitter.com/MarkWeinerDC
AlanLevin1,394689241,https://twitter.com/AlanLevin1
marcygordon,18666314,https://twitter.com/marcygordon
luisalonsolugo,62639813,https://twitter.com/luisalonsolugo
AlxThomp,370982639,https://twitter.com/AlxThomp
marisaataylor,1620806917,https://twitter.com/marisaataylor
allisoncwatkins,14515725,https://twitter.com/allisoncwatkins
ahmannt,245988118,https://twitter.com/ahmannt
AlexPappas,20957491,https://twitter.com/AlexPappas
marisa_schultz,221153484,https://twitter.com/marisa_schultz
amacker,9484732,https://twitter.com/amacker
adamliptak,29607664,https://twitter.com/adamliptak
akesslerdc,285772181,https://twitter.com/akesslerdc
amayeda,21231946,https://twitter.com/amayeda
AlistairBell2,370147470,https://twitter.com/AlistairBell2
alikodjakNPR,16579911,https://twitter.com/alikodjakNPR
maria_e_recio,456994513,https://twitter.com/maria_e_recio
alisterbull1,126411852,https://twitter.com/alisterbull1
marissaaevans,47758416,https://twitter.com/marissaaevans
KerryPicket,15537855,https://twitter.com/KerryPicket
loriamontgomery,54276497,https://twitter.com/loriamontgomery
AkbarSAhmed,343954370,https://twitter.com/AkbarSAhmed
AlanBjerga,368366215,https://twitter.com/AlanBjerga
khennessey,12654802,https://twitter.com/khennessey
LauraLitvan,313545488,https://twitter.com/LauraLitvan
markseibel,20453211,https://twitter.com/markseibel
marypatflaherty,59868932,https://twitter.com/marypatflaherty
AlpertDC,498968683,https://twitter.com/AlpertDC
LovelaceRyanD,2585044381,https://twitter.com/LovelaceRyanD
kieferf,121166620,https://twitter.com/kieferf
KenDilanianNBC,325001316,https://twitter.com/KenDilanianNBC
alisonannyoung,25924156,https://twitter.com/alisonannyoung
AlHuntDC,309883487,https://twitter.com/AlHuntDC
lesleyclark,22077368,https://twitter.com/lesleyclark
LizFestaRegNews,2962614285,https://twitter.com/LizFestaRegNews
AllMattNYT,47960267,https://twitter.com/AllMattNYT
AmandaBecker,233985354,https://twitter.com/AmandaBecker
khefling,15485844,https://twitter.com/khefling
AmeliaFrappolli,3319089207,https://twitter.com/AmeliaFrappolli
keithkoffler,26860506,https://twitter.com/keithkoffler
loujacobson,140289561,https://twitter.com/loujacobson
airlucas,2976955005,https://twitter.com/airlucas
AndersonMH,90486469,https://twitter.com/AndersonMH
kelsey_snell,82151660,https://twitter.com/kelsey_snell
laurameckler,21797658,https://twitter.com/laurameckler
agreilingkeane,492293655,https://twitter.com/agreilingkeane
kklimasinska,488756792,https://twitter.com/kklimasinska
lbarronlopez,55896443,https://twitter.com/lbarronlopez
landersjim,16410452,https://twitter.com/landersjim
amyfiscus,14540264,https://twitter.com/amyfiscus
acaldwellap,78693573,https://twitter.com/acaldwellap
abdulshaz,414936779,https://twitter.com/abdulshaz
amyleerosen,3891878001,https://twitter.com/amyleerosen
andrea_shalal,3452228235,https://twitter.com/andrea_shalal
allisonsherry,176589375,https://twitter.com/allisonsherry
kellanhowell,184918279,https://twitter.com/kellanhowell
LEBassett,77852581,https://twitter.com/LEBassett
ajconwashington,89460898,https://twitter.com/ajconwashington
levinecarrie,366602165,https://twitter.com/levinecarrie
AlexGangitano,357162119,https://twitter.com/AlexGangitano
KathleenEMiller,86752237,https://twitter.com/KathleenEMiller
adamgoldmanNYT,21534951,https://twitter.com/adamgoldmanNYT
lindsaywise,37865281,https://twitter.com/lindsaywise
alinaselyukh,19600190,https://twitter.com/alinaselyukh
aishach,26003471,https://twitter.com/aishach
amyellisnutt,44986099,https://twitter.com/amyellisnutt
aaronzitner,21138770,https://twitter.com/aaronzitner
AGKootenay,39448218,https://twitter.com/AGKootenay
KDooleyYoung,78623653,https://twitter.com/KDooleyYoung
lindsemcpherson,167511780,https://twitter.com/lindsemcpherson
AMBankstw,319744306,https://twitter.com/AMBankstw
LaurieAsseo,235307346,https://twitter.com/LaurieAsseo
kristinapet,189129306,https://twitter.com/kristinapet
AaronWStanley,36421895,https://twitter.com/AaronWStanley
JacobRund,362804909,https://twitter.com/JacobRund
pml_tray,1307809273,https://twitter.com/pml_tray
JackieTothDC,711215300474064897,https://twitter.com/JackieTothDC
Alex_Panetta,46555511,https://twitter.com/Alex_Panetta
Pat_Host,493581364,https://twitter.com/Pat_Host
samstein,15463671,https://twitter.com/samstein
esullivannyt,19125732,https://twitter.com/esullivannyt
